title
"Number of Jobs Ended: by Node Count"
parameters
"Resource =  TACC-STAMPEDE"
start,end
2013-08-01,2014-01-31
---------
Day,"[1] Number of Jobs Ended","[2] Number of Jobs Ended","[16] Number of Jobs Ended","[4] Number of Jobs Ended","[32] Number of Jobs Ended","[8] Number of Jobs Ended","[6] Number of Jobs Ended","[3] Number of Jobs Ended","[64] Number of Jobs Ended","[5] Number of Jobs Ended","[10] Number of Jobs Ended","[7] Number of Jobs Ended","[36] Number of Jobs Ended","[12] Number of Jobs Ended","[20] Number of Jobs Ended","[256] Number of Jobs Ended","[128] Number of Jobs Ended","[15] Number of Jobs Ended","[11] Number of Jobs Ended","[9] Number of Jobs Ended","[31] Number of Jobs Ended","[13] Number of Jobs Ended","[48] Number of Jobs Ended","[24] Number of Jobs Ended","[30] Number of Jobs Ended","[61] Number of Jobs Ended","[25] Number of Jobs Ended","[100] Number of Jobs Ended","[60] Number of Jobs Ended","[40] Number of Jobs Ended","[150] Number of Jobs Ended","[50] Number of Jobs Ended","[14] Number of Jobs Ended","[18] Number of Jobs Ended","[240] Number of Jobs Ended","[512] Number of Jobs Ended","[183] Number of Jobs Ended","[181] Number of Jobs Ended","[384] Number of Jobs Ended","[45] Number of Jobs Ended","[66] Number of Jobs Ended","[90] Number of Jobs Ended","[80] Number of Jobs Ended","[120] Number of Jobs Ended","[96] Number of Jobs Ended","[22] Number of Jobs Ended","[250] Number of Jobs Ended","[28] Number of Jobs Ended","[63] Number of Jobs Ended","[19] Number of Jobs Ended","[42] Number of Jobs Ended","[17] Number of Jobs Ended","[212] Number of Jobs Ended","[106] Number of Jobs Ended","[35] Number of Jobs Ended","[26] Number of Jobs Ended","[72] Number of Jobs Ended","[54] Number of Jobs Ended","[1024] Number of Jobs Ended","[125] Number of Jobs Ended","[81] Number of Jobs Ended","[75] Number of Jobs Ended","[248] Number of Jobs Ended","[62] Number of Jobs Ended","[99] Number of Jobs Ended","[226] Number of Jobs Ended","[49] Number of Jobs Ended","[38] Number of Jobs Ended","[135] Number of Jobs Ended","[144] Number of Jobs Ended","[33] Number of Jobs Ended","[375] Number of Jobs Ended","[192] Number of Jobs Ended","[34] Number of Jobs Ended","[110] Number of Jobs Ended","[39] Number of Jobs Ended","[122] Number of Jobs Ended","[220] Number of Jobs Ended","[252] Number of Jobs Ended","[160] Number of Jobs Ended","[162] Number of Jobs Ended","[51] Number of Jobs Ended","[117] Number of Jobs Ended","[27] Number of Jobs Ended","[200] Number of Jobs Ended","[21] Number of Jobs Ended","[23] Number of Jobs Ended","[204] Number of Jobs Ended","[78] Number of Jobs Ended","[57] Number of Jobs Ended","[84] Number of Jobs Ended","[56] Number of Jobs Ended","[216] Number of Jobs Ended","[52] Number of Jobs Ended","[112] Number of Jobs Ended","[148] Number of Jobs Ended","[46] Number of Jobs Ended","[180] Number of Jobs Ended","[29] Number of Jobs Ended","[44] Number of Jobs Ended","[65] Number of Jobs Ended","[76] Number of Jobs Ended","[225] Number of Jobs Ended","[70] Number of Jobs Ended","[140] Number of Jobs Ended","[43] Number of Jobs Ended","[188] Number of Jobs Ended","[101] Number of Jobs Ended","[2048] Number of Jobs Ended","[157] Number of Jobs Ended","[108] Number of Jobs Ended","[174] Number of Jobs Ended","[82] Number of Jobs Ended","[224] Number of Jobs Ended","[105] Number of Jobs Ended","[139] Number of Jobs Ended","[37] Number of Jobs Ended","[41] Number of Jobs Ended","[47] Number of Jobs Ended","[98] Number of Jobs Ended","[500] Number of Jobs Ended","[121] Number of Jobs Ended","[124] Number of Jobs Ended","[210] Number of Jobs Ended","[705] Number of Jobs Ended","[152] Number of Jobs Ended","[171] Number of Jobs Ended","[55] Number of Jobs Ended","[68] Number of Jobs Ended","[93] Number of Jobs Ended","[129] Number of Jobs Ended","[136] Number of Jobs Ended","[147] Number of Jobs Ended","[400] Number of Jobs Ended","[83] Number of Jobs Ended","[255] Number of Jobs Ended","[86] Number of Jobs Ended","[114] Number of Jobs Ended","[138] Number of Jobs Ended","[169] Number of Jobs Ended","[2000] Number of Jobs Ended","[87] Number of Jobs Ended","[126] Number of Jobs Ended","[153] Number of Jobs Ended","[243] Number of Jobs Ended","[58] Number of Jobs Ended","[59] Number of Jobs Ended","[69] Number of Jobs Ended","[92] Number of Jobs Ended","[94] Number of Jobs Ended","[113] Number of Jobs Ended","[161] Number of Jobs Ended","[196] Number of Jobs Ended","[640] Number of Jobs Ended","[111] Number of Jobs Ended","[146] Number of Jobs Ended","[155] Number of Jobs Ended","[170] Number of Jobs Ended","[195] Number of Jobs Ended","[207] Number of Jobs Ended","[53] Number of Jobs Ended","[71] Number of Jobs Ended","[102] Number of Jobs Ended","[119] Number of Jobs Ended","[131] Number of Jobs Ended","[132] Number of Jobs Ended","[142] Number of Jobs Ended","[175] Number of Jobs Ended","[176] Number of Jobs Ended","[197] Number of Jobs Ended","[211] Number of Jobs Ended","[233] Number of Jobs Ended","[234] Number of Jobs Ended","[768] Number of Jobs Ended","[800] Number of Jobs Ended","[88] Number of Jobs Ended","[97] Number of Jobs Ended","[103] Number of Jobs Ended","[107] Number of Jobs Ended","[115] Number of Jobs Ended","[123] Number of Jobs Ended","[127] Number of Jobs Ended","[130] Number of Jobs Ended","[133] Number of Jobs Ended","[145] Number of Jobs Ended","[159] Number of Jobs Ended","[163] Number of Jobs Ended","[168] Number of Jobs Ended","[173] Number of Jobs Ended","[187] Number of Jobs Ended","[191] Number of Jobs Ended","[194] Number of Jobs Ended","[203] Number of Jobs Ended","[209] Number of Jobs Ended","[218] Number of Jobs Ended","[237] Number of Jobs Ended","[241] Number of Jobs Ended","[320] Number of Jobs Ended","[350] Number of Jobs Ended","[625] Number of Jobs Ended","[864] Number of Jobs Ended"
2013-09-17,2927,284,128,155,47,200,54,24,3,9,20,2,0,17,20,5,3,14,2,0,28,1,14,27,11,0,3,0,0,4,0,0,1,0,5,19,0,0,0,3,1,4,0,6,0,1,0,0,0,1,0,0,0,1,0,1,0,0,13,0,3,1,0,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-18,3099,457,200,191,51,91,71,52,12,5,32,13,41,19,22,12,6,7,0,0,3,0,9,11,9,0,2,2,4,4,0,0,0,0,3,13,0,0,0,0,1,5,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-09-19,3131,641,279,226,47,114,61,66,38,8,34,8,0,48,48,0,13,6,5,11,19,0,48,19,25,0,2,0,5,1,2,7,9,0,1,20,3,0,0,4,0,8,0,0,0,3,10,0,0,3,0,0,0,1,0,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,0,6,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-20,2746,300,79,152,39,83,53,65,21,86,32,2,2,40,31,18,7,2,1,5,11,1,6,16,16,0,0,0,4,1,0,2,3,0,5,0,1,0,0,5,4,3,0,1,0,0,1,0,0,1,0,0,0,1,0,8,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-21,3689,363,103,110,42,44,32,52,7,98,29,5,0,37,23,8,10,5,0,15,61,1,1,23,16,0,0,0,4,1,0,0,3,1,0,0,4,0,0,5,27,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-22,2031,262,248,159,182,105,35,56,25,12,34,0,3,25,28,3,6,2,5,2,2,0,1,8,1,0,0,1,12,1,0,10,1,0,5,0,2,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-23,3597,304,125,184,33,138,85,134,15,22,28,44,0,24,16,5,17,7,4,4,0,7,5,13,10,0,1,1,7,2,0,12,3,1,1,0,1,0,0,6,2,3,0,0,0,0,0,0,0,3,0,0,0,1,6,0,2,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-24,3183,354,182,242,25,161,41,81,40,21,34,21,0,22,14,6,10,6,2,7,0,3,2,17,6,0,0,1,2,1,0,3,1,5,4,0,1,0,0,3,7,4,0,0,0,13,0,2,0,6,0,0,0,1,4,1,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-25,2315,309,140,258,102,244,40,109,31,43,30,4,0,30,4,21,24,6,0,20,0,14,0,18,4,0,0,0,3,1,0,0,0,6,10,0,2,0,0,0,7,3,0,3,2,1,0,0,0,2,0,0,0,1,2,3,2,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-26,2768,1018,199,213,221,115,34,85,22,19,22,7,0,19,0,24,24,5,18,12,0,5,4,16,3,0,1,3,0,2,2,0,2,2,1,0,4,0,0,3,1,12,0,0,3,8,0,0,0,4,1,0,0,5,5,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-27,2044,527,110,141,59,124,44,114,52,22,29,213,0,19,16,13,15,8,8,3,0,0,2,15,5,0,2,11,1,1,3,0,0,2,4,0,4,0,0,1,1,2,0,6,3,3,0,0,12,3,0,20,0,0,2,0,2,0,0,1,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-28,2482,362,71,104,34,86,77,57,30,17,21,201,0,19,49,16,15,4,4,21,0,14,4,8,7,0,1,9,0,2,0,11,0,1,1,0,8,0,0,0,1,6,0,0,0,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-29,2732,229,65,97,49,62,38,53,25,7,24,7,0,13,3,26,9,12,4,4,0,5,48,8,2,0,2,0,0,2,2,2,2,2,1,0,3,0,0,3,0,1,0,0,0,5,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-30,1466,662,210,361,62,136,57,67,35,15,17,1,1,38,6,17,23,3,7,0,0,0,1,6,6,0,0,4,8,2,0,1,0,0,1,1,3,0,0,0,1,4,0,0,4,2,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-01,2028,384,156,291,49,146,131,132,36,33,28,5,0,32,4,9,13,2,0,22,0,3,2,10,4,0,2,5,1,0,1,2,1,0,1,0,2,0,0,6,0,5,0,0,1,4,0,0,0,0,0,0,0,1,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-10-02,1491,252,456,357,55,213,91,125,77,19,24,7,1,28,41,5,15,11,1,11,0,4,1,12,5,0,1,1,1,3,0,6,2,1,5,0,0,0,0,2,1,5,0,0,0,4,0,1,1,0,0,0,0,1,4,1,0,0,0,0,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013-10-03,1361,546,981,210,186,160,82,111,31,36,22,9,0,28,28,16,29,17,7,17,0,6,0,12,3,0,0,4,3,0,2,8,3,4,2,4,0,0,0,2,0,3,0,0,0,3,8,1,1,0,0,0,0,1,5,1,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-04,1340,696,216,219,80,144,43,80,132,28,18,4,0,55,10,28,48,26,25,22,0,4,1,9,0,0,0,0,8,3,2,4,2,1,0,10,0,0,0,1,1,5,8,0,2,1,1,1,1,0,0,1,0,1,6,1,1,0,4,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-05,1062,194,149,166,93,168,30,169,98,27,16,3,0,78,17,37,32,18,4,15,0,3,1,12,0,0,0,0,1,6,0,3,2,2,1,2,0,0,0,1,0,3,0,0,1,4,0,0,1,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-06,1391,160,67,155,83,165,11,40,47,5,18,1,0,60,47,15,26,7,5,33,0,8,0,9,1,0,0,2,1,4,5,3,0,1,1,14,0,0,0,7,0,3,0,0,0,2,3,0,0,0,0,1,0,1,1,1,1,0,6,0,0,6,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-07,1855,471,199,305,83,273,82,29,40,11,27,16,2,46,11,18,21,6,11,25,0,7,3,10,0,0,7,0,0,0,0,6,4,1,3,0,0,0,18,1,0,6,0,0,0,1,3,1,1,0,0,0,0,1,1,0,5,0,0,4,0,3,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-08,1141,325,162,308,60,306,59,29,31,9,14,10,1,9,21,29,12,2,9,4,0,3,1,7,2,0,3,0,1,1,0,1,3,2,3,0,0,0,55,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-10-09,1002,448,783,645,76,375,79,85,21,12,21,9,3,31,45,35,12,6,1,1,0,3,3,11,3,0,6,0,1,2,0,0,8,0,1,2,0,0,21,1,1,0,0,0,0,0,0,2,0,0,1,0,0,21,1,4,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-10,1480,455,394,585,168,205,101,95,91,30,36,22,0,92,66,42,44,17,4,4,0,8,1,9,2,1,11,0,0,2,0,0,19,9,1,1,0,1,0,3,2,3,0,0,0,0,0,0,0,6,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-11,1564,532,137,730,322,185,123,123,42,19,34,4,0,35,32,20,24,16,5,5,0,4,0,10,2,0,1,0,0,1,0,5,6,1,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-12,1412,1356,91,849,146,137,148,40,49,12,24,6,1,21,16,25,27,0,21,2,0,19,0,13,3,0,0,0,0,6,0,5,8,3,0,2,0,1,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-13,2025,1645,65,367,90,70,153,21,54,22,17,4,0,16,5,16,18,6,35,4,0,4,0,3,1,0,2,0,0,10,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
