title
"Number of Jobs Ended: by Node Count"
parameters
"Resource =  TACC-STAMPEDE"
start,end
2015-02-01,2015-07-31
---------
Day,"[1] Number of Jobs Ended","[2] Number of Jobs Ended","[6] Number of Jobs Ended","[4] Number of Jobs Ended","[16] Number of Jobs Ended","[8] Number of Jobs Ended","[3] Number of Jobs Ended","[32] Number of Jobs Ended","[5] Number of Jobs Ended","[9] Number of Jobs Ended","[10] Number of Jobs Ended","[64] Number of Jobs Ended","[12] Number of Jobs Ended","[7] Number of Jobs Ended","[256] Number of Jobs Ended","[128] Number of Jobs Ended","[17] Number of Jobs Ended","[20] Number of Jobs Ended","[24] Number of Jobs Ended","[15] Number of Jobs Ended","[48] Number of Jobs Ended","[40] Number of Jobs Ended","[42] Number of Jobs Ended","[14] Number of Jobs Ended","[13] Number of Jobs Ended","[11] Number of Jobs Ended","[1024] Number of Jobs Ended","[36] Number of Jobs Ended","[18] Number of Jobs Ended","[30] Number of Jobs Ended","[121] Number of Jobs Ended","[80] Number of Jobs Ended","[28] Number of Jobs Ended","[100] Number of Jobs Ended","[512] Number of Jobs Ended","[96] Number of Jobs Ended","[50] Number of Jobs Ended","[25] Number of Jobs Ended","[120] Number of Jobs Ended","[217] Number of Jobs Ended","[38] Number of Jobs Ended","[200] Number of Jobs Ended","[72] Number of Jobs Ended","[23] Number of Jobs Ended","[22] Number of Jobs Ended","[34] Number of Jobs Ended","[125] Number of Jobs Ended","[33] Number of Jobs Ended","[126] Number of Jobs Ended","[60] Number of Jobs Ended","[63] Number of Jobs Ended","[160] Number of Jobs Ended","[56] Number of Jobs Ended","[224] Number of Jobs Ended","[26] Number of Jobs Ended","[65] Number of Jobs Ended","[240] Number of Jobs Ended","[142] Number of Jobs Ended","[45] Number of Jobs Ended","[144] Number of Jobs Ended","[216] Number of Jobs Ended","[188] Number of Jobs Ended","[181] Number of Jobs Ended","[19] Number of Jobs Ended","[127] Number of Jobs Ended","[75] Number of Jobs Ended","[70] Number of Jobs Ended","[90] Number of Jobs Ended","[163] Number of Jobs Ended","[35] Number of Jobs Ended","[57] Number of Jobs Ended","[27] Number of Jobs Ended","[66] Number of Jobs Ended","[250] Number of Jobs Ended","[450] Number of Jobs Ended","[21] Number of Jobs Ended","[150] Number of Jobs Ended","[192] Number of Jobs Ended","[102] Number of Jobs Ended","[54] Number of Jobs Ended","[61] Number of Jobs Ended","[179] Number of Jobs Ended","[68] Number of Jobs Ended","[39] Number of Jobs Ended","[58] Number of Jobs Ended","[46] Number of Jobs Ended","[176] Number of Jobs Ended","[62] Number of Jobs Ended","[76] Number of Jobs Ended","[132] Number of Jobs Ended","[213] Number of Jobs Ended","[44] Number of Jobs Ended","[116] Number of Jobs Ended","[52] Number of Jobs Ended","[185] Number of Jobs Ended","[165] Number of Jobs Ended","[29] Number of Jobs Ended","[157] Number of Jobs Ended","[158] Number of Jobs Ended","[480] Number of Jobs Ended","[135] Number of Jobs Ended","[252] Number of Jobs Ended","[31] Number of Jobs Ended","[112] Number of Jobs Ended","[136] Number of Jobs Ended","[37] Number of Jobs Ended","[43] Number of Jobs Ended","[108] Number of Jobs Ended","[238] Number of Jobs Ended","[81] Number of Jobs Ended","[119] Number of Jobs Ended","[49] Number of Jobs Ended","[55] Number of Jobs Ended","[69] Number of Jobs Ended","[77] Number of Jobs Ended","[225] Number of Jobs Ended","[41] Number of Jobs Ended","[140] Number of Jobs Ended","[168] Number of Jobs Ended","[640] Number of Jobs Ended","[53] Number of Jobs Ended","[244] Number of Jobs Ended","[82] Number of Jobs Ended","[98] Number of Jobs Ended","[151] Number of Jobs Ended","[197] Number of Jobs Ended","[864] Number of Jobs Ended","[59] Number of Jobs Ended","[92] Number of Jobs Ended","[99] Number of Jobs Ended","[137] Number of Jobs Ended","[500] Number of Jobs Ended","[800] Number of Jobs Ended","[71] Number of Jobs Ended","[88] Number of Jobs Ended","[175] Number of Jobs Ended","[187] Number of Jobs Ended","[255] Number of Jobs Ended","[300] Number of Jobs Ended","[118] Number of Jobs Ended","[94] Number of Jobs Ended","[122] Number of Jobs Ended","[400] Number of Jobs Ended","[2000] Number of Jobs Ended","[103] Number of Jobs Ended","[152] Number of Jobs Ended","[242] Number of Jobs Ended","[960] Number of Jobs Ended","[74] Number of Jobs Ended","[78] Number of Jobs Ended","[109] Number of Jobs Ended","[196] Number of Jobs Ended","[208] Number of Jobs Ended","[234] Number of Jobs Ended","[1728] Number of Jobs Ended","[51] Number of Jobs Ended","[97] Number of Jobs Ended","[110] Number of Jobs Ended","[149] Number of Jobs Ended","[222] Number of Jobs Ended","[600] Number of Jobs Ended","[648] Number of Jobs Ended","[963] Number of Jobs Ended","[1000] Number of Jobs Ended","[130] Number of Jobs Ended","[138] Number of Jobs Ended","[198] Number of Jobs Ended","[219] Number of Jobs Ended","[47] Number of Jobs Ended","[95] Number of Jobs Ended","[123] Number of Jobs Ended","[172] Number of Jobs Ended","[203] Number of Jobs Ended","[204] Number of Jobs Ended","[220] Number of Jobs Ended","[230] Number of Jobs Ended","[235] Number of Jobs Ended","[251] Number of Jobs Ended","[325] Number of Jobs Ended","[67] Number of Jobs Ended","[73] Number of Jobs Ended","[84] Number of Jobs Ended","[124] Number of Jobs Ended","[133] Number of Jobs Ended","[148] Number of Jobs Ended","[169] Number of Jobs Ended","[183] Number of Jobs Ended","[211] Number of Jobs Ended","[226] Number of Jobs Ended","[384] Number of Jobs Ended","[464] Number of Jobs Ended","[481] Number of Jobs Ended","[544] Number of Jobs Ended","[547] Number of Jobs Ended","[570] Number of Jobs Ended","[576] Number of Jobs Ended","[813] Number of Jobs Ended","[850] Number of Jobs Ended","[1856] Number of Jobs Ended","[4000] Number of Jobs Ended","[79] Number of Jobs Ended","[83] Number of Jobs Ended","[85] Number of Jobs Ended","[87] Number of Jobs Ended","[105] Number of Jobs Ended","[107] Number of Jobs Ended","[117] Number of Jobs Ended","[129] Number of Jobs Ended","[139] Number of Jobs Ended","[141] Number of Jobs Ended","[153] Number of Jobs Ended","[154] Number of Jobs Ended","[177] Number of Jobs Ended","[210] Number of Jobs Ended","[229] Number of Jobs Ended","[232] Number of Jobs Ended","[274] Number of Jobs Ended","[321] Number of Jobs Ended","[350] Number of Jobs Ended","[455] Number of Jobs Ended","[475] Number of Jobs Ended","[520] Number of Jobs Ended","[550] Number of Jobs Ended","[768] Number of Jobs Ended","[827] Number of Jobs Ended","[875] Number of Jobs Ended","[896] Number of Jobs Ended","[900] Number of Jobs Ended","[928] Number of Jobs Ended","[2048] Number of Jobs Ended","[3712] Number of Jobs Ended"
2015-03-29,808,476,24,225,188,142,13,47,11,12,33,18,7,17,20,9,25,2,3,2,7,1,1,5,1,0,0,0,0,5,5,2,13,0,1,0,0,3,1,0,0,0,0,1,0,0,0,8,6,3,1,0,5,0,0,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-03-30,1416,720,105,397,256,272,94,123,19,23,34,37,6,25,44,17,6,9,7,10,36,8,1,24,1,0,22,2,7,1,23,0,6,6,4,0,7,2,5,0,1,0,0,2,2,0,0,1,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,5,0,0,0,0,4,2,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,6,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2015-03-31,444,346,1,76,88,244,22,15,6,5,5,16,3,27,17,17,1,3,3,2,5,5,1,3,0,1,12,0,5,4,0,0,0,0,12,0,0,1,1,0,2,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-01,1151,506,44,228,158,120,76,18,26,21,2,8,15,2,8,5,0,5,0,2,7,7,0,9,2,5,0,2,6,7,0,0,6,0,1,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-02,1948,558,53,309,177,180,138,97,62,18,7,36,45,30,76,15,3,4,11,3,10,11,0,5,4,1,3,0,1,3,16,0,18,0,2,11,2,1,1,0,2,0,0,0,5,0,0,0,0,0,0,0,2,0,0,4,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-03,1839,442,42,335,195,228,98,31,7,7,16,33,29,4,18,7,0,4,3,0,9,7,0,8,0,4,4,0,2,0,19,2,5,0,2,0,1,0,0,0,2,0,1,0,9,1,0,1,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-04,842,469,20,216,84,127,96,24,30,20,21,18,26,14,10,5,2,2,4,2,11,2,0,11,2,0,2,3,6,1,1,2,1,1,4,0,2,1,0,0,1,0,1,0,0,0,0,1,0,6,0,0,2,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-05,995,439,47,178,151,157,36,81,12,13,14,21,25,8,14,5,0,1,3,4,21,10,1,10,5,0,1,0,1,3,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-06,1514,588,50,220,138,194,128,43,67,20,29,17,57,16,8,10,0,8,3,11,13,11,0,3,7,3,4,0,17,1,0,0,0,0,2,0,0,3,0,0,0,0,2,0,17,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-07,1718,769,70,370,210,295,75,63,53,37,21,32,36,177,4,7,0,4,1,9,11,7,1,6,8,1,10,2,2,1,0,0,5,0,3,2,7,1,0,0,0,0,1,2,4,1,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08,1368,666,70,313,194,226,80,63,26,12,7,32,17,21,3,5,0,6,4,7,9,11,1,5,0,6,17,0,3,3,0,0,0,0,2,0,6,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09,1147,576,39,256,166,127,51,100,77,25,14,33,42,26,3,9,0,2,3,16,0,5,0,6,5,3,5,0,4,1,0,1,0,0,2,0,0,7,1,0,0,1,5,2,2,15,0,15,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10,1302,487,41,247,165,193,59,27,32,33,15,23,25,7,15,5,2,5,6,10,17,4,1,3,3,5,6,2,2,2,0,1,0,0,5,2,1,1,1,0,0,1,2,0,0,6,0,0,0,1,9,1,0,0,2,5,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,7,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11,1235,420,63,256,180,203,62,64,19,31,6,32,6,6,4,14,0,9,3,5,0,1,0,0,1,10,10,2,3,0,1,0,0,0,0,0,3,2,0,0,0,2,2,0,0,0,1,1,0,0,20,0,0,0,0,3,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-12,810,116,12,266,139,121,23,30,64,9,9,25,9,5,6,3,3,1,0,1,0,7,1,0,0,3,3,1,5,1,0,0,0,0,1,0,11,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-13,1402,366,42,167,111,170,56,33,34,42,11,34,23,39,12,16,6,3,11,9,1,0,0,0,1,8,5,1,1,0,2,3,0,1,0,0,3,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14,1400,514,37,221,132,151,43,16,20,8,8,15,19,3,29,22,9,2,1,2,14,4,0,0,2,2,4,4,1,0,1,0,0,2,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-04-15,1304,362,22,231,136,133,34,15,16,28,34,15,16,25,17,12,0,10,1,0,0,10,1,0,2,1,4,0,2,0,0,0,0,0,1,0,0,0,1,0,0,3,1,1,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-04-16,2570,743,70,266,214,189,51,48,29,61,14,32,35,12,19,14,0,7,16,3,18,2,3,1,1,15,1,3,7,5,0,1,2,0,1,2,3,2,1,0,0,4,7,0,0,0,0,5,1,1,2,0,0,0,10,12,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,2,0,4,0,3,1,1,0,1,0,1,1,0,4,0,0,1,0,0,9,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17,1900,586,77,263,186,230,61,17,24,30,16,13,57,8,13,9,0,9,2,17,6,8,1,11,6,4,3,4,1,3,0,0,0,0,1,0,1,0,0,0,0,0,5,1,0,4,0,4,0,2,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-04-18,1177,522,21,178,226,155,19,13,15,36,4,11,32,12,4,6,1,6,16,7,10,2,1,6,0,5,9,5,4,2,40,0,2,2,1,1,5,1,0,0,0,3,3,2,1,0,0,1,0,0,1,0,0,0,1,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,0,2,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19,983,464,45,153,165,131,28,14,22,33,25,27,35,11,2,1,0,2,0,1,10,9,2,3,2,6,4,1,3,3,0,1,0,0,0,1,0,5,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
