title
"Number of Jobs Ended: by Node Count"
parameters
"Resource =  TACC-STAMPEDE"
start,end
2015-08-01,2016-01-31
---------
Day,"[1] Number of Jobs Ended","[2] Number of Jobs Ended","[8] Number of Jobs Ended","[4] Number of Jobs Ended","[16] Number of Jobs Ended","[3] Number of Jobs Ended","[6] Number of Jobs Ended","[10] Number of Jobs Ended","[32] Number of Jobs Ended","[64] Number of Jobs Ended","[9] Number of Jobs Ended","[5] Number of Jobs Ended","[20] Number of Jobs Ended","[12] Number of Jobs Ended","[36] Number of Jobs Ended","[128] Number of Jobs Ended","[256] Number of Jobs Ended","[14] Number of Jobs Ended","[11] Number of Jobs Ended","[7] Number of Jobs Ended","[40] Number of Jobs Ended","[30] Number of Jobs Ended","[24] Number of Jobs Ended","[15] Number of Jobs Ended","[13] Number of Jobs Ended","[17] Number of Jobs Ended","[80] Number of Jobs Ended","[217] Number of Jobs Ended","[48] Number of Jobs Ended","[60] Number of Jobs Ended","[18] Number of Jobs Ended","[163] Number of Jobs Ended","[384] Number of Jobs Ended","[100] Number of Jobs Ended","[25] Number of Jobs Ended","[34] Number of Jobs Ended","[50] Number of Jobs Ended","[96] Number of Jobs Ended","[91] Number of Jobs Ended","[63] Number of Jobs Ended","[45] Number of Jobs Ended","[35] Number of Jobs Ended","[181] Number of Jobs Ended","[1024] Number of Jobs Ended","[42] Number of Jobs Ended","[125] Number of Jobs Ended","[512] Number of Jobs Ended","[72] Number of Jobs Ended","[56] Number of Jobs Ended","[160] Number of Jobs Ended","[28] Number of Jobs Ended","[19] Number of Jobs Ended","[144] Number of Jobs Ended","[57] Number of Jobs Ended","[120] Number of Jobs Ended","[47] Number of Jobs Ended","[75] Number of Jobs Ended","[23] Number of Jobs Ended","[127] Number of Jobs Ended","[21] Number of Jobs Ended","[255] Number of Jobs Ended","[26] Number of Jobs Ended","[200] Number of Jobs Ended","[250] Number of Jobs Ended","[33] Number of Jobs Ended","[216] Number of Jobs Ended","[27] Number of Jobs Ended","[65] Number of Jobs Ended","[108] Number of Jobs Ended","[55] Number of Jobs Ended","[29] Number of Jobs Ended","[44] Number of Jobs Ended","[38] Number of Jobs Ended","[66] Number of Jobs Ended","[62] Number of Jobs Ended","[53] Number of Jobs Ended","[179] Number of Jobs Ended","[70] Number of Jobs Ended","[126] Number of Jobs Ended","[68] Number of Jobs Ended","[192] Number of Jobs Ended","[150] Number of Jobs Ended","[138] Number of Jobs Ended","[73] Number of Jobs Ended","[103] Number of Jobs Ended","[224] Number of Jobs Ended","[79] Number of Jobs Ended","[90] Number of Jobs Ended","[225] Number of Jobs Ended","[165] Number of Jobs Ended","[84] Number of Jobs Ended","[43] Number of Jobs Ended","[54] Number of Jobs Ended","[67] Number of Jobs Ended","[76] Number of Jobs Ended","[113] Number of Jobs Ended","[22] Number of Jobs Ended","[124] Number of Jobs Ended","[140] Number of Jobs Ended","[112] Number of Jobs Ended","[180] Number of Jobs Ended","[188] Number of Jobs Ended","[116] Number of Jobs Ended","[135] Number of Jobs Ended","[158] Number of Jobs Ended","[168] Number of Jobs Ended","[39] Number of Jobs Ended","[105] Number of Jobs Ended","[240] Number of Jobs Ended","[203] Number of Jobs Ended","[136] Number of Jobs Ended","[37] Number of Jobs Ended","[52] Number of Jobs Ended","[252] Number of Jobs Ended","[81] Number of Jobs Ended","[98] Number of Jobs Ended","[118] Number of Jobs Ended","[132] Number of Jobs Ended","[151] Number of Jobs Ended","[83] Number of Jobs Ended","[243] Number of Jobs Ended","[46] Number of Jobs Ended","[133] Number of Jobs Ended","[768] Number of Jobs Ended","[185] Number of Jobs Ended","[864] Number of Jobs Ended","[166] Number of Jobs Ended","[85] Number of Jobs Ended","[156] Number of Jobs Ended","[172] Number of Jobs Ended","[49] Number of Jobs Ended","[129] Number of Jobs Ended","[152] Number of Jobs Ended","[248] Number of Jobs Ended","[320] Number of Jobs Ended","[545] Number of Jobs Ended","[540] Number of Jobs Ended","[31] Number of Jobs Ended","[82] Number of Jobs Ended","[88] Number of Jobs Ended","[94] Number of Jobs Ended","[119] Number of Jobs Ended","[122] Number of Jobs Ended","[147] Number of Jobs Ended","[161] Number of Jobs Ended","[186] Number of Jobs Ended","[190] Number of Jobs Ended","[211] Number of Jobs Ended","[59] Number of Jobs Ended","[99] Number of Jobs Ended","[109] Number of Jobs Ended","[130] Number of Jobs Ended","[198] Number of Jobs Ended","[253] Number of Jobs Ended","[51] Number of Jobs Ended","[86] Number of Jobs Ended","[115] Number of Jobs Ended","[175] Number of Jobs Ended","[223] Number of Jobs Ended","[231] Number of Jobs Ended","[269] Number of Jobs Ended","[549] Number of Jobs Ended","[41] Number of Jobs Ended","[58] Number of Jobs Ended","[77] Number of Jobs Ended","[93] Number of Jobs Ended","[97] Number of Jobs Ended","[110] Number of Jobs Ended","[131] Number of Jobs Ended","[141] Number of Jobs Ended","[218] Number of Jobs Ended","[244] Number of Jobs Ended","[61] Number of Jobs Ended","[71] Number of Jobs Ended","[74] Number of Jobs Ended","[78] Number of Jobs Ended","[95] Number of Jobs Ended","[101] Number of Jobs Ended","[123] Number of Jobs Ended","[153] Number of Jobs Ended","[162] Number of Jobs Ended","[238] Number of Jobs Ended","[249] Number of Jobs Ended","[579] Number of Jobs Ended","[87] Number of Jobs Ended","[92] Number of Jobs Ended","[106] Number of Jobs Ended","[178] Number of Jobs Ended","[208] Number of Jobs Ended","[213] Number of Jobs Ended","[226] Number of Jobs Ended","[236] Number of Jobs Ended","[640] Number of Jobs Ended","[950] Number of Jobs Ended","[1000] Number of Jobs Ended","[102] Number of Jobs Ended","[104] Number of Jobs Ended","[114] Number of Jobs Ended","[134] Number of Jobs Ended","[137] Number of Jobs Ended","[145] Number of Jobs Ended","[146] Number of Jobs Ended","[148] Number of Jobs Ended","[164] Number of Jobs Ended","[170] Number of Jobs Ended","[173] Number of Jobs Ended","[182] Number of Jobs Ended","[195] Number of Jobs Ended","[196] Number of Jobs Ended","[199] Number of Jobs Ended","[201] Number of Jobs Ended","[205] Number of Jobs Ended","[206] Number of Jobs Ended","[209] Number of Jobs Ended","[214] Number of Jobs Ended","[219] Number of Jobs Ended","[220] Number of Jobs Ended","[232] Number of Jobs Ended","[233] Number of Jobs Ended","[235] Number of Jobs Ended","[239] Number of Jobs Ended","[251] Number of Jobs Ended","[262] Number of Jobs Ended","[264] Number of Jobs Ended","[360] Number of Jobs Ended","[433] Number of Jobs Ended","[524] Number of Jobs Ended","[546] Number of Jobs Ended","[649] Number of Jobs Ended","[865] Number of Jobs Ended","[998] Number of Jobs Ended","[1020] Number of Jobs Ended","[4320] Number of Jobs Ended"
2015-09-24,1471,598,212,197,482,62,83,67,63,32,2,22,7,21,2,18,38,5,2,20,2,5,4,2,5,0,1,0,3,1,0,0,2,0,0,0,0,0,0,18,0,1,0,1,24,3,2,1,3,4,2,1,0,3,0,1,0,0,1,0,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2015-09-25,1402,564,123,149,321,36,79,44,36,21,9,14,7,10,1,12,19,10,0,4,1,2,1,5,0,0,0,0,2,1,4,0,3,0,1,0,0,0,0,0,2,0,2,3,3,8,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,5,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-26,1084,223,140,166,119,15,64,18,19,24,6,11,4,7,0,12,3,3,0,0,5,7,3,3,2,0,2,0,2,0,1,0,5,1,0,0,0,2,0,0,1,1,0,2,0,1,0,0,3,2,0,0,0,3,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-27,1041,477,112,402,128,18,40,63,39,71,2,10,25,10,0,37,12,2,0,0,0,28,1,1,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,2,0,4,0,0,1,0,0,0,1,1,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-28,1846,1034,185,717,248,35,50,54,56,37,12,23,9,12,0,25,31,6,0,2,5,16,1,12,0,0,0,0,0,1,1,0,9,0,0,0,3,0,0,3,0,0,0,2,0,1,1,1,0,0,3,1,0,0,0,0,11,0,0,0,0,4,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-29,550,326,95,163,146,22,13,84,49,45,10,5,1,12,0,39,6,2,0,6,10,5,0,5,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-09-30,1189,269,113,188,140,27,36,57,32,19,17,24,8,18,0,11,4,2,0,2,6,10,0,0,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-01,1231,293,155,322,165,39,79,84,43,27,26,37,28,31,6,21,12,7,5,1,9,5,2,4,0,4,3,0,0,0,5,1,5,0,1,0,0,0,0,0,2,0,0,0,0,4,2,0,0,2,0,0,0,4,0,0,3,0,1,0,0,0,0,0,2,3,6,1,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-02,1283,426,174,316,159,58,31,44,45,32,18,59,9,24,920,20,35,5,0,2,10,3,0,2,0,0,1,0,1,5,2,1,2,0,0,0,0,0,0,0,0,1,1,3,2,4,3,0,0,7,1,1,0,8,0,0,0,0,1,0,1,0,0,0,2,2,3,1,1,0,1,7,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-03,1008,214,127,220,159,61,36,18,28,29,13,35,11,13,1493,12,15,1,0,5,3,3,4,1,0,0,2,0,1,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-04,1139,225,355,250,134,11,23,67,29,32,12,24,17,8,5,27,29,2,0,0,2,1,9,2,1,0,0,0,12,3,6,0,0,0,3,0,0,0,0,1,0,5,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,1,2,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-10-05,2002,277,351,345,152,77,34,111,53,54,20,28,12,12,9,18,42,3,0,0,1,0,8,2,0,0,0,2,15,0,4,0,0,0,1,4,0,4,0,2,0,0,0,3,3,0,5,1,3,2,1,1,0,3,0,0,0,0,0,0,66,1,0,0,1,0,4,0,3,0,1,0,0,1,0,0,1,0,0,0,6,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-06,1888,231,341,299,171,112,20,54,74,34,41,23,5,10,8,12,46,4,0,3,4,2,1,2,0,0,1,8,0,1,6,0,0,0,3,10,0,0,0,1,0,1,2,3,12,0,4,0,0,1,0,0,0,3,0,0,2,0,1,0,14,0,0,0,3,2,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-07,1830,265,222,384,192,86,37,77,48,44,18,13,4,16,7,25,16,0,0,3,16,5,3,0,0,0,3,2,3,4,0,0,0,0,0,7,0,0,0,2,1,1,2,3,10,3,2,1,2,0,1,1,3,1,0,0,3,0,1,1,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-08,1528,286,229,291,193,104,29,39,42,53,13,24,13,14,1,11,12,0,0,1,9,0,0,3,1,0,1,0,1,11,9,0,0,1,0,2,0,0,0,0,1,0,0,4,1,5,4,0,0,2,1,1,1,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-09,1195,341,165,377,156,111,36,10,56,25,14,13,10,10,0,6,4,0,1,0,6,5,1,10,3,1,1,0,0,2,0,0,0,2,0,0,5,2,0,1,1,1,0,3,0,8,0,0,2,0,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-10-10,1102,284,85,297,160,94,67,9,18,17,6,8,7,16,0,0,1,0,0,7,16,2,2,1,2,0,1,0,0,3,3,0,7,0,1,1,5,0,0,0,0,2,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-11,798,87,62,60,47,5,14,15,11,12,5,2,0,10,0,11,1,0,0,5,6,2,5,1,0,0,3,0,4,0,1,0,4,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-12,1848,481,306,408,168,59,87,15,46,36,23,17,16,21,4,7,7,0,0,1,18,2,8,1,2,0,1,0,2,7,1,0,8,4,0,3,12,0,0,0,1,3,0,3,0,4,0,0,0,1,0,1,1,0,3,1,1,1,1,0,0,6,0,3,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-13,1964,359,307,322,154,36,40,9,30,17,35,21,11,25,1,2,1,1,0,5,9,0,4,11,4,0,0,25,0,0,5,0,4,0,0,4,2,0,0,0,1,0,0,1,0,1,0,0,1,4,3,0,3,0,0,0,0,2,1,0,0,6,0,1,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-14,2040,439,242,343,170,28,57,8,26,27,30,47,13,14,1,4,6,3,1,23,11,4,3,2,2,1,0,28,0,1,2,0,3,2,0,5,1,0,0,0,1,1,0,2,0,1,4,0,1,0,1,2,1,1,0,0,2,1,0,0,0,1,0,0,0,5,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-15,1656,394,198,381,154,45,31,8,22,19,29,33,6,22,1,4,6,4,1,2,2,9,4,1,1,0,2,24,0,1,3,0,4,4,3,1,3,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,1,1,1,1,9,0,4,0,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
