Day,[1] XSEDE Utilization (%),[4] XSEDE Utilization (%),[32] XSEDE Utilization (%),[64] XSEDE Utilization (%),[8] XSEDE Utilization (%),[16] XSEDE Utilization (%),[2] XSEDE Utilization (%),[60] XSEDE Utilization (%),[20] XSEDE Utilization (%),[5] XSEDE Utilization (%),[38] XSEDE Utilization (%),[12] XSEDE Utilization (%),[128] XSEDE Utilization (%),[10] XSEDE Utilization (%),[18] XSEDE Utilization (%),[6] XSEDE Utilization (%),[24] XSEDE Utilization (%),[30] XSEDE Utilization (%),[3] XSEDE Utilization (%),[26] XSEDE Utilization (%),[63] XSEDE Utilization (%),[19] XSEDE Utilization (%),[50] XSEDE Utilization (%),[120] XSEDE Utilization (%),[14] XSEDE Utilization (%),[15] XSEDE Utilization (%),[75] XSEDE Utilization (%),[7] XSEDE Utilization (%),[48] XSEDE Utilization (%),[43] XSEDE Utilization (%),[40] XSEDE Utilization (%),[9] XSEDE Utilization (%),[73] XSEDE Utilization (%),[25] XSEDE Utilization (%),[23] XSEDE Utilization (%),[90] XSEDE Utilization (%),[37] XSEDE Utilization (%),[17] XSEDE Utilization (%),[22] XSEDE Utilization (%),[56] XSEDE Utilization (%),[28] XSEDE Utilization (%),[45] XSEDE Utilization (%),[33] XSEDE Utilization (%),[31] XSEDE Utilization (%),[96] XSEDE Utilization (%),[72] XSEDE Utilization (%),[102] XSEDE Utilization (%),[21] XSEDE Utilization (%),[11] XSEDE Utilization (%),[13] XSEDE Utilization (%),[27] XSEDE Utilization (%),[61] XSEDE Utilization (%),[78] XSEDE Utilization (%),[80] XSEDE Utilization (%),[81] XSEDE Utilization (%),[35] XSEDE Utilization (%),[74] XSEDE Utilization (%),[71] XSEDE Utilization (%),[58] XSEDE Utilization (%),[49] XSEDE Utilization (%),[84] XSEDE Utilization (%),[52] XSEDE Utilization (%),[44] XSEDE Utilization (%),[100] XSEDE Utilization (%),[36] XSEDE Utilization (%),[42] XSEDE Utilization (%)
2014-05-31,21.575299522,8.239664704,66.460103908,3.937147049,0.325950089,0.901060428,2.617550114,0,0,0.275886099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.941871995,0,0,0,0,0,0,0.023619593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-01,23.532033261,6.263894315,67.327496568,0,0.656485840,1.008971732,1.359922185,0,0,1.086583812,0,0,0,0,0,0.001149383,0,0,0,0,0,0,0,0,0.842374691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022692713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-02,42.795212159,10.924049447,30.930530081,1.778544033,2.453042730,3.799057371,1.620932682,0,2.538107946,0.586459680,0,0,0,0,0,0.749036848,0,0,0,0,0,0,0,0,1.575535486,0.359443958,0,0,0,0,0,0.136014906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.875330721,0,0,0,0,0,0.600281585,0,0,0,0,0,0,0,0,0
2014-06-03,43.803777112,31.123825021,5.396224612,0.019333022,1.924991678,6.435775561,3.959020536,0,3.007847414,0.636575225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577199865,1.673109769,0,0,0,0,0,0.027492093,0,0,0.836278588,0,0,0,0,0,0.023105327,0,0,0,0,0,0,0,0,0,0.424874177,0,0,0,0,0,0.089524293,0,0,0.045127580,0,0,0,0,0,0
2014-06-04,64.597953278,24.906117753,0,0.017258251,0.708260658,4.167610854,3.025544769,0,2.029201430,0.035100029,0,0,0,0.001296724,0,0.162874833,0,2.206440484,0,0,0,0,0,0,1.680148932,0.405219917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-05,36.191570816,30.923309628,1.555836964,0,6.888569165,2.226480833,1.628972362,0,2.546300901,0,0,0,0,0,0,0.238415093,0,1.989341775,0,0,0,0,0,0,1.356468135,1.909725676,0,0,0,0,0,0.024906006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-06,20.301635567,8.519745967,3.968928631,1.578423647,2.844795732,0.813708150,0.629487424,1.203657655,2.364140192,0,0,0,0,0,0,0.120374618,0.481569158,0.601873023,0,0,0,0,0,0,0.280874097,0.952873540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-07,25.755809114,20.434023454,21.828918949,1.032289250,11.348391520,2.331020576,2.389370354,2.955035277,6.552864124,0.000545200,0,0,0,0,0,0.373501661,3.055561081,3.819451352,0,0,0,0,0,0,1.781276002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-08,45.372627199,23.593688158,0.966368338,0,9.211043088,3.138787391,5.318571253,4.294230374,8.586456729,0.015391262,0,0,0,0,0,0,2.160041212,3.221424304,0,0,0,0,0,0,1.781523537,0,0,0,0,0,0,0.052331788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-09,52.046075812,15.144442864,0,0,6.586490614,6.107632802,5.636390287,6.773956116,8.944029256,0,0,0,0,0,0,0.015322001,3.055561081,1.605097907,0,0,0,0,0,0,1.507127222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-10,39.298833144,18.654954909,0.537033725,0.961935885,10.593578448,4.779736882,5.966071403,6.699070103,8.071597041,0.115136134,0,0.038229890,0,0,0.760866538,0.098598440,2.993884004,3.819451352,0.002652397,0,0,0,0,0,0.628320370,0,0,0,0,0,0,0,0,0,0,0,0,0,1.270111997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-11,30.233136857,17.683906450,1.466244936,0.044230208,9.724936110,2.566883533,6.631148123,7.541294502,7.042290245,0.653801050,0,0.229750608,0,0,2.270425113,0.106688251,4.775799532,2.216033307,0.000362483,0,0.033420199,0,0,0,1.155823138,0,0,0,0,0,0,0,0,0,0,0,0,0,2.598965698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-12,27.867593083,23.191148687,0.026311776,0.020087463,12.296358160,1.029342139,4.226367377,5.630242628,5.643209897,1.987087204,0,1.147373796,0,0.239452479,1.562526938,0.731256938,2.846127832,0.126033042,0.000190077,0,2.438096375,0,0,0,1.059399696,0,0,0,0,0,0,0,0,0,0,0,0,0,1.737776695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-13,23.229027101,22.381949611,0.045786270,2.447372403,12.075843860,3.811340886,5.320168626,6.719935646,2.299156472,1.928439827,0,1.392030874,0,0,0,0.372210872,1.862300822,0.320895814,1.600274987,0,5.618399676,0,0,0,0.797360567,0,0,0,0,3.763117395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-14,20.680478194,22.698127043,2.038974020,8.148162884,13.303455509,7.490344878,6.004280703,3.966482557,1.050054407,1.866248483,0,1.317869860,0,0,0,1.710707527,0.496175012,0,0.626809996,0,2.167021425,0,0,0,1.775190210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473483791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-15,20.619685293,24.016857473,0,1.660848336,9.571839835,6.317443255,5.601334454,6.876338631,2.546300901,0.999017884,0,1.441330078,0,0,0,0.901638087,0.005729177,0,0,0,3.722731703,0,0,0,1.766835160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334798783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-16,19.740813722,24.119116188,0,0,9.619500388,6.025420305,12.797310470,5.287995020,3.775008985,2.095253503,0,1.003702315,0,0,0,1.158248622,0,0,0,0,7.737704483,0,0,0,1.772384571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-17,16.864532416,23.697514837,2.635044229,0,7.819642888,7.404383682,6.800530081,6.756008242,5.092601802,5.054436764,0,0.975463108,0.906105884,0,0,1.042772086,0,0,0,0,8.020847839,0,0,0,1.748082715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-18,16.187267965,13.836604899,7.204192544,0.802367695,7.137764693,5.433216727,6.047293693,6.671838840,11.044138104,5.937891179,0,1.053708813,6.673760336,0,0,0.849315118,0,0,0.000083982,0,7.450754938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-19,26.500509492,9.537258450,5.489683271,16.191550226,4.882496568,6.622386395,4.686952993,4.941238371,10.712588474,2.135562507,0,0,0.053755230,0,0,0.719453772,0,0,0.011445092,0,8.020847839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-20,22.119879482,6.364137242,40.627079645,11.983552189,0.987174932,6.244991579,2.761690273,5.317967104,2.395379525,0.228717632,0,0.280782722,0.472857493,0,0,0.094655188,0,0,0.038167990,0,3.367920587,0,0,0,0,0,0,0,0,0,2.305227509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-21,13.164711651,3.486569688,59.282836108,0.752573389,2.169837408,2.037040721,1.883130955,6.071159396,0.275525075,0,0,1.527780541,0.019427348,0,0,0.763890270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.185203605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-22,15.284251494,6.023628446,40.058075719,8.148162884,8.669411897,3.659034395,4.056767159,1.950749402,0,0,0,0.079041424,1.242217603,0,0,0.430369081,0,0.005570033,0.379062875,0,0,0,0,0,0,0,0,0.104644413,0,0,7.907207358,0,0,0,0,0,0,0,0,0,0,0,0,0.837682899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-23,17.253841831,9.450802118,32.592651535,7.740943358,9.278755860,8.014128456,6.715111235,2.020153773,0,0.770108682,0,0,0.791050813,0,0,1.354932729,0,0.857343061,0.203796906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.946766397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-24,23.221714443,18.921078663,14.823196403,7.783853236,7.702088663,7.554827594,6.604049514,4.022978575,0,5.162101958,0,0,0.309517032,0,0,0.949920528,0.011422978,0,2.711478910,0,0,0,0,0,0,0,0,0,0.007426711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.117534332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-25,30.373962117,28.856567998,0,0.176920766,16.771446684,3.808134470,9.840094293,4.706854887,0,7.556951004,0,0,0.222942801,0.244875172,0,3.820202875,0,0,0.185477697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-26,29.993145046,21.280397395,0,0,10.708268051,3.175095752,9.197465701,7.638902703,0,11.922766582,0,0,0,1.434563515,0,8.469164760,0,0,0.374222218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725548416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-27,28.043511740,23.967575941,0.003300742,0,7.109554994,1.450094823,5.445588699,1.053620389,1.196378285,12.453864874,0,0.428998654,0,5.085631867,0.136121002,9.106314694,0,0,0.160841340,0,0,0,0,0,0.001505965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.352616987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-28,19.665920216,19.125790679,8.960715782,2.080893692,7.093640680,4.069389650,4.070132288,0,4.422901092,7.329301690,0,1.527780541,0,11.254605788,4.470296472,6.380481874,0,0,0.330134974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-29,20.771333227,17.986745377,2.606044646,3.198059606,5.118170874,4.065805964,5.960701725,0,0,5.347128747,0,0.248635673,0,17.048575000,3.530525771,7.485116739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005210501,0,0,0,0
2014-06-30,18.089176431,2.371743752,0.067429828,42.991272885,2.460092138,4.015351476,1.903539657,0,0,4.275420471,0,0,0,6.875837627,0,3.866283860,0.057221051,0,0.000132620,0,0,0,0,0,0.064364817,0,0,0,0.091100977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-01,14.297646164,9.980108450,4.212477604,52.648071906,2.560116971,2.083133475,2.010982415,0,0.538259729,1.393554510,0,0.534829285,0,6.612528298,0,4.841172293,0,0,0.199946521,0,0,0,0,0,0.031398476,0,0,0.414678662,0,0,0,0.002015822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-02,18.261125445,16.365659452,19.878358133,5.043561937,3.891549431,3.907157261,4.436487265,0,0,3.267951753,0,0,0,16.085754938,0,6.956467571,0,0,0.310692906,0,0,0,0,0,0.031831712,0,4.748563827,0.891205315,0.086786422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172299694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161654731,0.097926489,0,0,0,0
2014-07-03,17.131041629,9.326127666,48.599217642,7.858167492,2.422251288,1.290455848,2.270976215,0,1.406359718,2.714448103,0,1.151104823,0,5.600447360,0,3.573025987,0,0,0,0,0,0,0,0,0.000350713,0.000751523,1.625256122,0.477063034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-04,16.491954054,8.036390851,67.447314183,0,5.420921343,3.479001505,1.316051476,0,0.087882757,1.291871962,0,0,0,0.411460410,0,1.325552958,0,0,0,0,0,0,0,0,0.000350713,0.000596789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-05,20.269904878,11.072624779,33.617396175,0,8.931197590,7.733846771,2.777203810,0,0,4.732435795,0,0.908463566,0,4.929715166,0,1.890407408,0,0,0.330364870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-06,25.115945845,14.808372390,2.870105499,0,5.657255797,5.020150093,2.741048625,0,0,7.245338645,0,1.092539935,0,13.293694722,0,0.795586412,0,0.169532349,0.160492119,0,0,0,0,0,0,0,2.735726226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005487511,0,0,0,0,0,0.594446345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-07,21.694761384,9.226485873,0.287732002,0.582537051,11.180041079,5.051413031,3.223799558,0,0,5.978590715,0,0.671869807,0,15.551179123,0,1.030199759,0.065708720,5.280170483,1.147258881,0,0,0,0,0,0,0,3.286098590,0,0.030484891,0,0,0,0,0,0,0,0,0,0,0,3.971970068,0,0,0,0,0,3.675647218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-08,20.276755389,19.559074380,0.073937019,0.174091521,18.879489082,10.558307340,4.230785010,0,0,6.691680260,0,1.451090898,0,9.617752790,1.078915435,1.829207762,0,0,2.304287367,0,0,0,0,0,0,0,6.077083093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487811143,0,0,0,0,0,0.820801853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-09,29.009135882,14.791013978,10.806123821,0.062620137,17.691875510,7.478697938,2.962170158,0,0,6.065729310,0,0.651269503,0,6.535446697,0.966559908,1.118356575,0,0,2.687054745,0,0,0,0,0,0,1.559233524,2.224034693,0,0.044843177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036072596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-10,34.646793518,15.445277673,0.604840757,0.859329441,18.172961302,8.234100539,3.626241952,3.848008813,2.197098145,4.277240347,0,1.806105386,0,2.432940381,1.818456703,1.709107203,0,0,0.068789910,0,0,0,0.556634937,0,0.501798093,3.728098397,0,0,0.068113549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-11,25.176538423,11.457016120,0.517983615,11.836243974,15.768758115,8.428680366,4.808683350,0,0.351088908,7.434984981,0,2.628790441,0,1.512661879,7.068955685,3.721604435,0,0,1.072527568,0,0,0,1.683977236,0,1.281458354,0.158149158,0,0,0.117624944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-12,28.731691599,16.703733945,0,6.094146823,22.868410850,6.381147957,2.202506084,0,0,6.467132759,0,1.805415730,0,0.005628983,1.874634467,2.234078425,0,0,0.350925355,0,0,0,2.078373915,0,0.395204168,1.826749852,0,0.599098318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-13,28.802123012,15.068784705,0.522227450,0,20.857198671,5.406622007,4.894647563,0,0,3.791490680,0,3.064649983,0,0,1.829835485,0,0,0,0,0,0,0,6.365752253,0,1.267265081,0,0,0.891205315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-14,33.062430690,15.684258688,4.074081442,0,16.019321252,3.189359745,3.803307075,0,0,4.781593494,0,2.833502424,0,0,3.332471304,0.356261082,0,0,0.765247402,0,0,0,1.604257992,0,3.179457485,0,0,0.025343651,0,0,0,0.565119656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-15,30.300525539,16.871135524,2.726569589,0.384302818,16.624008700,8.999688377,5.755161664,0.107245254,0,3.908593964,0,3.561638385,0,0.017859483,3.666567202,1.741979252,0.042862732,0,2.271932536,0,0,0,6.123794718,0,1.795036039,0,0,0,0.085725464,0,0,0.779353744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-16,29.938781920,17.264238298,3.588303825,0.375720855,25.798566612,7.896904255,2.894973144,0,0.320674770,3.163417878,0,1.905428793,0,0,4.577771589,1.709964789,0,0,0.786236713,0,0,0,0,0,3.402877718,0,0,0,0,0,0,0.046151704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-17,31.859279244,10.319143707,10.028511806,4.254963065,23.862093106,6.510160503,2.019325694,0,1.707966706,3.238797503,0,2.568474938,0,0,2.524259484,2.737291107,0,0,1.465648179,0,0,0,0,0,1.698034939,0,0,0,0,0,0,0.172989317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-18,39.781866094,17.806052372,9.201341251,5.016778631,14.677314548,0.061441312,4.793208074,0,0.292529889,2.118034607,0,2.211550724,0,0,2.271167784,2.579111116,0,0,0.727632040,0,0,0,0.001841957,0,1.551976301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-19,35.029679657,15.630132089,10.652732731,4.517515003,13.431006386,3.584295756,6.613659976,0,0,0.949801170,0,0.456265293,0,0,1.160821447,1.345136499,0,0,1.145835406,0,0,0,6.305189182,0,1.415139151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-20,37.844542992,20.877168202,4.111898718,1.329451982,14.468918750,4.304639572,4.150738693,0,1.515078511,1.105703184,0,0.504061483,0,0,2.835518245,1.041596212,0,0.029485800,1.109652304,0,0,0,2.585423754,0,1.720480117,1.567610688,0,0.890658623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-21,34.625345342,21.825388278,0.443622179,1.402351648,12.433563694,4.441055256,4.655112528,0,3.205126785,1.296764175,0,0,0,0,3.167624845,1.027609229,0,0,1.177549252,0,0,0,11.640558993,0,0,1.537240745,0,0.891205315,0,0,0,0.062795494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-22,30.649342703,21.485132885,0.029895462,7.524790693,9.344252356,4.073539192,6.051407859,0,0,1.997954704,0,1.368088550,0,0,0.971599462,2.410896046,0,0,0.974048519,0,0,0,14.880903705,0,0,1.680138621,0,0.001619421,0,0,0,0.073670320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-23,27.345634453,22.245085739,0.142781469,16.267656276,11.296062782,2.037040721,6.618404849,0,0,1.076062616,0,3.626056251,0.029801137,0,1.883334328,2.075721518,0,0,0.533631264,0,0,0,6.365752253,0,0,1.543053936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-24,33.833686633,23.217348465,0,11.743539723,14.859504798,4.762030675,4.157973701,0,0.148887883,1.693923691,0,3.620008786,0,0,1.494042054,2.449232032,0,0,0.916146697,0,0,0,1.115332843,0,0,1.571744017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-25,45.541205912,13.522201655,0,9.768176079,9.278968052,3.233071243,5.927538012,0,2.199485302,2.175672681,0,1.855263151,0,0,2.245784347,1.002597161,0,0,2.888840273,0,0,0,0,0,0,0.340413011,0,0,0,0,0,0.073405081,0,0,0,0,0,0.225278369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-26,43.770637504,15.573311882,0,6.608405313,11.932590795,0.105105632,3.585996240,0,2.537459568,4.692016186,0,2.184584701,0,0,2.280716412,2.017908088,0,0,3.739278250,0,0,0,0,0,0,1.740569072,0,0,0,0,0,0.013102840,0,0,0,0,0,2.048622876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-27,34.290933412,14.329054852,0,2.797441631,10.636629765,1.496328983,2.286259955,0,2.520248463,1.911560239,0,2.849611324,0,0,2.261910919,1.966159827,0,0,3.818505374,0,0,0,0,0,0,0.171190097,0,0,0,0,0,0.072635886,0,0,0,0,0,2.164355766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-28,30.904327949,21.871145172,0,1.525422858,7.943574668,7.903623704,1.852053718,0.224923246,1.341906443,1.861709934,0,1.420924327,0,0,2.281512131,1.434416174,0,0,7.022720033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.543907113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-29,34.192551208,28.092306392,0,4.443577984,3.645795984,12.221254086,1.237558204,1.912466497,4.499201695,1.591769613,0,0,0,0,2.397846254,2.147070991,0,0,0.471490050,0,0,0,0,0,0,0.898609912,0,0,0,0,0,0,0,0,0,0,0,1.228146671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-30,34.656322253,23.633008481,0,3.078572082,4.891726942,10.233960559,1.664912405,7.629088835,3.638322127,7.851698595,0,0.638184335,0,0.754768976,2.957157161,1.313007122,0,0,0.315334600,0,0,0,0,0,0,1.014342836,0,0,0,0,0,0,0,0,0,0,0,2.161800613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-31,38.691666899,17.248329918,0,0,7.450358538,5.860665155,3.662915780,5.238837289,5.077807330,4.483375705,0,1.527780541,0,2.546595616,3.727254040,4.006701711,0,0,1.014740695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.118563595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
