title
"XSEDE Utilization (%): by Node Count"
parameters
"Resource =  SDSC-COMET"
start,end
2015-08-01,2016-01-31
---------
Day,"[1] XSEDE Utilization (%)","[2] XSEDE Utilization (%)","[8] XSEDE Utilization (%)","[4] XSEDE Utilization (%)","[12] XSEDE Utilization (%)","[16] XSEDE Utilization (%)","[40] XSEDE Utilization (%)","[72] XSEDE Utilization (%)","[6] XSEDE Utilization (%)","[3] XSEDE Utilization (%)","[20] XSEDE Utilization (%)","[10] XSEDE Utilization (%)","[64] XSEDE Utilization (%)","[24] XSEDE Utilization (%)","[18] XSEDE Utilization (%)","[5] XSEDE Utilization (%)","[30] XSEDE Utilization (%)","[42] XSEDE Utilization (%)","[32] XSEDE Utilization (%)","[22] XSEDE Utilization (%)","[15] XSEDE Utilization (%)","[11] XSEDE Utilization (%)","[7] XSEDE Utilization (%)","[9] XSEDE Utilization (%)","[70] XSEDE Utilization (%)","[25] XSEDE Utilization (%)","[14] XSEDE Utilization (%)","[48] XSEDE Utilization (%)","[21] XSEDE Utilization (%)","[60] XSEDE Utilization (%)","[55] XSEDE Utilization (%)","[50] XSEDE Utilization (%)","[17] XSEDE Utilization (%)","[36] XSEDE Utilization (%)","[67] XSEDE Utilization (%)","[26] XSEDE Utilization (%)","[43] XSEDE Utilization (%)","[28] XSEDE Utilization (%)","[71] XSEDE Utilization (%)","[13] XSEDE Utilization (%)","[19] XSEDE Utilization (%)","[51] XSEDE Utilization (%)","[65] XSEDE Utilization (%)","[56] XSEDE Utilization (%)","[27] XSEDE Utilization (%)","[41] XSEDE Utilization (%)","[33] XSEDE Utilization (%)","[49] XSEDE Utilization (%)","[54] XSEDE Utilization (%)","[29] XSEDE Utilization (%)","[58] XSEDE Utilization (%)","[35] XSEDE Utilization (%)","[37] XSEDE Utilization (%)","[52] XSEDE Utilization (%)","[57] XSEDE Utilization (%)","[45] XSEDE Utilization (%)","[39] XSEDE Utilization (%)","[68] XSEDE Utilization (%)","[46] XSEDE Utilization (%)","[44] XSEDE Utilization (%)","[34] XSEDE Utilization (%)","[38] XSEDE Utilization (%)","[23] XSEDE Utilization (%)","[66] XSEDE Utilization (%)","[31] XSEDE Utilization (%)","[63] XSEDE Utilization (%)"
2015-11-15,9.679482027,8.579461569,19.634171813,1.810636969,2.939299872,3.396156390,3.043993620,7.553077999,1.145949924,6.429426081,0.824479713,1.253752769,1.235941089,2.235746765,5.161387286,1.690173092,0.117374228,0.269018888,0.669950649,0.612981420,0,0.800827549,0,0.129317506,0,2.071871602,0,0,0.228250335,0,0,0,0.388109187,0,0,0.256418565,0,0,0,1.920771030,0.036493557,0,0,0,0,0,0.061740338,0,0,0.042933381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-16,9.290562697,9.609946423,15.217500282,2.282915073,3.614477673,3.807751344,4.623144256,5.593739070,1.266636062,7.698827533,1.377545571,2.118255946,3.112432468,1.312740469,5.618868048,1.699734145,1.313797074,1.090638481,0.056993513,0.326796957,0,1.062778115,0.256691825,0.079726303,0,1.047678384,0,0,0.064155955,0,0,0,0.058067725,0,0,0,0,0.047437915,0,0,0.034751370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-17,18.548830530,13.505208935,16.076133846,1.848286114,3.308207998,3.286871858,1.254979414,3.396860790,2.737699662,5.612397254,0.956312422,1.916687307,3.153627917,2.431604873,5.040934330,2.010436697,0.943839629,3.054976245,0.184602225,0.208179096,0,0.653219858,0.889469411,0.051394718,0,0,0.009122025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-18,16.372453027,11.805185143,12.446105865,4.016383451,3.391701644,3.715974891,1.938979247,7.394674711,6.552546053,5.676542279,0.714204167,1.115452910,2.912906602,2.305060044,4.865927772,2.000086223,0.296705579,2.329048618,0.003070230,0,0,0.577124869,0,0.357959514,0,0,0,0,0,0,0,0,0.223042002,0,0.066846044,0,0.042091741,0,0,0,0,0,0,0,0,0,0,0,0.056532004,0,0,0,0,0,0,0,0,0,0,0,0,0.034959047,0,0,0,0
2015-11-19,15.946268190,9.230711505,13.570858136,3.572594821,3.701775096,3.731423201,3.209698421,3.980062959,3.878570596,3.918807202,0.195508336,0.535085348,4.502118065,3.777544596,10.080043284,1.844270423,1.494676898,1.642933135,0.355369010,0.580037209,0,0.222787560,0.007005172,0.504721931,0,0.819536743,0.003222035,0,0,0,0,0,0,0,0,0.036171110,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079104491,0.084880595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-20,17.906399719,8.589744630,6.034476880,3.488661518,4.627419261,3.514243516,8.987165284,1.198058762,3.447049522,3.351029643,1.238510943,0.120914464,2.707978697,4.035050134,10.507443599,1.942807918,0.761848548,3.554349569,0.002331818,0.949891425,0,0.002578362,0.217530040,0.525369447,0,1.395356039,0.003035006,0,0,0,0,0.054743063,0.402850647,0,0,0.010278215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127074343,0,0,0,0.332837822,0,0,0,0.050279818,0,0,0,0,0,0,0
2015-11-21,12.900400626,7.273303575,2.909729509,2.946948726,7.444619331,3.464838130,10.131966296,0,6.713124490,2.921676431,1.642716950,0.445152497,3.357817419,4.536653259,2.699927859,1.554833548,0.524094235,4.240669086,0,0.122184813,0.217013889,0.004949647,2.694167541,0.554854189,0,3.967854919,0.006843639,0,0,0,0,0,3.663727602,0,0,0.039407718,0,0,0,0,0,0,0,0,0.002869229,0,0,0,0.059647167,0.037368589,0.045434010,0,0,0,0,0,0,0,0.013072753,0,0,0,0,0,0,0
2015-11-22,11.800195199,7.327130926,3.953868859,2.858609271,3.065043139,4.325939531,5.534156283,1.029905561,2.464698467,1.205010493,0.172335898,0.530081659,2.300649020,3.781639851,0.149309199,1.740146249,0,3.490920485,0.028681357,0,0.249759531,0,0.654792004,0.080557013,0,2.733297145,0,0,0,0,0,0,0.412172452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-23,8.212530724,5.277230028,9.525203069,4.320272713,9.347018188,5.140618332,1.837302278,0.554258482,3.771664043,0.694755961,0.704063183,0.302935904,3.495588975,3.442753877,1.005038912,3.497690052,0,4.282955142,0.015856360,0,0,0.002651832,4.469540031,0.185778463,0,0,0,0,0,0,0,0,0,0.000524659,0,0.352316998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020145930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-24,11.788102183,6.747727689,5.801518596,3.888157773,7.606804535,3.678442355,0.456040382,1.420295558,8.557275271,0.524791958,3.255739687,0.757931823,1.726050293,3.508540282,4.721930745,2.361709231,0,1.694655765,1.385527182,0,0,0,2.341902763,0.470498863,0,0,0,0,0,0,0,0,0,0,0,0.824925427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-25,10.521140222,7.475880288,3.231262871,3.878400546,8.966144922,2.602405652,1.341062343,0,10.346435234,0.729186706,1.494209313,0.804610687,4.319070379,2.655313629,2.580863064,2.286019296,0,0,2.012222605,0,1.046658214,0,1.693083000,0.303296607,0.847123849,0,0,0,0,0,0,0,0,0,0,1.202440630,0,0.056602441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-26,10.893424438,6.510767642,4.196572237,7.862986293,5.292001865,1.917220473,0.600515915,0,9.052622566,1.718678952,0,1.344298952,3.285764253,6.248877813,0,1.989875412,0,0,2.378939797,0,0.360821456,0,0.422133686,0.026719351,1.609956133,0,0,2.019499825,0,0,0,0,0,0,0,1.364097541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-27,7.954968074,6.804117598,8.631582530,4.035686529,5.128738195,1.784986975,0,0,7.612371750,1.698231826,0.405554098,1.349958464,2.854028215,3.445246007,0,1.715331209,0,0,2.099918386,0,0,0,1.070566632,0.052230894,3.672612802,0,0.001377230,7.076775096,0,0,0,0,0,0,0,0.058259007,0,0,0,0,0,0,0,0,0,0,0,0,0.031479538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,6.636744865,7.061494404,4.707653208,4.184638659,3.916542789,1.643843992,0,0.029818118,2.837042381,4.215252274,0.001287355,0.799515911,3.093311573,2.611373441,0,1.429659263,0,0,1.722669157,0.132284498,0.522627740,0,0,0.253197141,3.039384646,0.737558778,0.757994983,3.668677859,0,0,0,0,0,0,0,0,0,0,0,0.434155909,0,0,0,0,0,0,0,0,0.009804565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-29,6.538597457,7.404624996,6.272633214,4.705739195,3.549893611,2.893193042,1.937959077,0.354494579,0,0.661778958,0,0.927286156,1.069021802,3.204864755,0,4.884863470,0,0,0.579437258,0.043792018,1.549146700,0,0,0.046858604,3.672612802,0,6.283117886,1.236970969,0,0,0,0,0,0,0,0,0,0,0,0.420956847,0,0,0,0,0,0,0,0,0.023708027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-30,9.383136413,7.978757387,8.298341495,4.608213345,7.356585927,6.110839081,6.266298431,1.065844701,0.371032267,1.509145097,0.922282458,0.478903126,1.775601418,0.531960476,0,3.257840737,0,2.471413373,2.086471568,0,1.176064985,0.195547804,0.000578099,0,1.796137198,0,2.691183543,0.427509619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085179960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-01,9.325737492,7.922750033,12.483560695,4.287105067,6.530903871,4.470424764,4.781513550,1.194779643,0.963135420,2.129486927,0.658556313,0.768989740,4.932960243,2.157004197,5.844449545,1.410509812,0,4.407135362,0.314989698,0,0.830965081,0.165415747,0,0.052269150,2.549022823,0,0,0,0.074867742,0,0,0,0,0,0,0.834603691,0,0,0,0,0,0,0,0,0,0.167258119,0,0,0,0.095076832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-02,8.282563979,7.585844892,9.716567574,3.005372881,4.005217442,2.074112935,3.484172788,0,1.352534394,2.337727352,5.735567014,0.123161262,2.611985543,2.486839804,5.582098199,1.831949418,0,1.936869681,0.330496285,0,0.931889064,0,0,0.186866037,0,0,0,0,0,0.071994870,0,0,0.297492567,0,0,2.429763712,0,0,0,0,0,0,0,0,0,2.151101784,0,0,0,0.207446760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-03,5.490319386,4.210112538,2.594307432,1.170458311,3.098614026,2.555565274,0,0.042322490,3.571036639,0.947421155,4.596498393,0.682979680,3.504683073,0.335679725,1.612386324,0.755162790,0.018690976,0,0.210038475,0,1.378131558,0,0,0.085519412,0,0.005024949,0,0,0,0,0,0,0.304852977,0,0,0.743931199,0,0,0,0,0,0,0,0,0,1.637376851,0,0,0,0.112634080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-04,2.349882425,1.604558959,0.312968796,0.346189919,0.130785823,0.833751120,0.000388639,0,0.056983794,0.247761091,0.312305676,0.224152047,1.509463299,0,0.330207240,0.174397498,0,0,0.122867361,0,0.302371167,0,0,0,0,0,0,0,0,0,0,0,0.003561487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113144775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-05,2.074942506,1.343737849,0.012052592,0.071926856,0,0.002866196,0,0,0.006642037,0.157481491,0.000923008,0,0,0,0.131044509,0.010013453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-06,9.215162016,6.437397992,13.752064624,4.596112177,3.087596187,4.979314828,2.086563875,1.574807625,2.025435030,0.259788169,8.600107837,0.096982974,1.490342395,4.553821266,3.777544596,1.722517944,0,3.203079457,1.146302129,0,1.058171563,0,0.057694880,0,0,0,0,0,0.298234012,0,0,0,0.118530417,0.004918678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264450584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-07,9.058109005,7.197981056,7.877565018,5.027306550,4.315961292,6.939664218,4.444007229,1.232117873,1.868419902,0.429712093,4.432578881,0.066128891,0.499164435,7.508277953,2.972313309,1.108250991,0.000418998,3.104377988,0.258831759,0,1.213774848,0,0.434541506,0,0.036258553,0.133426724,0,0,0.447395651,0,0,0,0.075709993,0.053886849,0,0,0,0,0,0,0,0,0,0,0,0,0.514402617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-08,8.614182643,9.634945457,5.263509959,4.886229141,8.188862656,2.427470761,9.264554422,3.249431619,2.512362277,2.321114973,0.925063642,0.892363543,2.016361572,3.968243558,2.275784802,1.193577910,0.061629212,2.660246881,0.205510868,0,1.206023376,0.002170904,1.296636353,0.185292060,0,0,0,0,0,0,0,0.124211800,0.074471215,0.080622595,0,0,0,0,0,0,0,0,0,0,0,0,0.206161828,0.006397314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-09,9.540032108,8.810719548,3.429690852,4.844368178,7.984478839,3.155551666,6.960572853,1.764296957,7.549824385,2.177172598,1.894893319,0.637399932,5.064241576,4.451060977,4.504306576,1.218660134,0.024411216,4.273110499,0.004760797,0.034520620,1.558911187,0,1.512440621,0.551460301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.898548926,0,0,0,0,2.134442641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-10,11.353574631,7.243373758,3.865007187,5.428364622,6.762059869,2.658087518,5.158733623,3.437040923,6.335300804,1.437467209,1.739742425,2.650803020,1.048501807,3.974218841,2.056717821,1.521216498,1.444196689,3.042734202,0.624771673,0.004248280,2.496474948,0.082333812,4.054262736,0.247639035,0,0,0,0,0,0,0,0,0,0,0,0.001768292,0,0,0,0,0,0,0.944182725,0,0,0,0.324873207,2.221832982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-11,13.726079759,6.910130309,5.410929421,2.974981519,5.019550834,1.719812671,4.463754809,3.777544596,5.309035065,4.187412557,1.690956428,3.232858708,0,1.978707590,0.771576600,1.024466469,0.769099044,4.950758569,0.508705450,0.234831034,3.231097703,0.225719949,1.518693408,0,0,0.000926050,0,0,0,0,0,0,0,0,0,0.787522835,0,0,0,0.000647316,0,0,0.162817346,0,0,0,0.669104145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-12,13.443033394,4.608770813,4.276762472,2.498056822,2.127790894,1.903657073,1.757753294,2.880465198,4.224309928,1.974530357,0,2.233601984,2.829349805,1.548560103,3.777544596,1.867467136,1.573976915,1.288270957,0.485192958,0.181446993,1.815001239,0.577124869,0.336137590,0,0,0,0,0,0,0,0,0,0,0,0,0.435126893,0,0,0,0,0,0,0,0,0,0,0.273352789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-13,9.098739616,6.665143680,4.423254052,1.135575759,3.110550017,2.504002957,5.393712837,0,5.951888044,0.673204865,0,0.847943628,7.594885550,2.518363064,1.060904162,1.991023094,0.902358779,2.067808529,0,0.642278532,4.028615775,0.555542803,0.792017651,0,0,0,0.028216205,0,0,0,0,0,0,0,0,1.461827416,0,0,0,0,0.190521043,0,0,0,0,0,0.463803996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-14,13.978749699,7.782413477,5.211529882,0.704561145,5.831642766,1.311083894,3.629668490,0.001705142,6.594795674,0.951370672,0.225846259,2.003395709,5.006295908,2.058922117,0.723198671,2.231285342,2.930275009,3.332768596,0,5.375504010,3.899546024,0.364416945,0.168349337,0,0,0.000850139,0,0,0,0,0,0,0,0.001027457,0,1.364113326,0,0,0,0,0.005295776,0,0,0,0.000344307,0,0.039877725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-15,16.724239800,8.179943472,5.563532294,2.710531563,2.961466713,1.027515439,5.331555322,0,4.504900461,1.058936691,0.187128367,1.119849361,6.702576659,1.663052349,1.888772298,2.128858420,4.168069401,5.584641337,0.203761996,0.000213753,5.486429914,0.577124869,0.393390390,0.000497333,0,0,0,0,0,0,0,0,0,0,0,1.111294496,0,0,0,0,0,0,0.994665967,0,0.000360703,0,0.254215489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-16,13.756156709,6.715894726,2.755610936,3.259375856,1.414801213,1.224826097,7.509570171,0.884837356,6.996684447,1.267723636,0.510570904,3.787400169,6.401772181,3.897254285,1.274101522,2.191866083,3.033457940,5.204806459,0.870759007,0.001429450,2.859773959,0.577338622,0.030656115,0.107959514,0,0,0.011434405,0.002594147,0,0,0,0,0.899053546,0.003454005,0,1.367649919,0,0.002788462,0,0,0,0,3.083306618,0.001938323,0,0,0.073042366,0,0,0,0,0,0,0.001989332,0,0,0,0,0,0.001496253,0,0,0,0,0,0
2015-12-17,10.129756225,5.112330470,6.146807341,2.053279601,2.765433718,1.575686921,9.074438415,5.037644281,6.538711816,3.773003017,0.338064983,1.819588962,6.941354786,3.097674012,3.946320829,1.865262840,2.502750816,4.318482570,0,0.015069372,1.976634458,0.577739403,0.207349598,0.471570042,0,0,0.658349847,0,0,0.001093040,0,0,1.405961565,0.001858167,0,1.036726128,0,0,0,0.000694690,0,0,0.569880449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-18,8.305956619,6.882566256,7.306216252,1.801018221,2.503475866,0.842514865,6.323768017,3.744797132,3.444244054,4.697770928,3.926088667,5.635019511,8.250981313,4.588667366,3.368135712,1.084437904,2.029373615,1.366033432,0,0.259238616,1.686869681,1.237992961,0.095917261,0.719990600,0,0,0.643013291,0,0,0,0,0,0,0,0,0.859943991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-19,13.852078032,7.772885834,8.097984936,2.512565109,3.478576425,1.303641516,6.295106098,2.871152501,6.024239973,3.193007097,1.202889997,1.163516272,2.862694807,6.107409351,1.365457765,1.428651244,1.233950536,5.143902297,0,4.179907019,1.050019310,0.934655064,0,0.102352221,0,0,0.556655882,0,0.545025941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-20,9.351052797,7.063685338,9.341611304,5.463091726,3.349196980,3.772113392,4.183450899,1.129109829,5.089800484,0.701733196,1.050058778,1.232225957,0.217791769,7.273842835,0.256448933,1.865530024,0.165395097,1.667238691,0.070770666,6.924723579,1.019058966,0.017293707,0,0,0,0,0.734216509,0,0.027812391,0,0,0,1.097247726,0,0,0,0,0,0,0,0.934583406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-21,10.522696510,5.755974062,8.386445344,5.636535220,4.065334616,2.892007686,0.017464340,0.127273522,7.668411886,0.549716903,0.359658589,2.337956891,1.388558545,7.530095022,0.005421476,1.880993500,1.733487816,1.232926723,0.851152300,5.806170090,2.508461948,0.322655549,0,0,0,0,0.270209089,0,0,0.015156815,0,0.010717863,0.220708973,0.000437216,0,0,0,0.000306051,3.991094160,0.003544481,0.996852046,0,0,0,0.011657267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001897034,0.008919203,0,0,0,0,0
2015-12-22,11.529869136,5.407462062,8.146938524,4.925296806,7.055774163,2.009356418,0.022176560,0.022123120,9.163759182,2.701297802,3.089002565,0.565119651,3.763009602,3.210781742,0.019882389,0.962272538,3.709156756,2.203567681,0.182795066,4.562198804,2.999619258,0.577124869,1.150535225,0,0,0,0,0,0,0.237189577,0,0.020555219,0,0,0,0,0,0,7.450157398,0.001594626,0.062314794,0,0,0,0.020281348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020233373,0,0,0,0,0
2015-12-23,9.001171848,5.180600479,8.023395910,3.606617507,8.681787047,2.371205932,0,5.575550892,6.313603970,1.359429652,1.006871575,1.293041464,0.281916754,4.922263029,0,2.006841817,4.780608750,2.194207619,0.106505780,1.508954426,3.030743558,0.576136278,0.229644571,0,0,1.297513818,0,0,0,0.019601842,0,0,0,1.485375131,0,0,0,0,5.379634488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-24,11.290677320,6.568259116,6.944633905,0.989710855,4.963507054,2.192559552,0,4.421476041,6.304834149,0.431739682,2.689557337,0.304709060,0.075706349,2.711772764,0,1.840040953,1.469172642,1.731815466,0.001321366,9.542145172,3.412633351,0.577124869,0.291237348,0,0,0.014194330,0,0,0,0,0,0,0,3.461022211,0,0,0.001201132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-25,9.885395972,8.332121271,6.660322164,0.955275255,2.799296083,1.114803162,0,0.064401889,4.881835140,0.339538154,1.841188644,0.335399178,0,0.188308849,0,3.591682334,0.707943483,0,0,11.985534232,2.654382724,0.577164947,0.327920966,0,0,0,0,0,0,0,0,0,0,0.559220881,0,0,1.913346259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-26,8.203860698,10.985132230,7.821130148,0.468962523,3.013998193,0.946980305,0,0.009618748,5.277814212,0.158390536,0.919780609,0.306779760,0.002564999,0,0,3.057049385,2.536252478,0,0.001068747,6.639728097,2.032880451,0.862240585,0.164889266,0,0,0,0,0,0,3.007316078,0,0,0,1.317200070,0,0,0.920430366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-27,10.990891829,9.490043640,6.095575367,0.426132389,4.743405328,1.469268583,0,0,4.660330681,0.259010289,1.000847716,0.633999359,0,0,0,1.133014403,4.497602600,0,0.003556022,2.247340270,2.058029468,0.361023668,0.338934551,0,0,0,0,0,0,0.140929229,0,0,0,0.053471494,0,0,0.200092426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-28,10.027655366,9.670737620,4.489584554,0.661475949,7.634873790,0.474631764,0.977735996,0,2.286161391,0.408807712,1.126122178,0.541090999,0,1.353008045,0,0.876669308,2.907685525,2.087625335,0,0.705788983,0.694908986,0,1.225470982,0,0,0,0,0,0,0,0,0,0,0.290245715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-29,11.738799843,7.225360475,4.066908593,0.792004297,8.030699837,0.508316810,2.186127625,0,1.981545849,0.363818206,2.061642574,1.111839804,0,1.842412848,0.001235135,0.794475778,1.468498601,4.407135362,0,0,0.786988458,0,0.625428107,0.228417935,0,0.001502929,0,0.001952897,0.320894544,0,0,0,0,0.568577300,0,0,0.453817869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002057346,0,0,0.001703930,0,0,0
2015-12-30,11.327457790,4.946824866,4.328917463,2.155257766,4.320012825,1.161293776,2.362374191,0.000655824,1.153142124,0.455099758,3.146605748,0.477287850,0.001360224,0.582954413,0,0.560480300,0.060736563,5.217635100,0.000854994,0,0.093063207,0,0.351469892,0.147352658,0,0,0,0,1.051425688,0,0,0,0,0.707590066,0,0,0.177166523,0,0,0,0,0,0,0,0,0,0.000260508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000247756,0,0,0,0,0
2015-12-31,6.738355814,3.681246593,3.079223496,5.473533870,0.680366095,0.860372699,1.372857643,0,1.144933397,0.560339425,3.147516614,0.483336011,0,0,0,0.200220548,0.198404891,5.784033607,0.261629941,0,0,0,0,0.121928559,0,0,0,0,0.746394791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-01,6.879510355,3.525771449,4.950968661,4.949715327,1.693118223,0.829757883,0.973898216,2.921388597,2.210402821,0.354432640,3.283660762,0.061635287,0,0,0,0.554228724,0.028309724,4.305832459,0.092048502,0,0,0.763013847,0.144664391,0.061133701,0,0,0,0,1.101783841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-02,7.392875942,3.392973213,6.670465589,5.809534219,4.335869185,1.594856411,2.098635887,2.532397692,1.084335286,0.135762796,3.179129740,0,0.141230425,0,0,1.026087820,0,4.407135362,0.171777237,0,0,1.154249738,0.361442056,0,0,0,0,0,1.007902676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-03,6.639547026,2.317469695,11.003692042,5.031909467,3.577226886,0.951507921,1.971138893,2.791928996,1.353897050,0.226661784,1.930720732,0.015011076,0,0,0,1.194904732,0.024429433,3.262657398,1.599996111,0,0,1.019019498,0.109162468,0,0,0,0,0,1.031047788,0,0,0,0,0,0,0,0.007285108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-04,12.283699119,6.572668893,14.747804220,2.694230701,4.208362481,1.378764911,0.051858650,2.999650227,2.006671185,0.282100749,2.192625144,0.574805202,0.967199095,0.036026583,0,1.302720940,0,2.214509007,0.452061718,0,0,1.198556095,0,0,0,0,0,0,1.099717996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-05,11.010718510,10.014125723,14.632695007,4.041056997,3.308288154,3.930074618,0.001190202,6.207327737,3.051879299,0.414578961,4.077377479,0.249067264,1.975127275,0.632316078,0,1.922513818,0,1.159627492,0,0,0,1.377925712,0.243157563,0,0,0.430384313,0.325383293,0,1.101783841,0,0,0.001791364,0,1.230150402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-06,6.921595419,8.346985379,9.277287112,0.993767243,2.269776728,3.597858617,0.001360224,1.895724029,3.192393174,0.427498688,1.073534835,0.496179217,0,1.356199720,0.170798356,1.547507132,0.362433689,0.734012475,0.283199254,0,0,0.695448820,0.445937655,0.088640040,0,0,0.181819838,0.004605340,0.064092194,0,0,0.008410329,0,1.237517489,0,0,0,0.001156190,0,0,0,0,0,0.004046678,0,0,0,0,0,0,0,0,0,0.001768292,0,0,0,0,0,0.001202343,0,0,0,0,0,0
2016-01-07,11.054345406,10.326799362,17.962370284,2.043758016,4.267517780,6.116347973,0.029172013,4.103357817,3.317943337,0.780393786,1.058584486,0.784972410,0.023162719,1.027661187,1.209929171,1.903759081,0.903433601,2.203567681,0.162663710,0,0,1.154249738,0.305370959,0.110462574,0,0.555218535,0.360893715,0,0,0,0,0.001457386,0.092402528,2.143712837,0,0,0.094575855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
