title
"XSEDE Utilization (%): by Node Count"
parameters
"Resource =  SDSC-GORDON"
start,end
2015-02-01,2015-07-31
---------
Day,"[1] XSEDE Utilization (%)","[64] XSEDE Utilization (%)","[4] XSEDE Utilization (%)","[2] XSEDE Utilization (%)","[8] XSEDE Utilization (%)","[32] XSEDE Utilization (%)","[16] XSEDE Utilization (%)","[6] XSEDE Utilization (%)","[3] XSEDE Utilization (%)","[20] XSEDE Utilization (%)","[18] XSEDE Utilization (%)","[10] XSEDE Utilization (%)","[28] XSEDE Utilization (%)","[5] XSEDE Utilization (%)","[21] XSEDE Utilization (%)","[19] XSEDE Utilization (%)","[128] XSEDE Utilization (%)","[12] XSEDE Utilization (%)","[25] XSEDE Utilization (%)","[24] XSEDE Utilization (%)","[7] XSEDE Utilization (%)","[60] XSEDE Utilization (%)","[11] XSEDE Utilization (%)","[113] XSEDE Utilization (%)","[63] XSEDE Utilization (%)","[53] XSEDE Utilization (%)","[15] XSEDE Utilization (%)","[40] XSEDE Utilization (%)","[50] XSEDE Utilization (%)","[9] XSEDE Utilization (%)","[48] XSEDE Utilization (%)","[93] XSEDE Utilization (%)","[68] XSEDE Utilization (%)","[13] XSEDE Utilization (%)","[96] XSEDE Utilization (%)","[33] XSEDE Utilization (%)","[118] XSEDE Utilization (%)","[14] XSEDE Utilization (%)","[55] XSEDE Utilization (%)","[54] XSEDE Utilization (%)","[87] XSEDE Utilization (%)","[69] XSEDE Utilization (%)","[100] XSEDE Utilization (%)","[17] XSEDE Utilization (%)","[30] XSEDE Utilization (%)","[26] XSEDE Utilization (%)","[59] XSEDE Utilization (%)","[22] XSEDE Utilization (%)","[35] XSEDE Utilization (%)","[36] XSEDE Utilization (%)","[43] XSEDE Utilization (%)","[41] XSEDE Utilization (%)","[45] XSEDE Utilization (%)","[44] XSEDE Utilization (%)","[27] XSEDE Utilization (%)","[31] XSEDE Utilization (%)","[23] XSEDE Utilization (%)","[52] XSEDE Utilization (%)","[88] XSEDE Utilization (%)","[34] XSEDE Utilization (%)","[37] XSEDE Utilization (%)","[42] XSEDE Utilization (%)","[38] XSEDE Utilization (%)","[81] XSEDE Utilization (%)","[65] XSEDE Utilization (%)","[46] XSEDE Utilization (%)","[79] XSEDE Utilization (%)","[74] XSEDE Utilization (%)","[85] XSEDE Utilization (%)","[51] XSEDE Utilization (%)","[90] XSEDE Utilization (%)","[80] XSEDE Utilization (%)","[70] XSEDE Utilization (%)","[61] XSEDE Utilization (%)","[29] XSEDE Utilization (%)"
2015-05-20,30.104936144,9.269761251,23.734607081,23.764263860,1.413456338,0,2.191728501,3.264950135,0.176795507,0.818971699,0,0,0,0.636575225,0,0,0,0,3.057218829,0,0.150937589,1.627333844,0,0,0,6.198900283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-21,50.819162506,0.489078392,20.027623220,20.817772219,1.092952482,0,1.607989019,3.154619282,0.329542627,2.546300901,0,0,0,0.632758725,0,0.008175284,0,0,2.159971951,0,0,0,0,0,0,1.436150543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-22,63.104584071,0,12.417590331,16.430775760,3.630647848,0.008063286,1.572387953,0.431704132,0.325329726,1.733105526,0.004800838,0.003757551,0.008169382,0.639338128,1.183229757,0.005935467,0,0.003554212,1.411038248,0,1.562053917,0,0.003598407,0,0,0.048967654,0.003669160,0,0,0.003673570,0,0,0,0.003677979,0,0,0,0.003816501,0,0,0,0,0,0.004659399,0.007824570,0,0,0.005673178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-23,58.397340143,0,6.791226170,12.831691400,5.100240672,0,2.067714231,1.658835465,1.301018321,0,0,0,0,0.610706996,6.097484434,0,0,1.057015490,0,0,1.782410631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-24,34.145973264,0,5.773996665,12.167822979,3.625154469,0,2.556627577,1.438111858,0.964619248,0,0,0,0,0.636575225,6.785723905,0,0,1.527780541,0,0,0.226514684,0,0,0,4.635845816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508999350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-25,22.415626065,0,13.495365235,15.187332153,4.282241541,0,4.678214937,0.328578912,4.229701970,0.479317571,0,0.337458540,0,0.652371740,7.568901543,0,0,0.858580835,0,0,0,0,0,0,2.527773910,0,0.033088650,0.110575471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.164355766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-26,27.559861910,3.630364903,15.982847812,19.463316955,3.371880019,0,1.464901066,8.573766470,2.839289058,0,0,1.686585437,0,0.636575225,7.678909699,0,0,1.527780541,0,0,0.091575457,0,0,0,0,0,0,0,0,0.019083995,0,0,0,0.912448063,0,0,0,0,0,0,0,0,0,1.659940619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-27,26.990424218,2.942580782,9.189051702,22.709535300,4.124924970,0,3.423218617,12.068865073,3.362478764,0.091743454,0,1.273150451,0,0.644009330,7.751072563,0,0,0.643347689,0,0,1.044381229,0,0,0,0,0,0,0,0,0.016007215,0,0,0,1.381391812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-28,52.167315509,3.816433521,6.334265352,9.272614103,10.128854927,0,1.606102900,3.307114424,2.651061754,0,0,0.734802297,0,0.636575225,4.735796979,0,0,0,0.637459369,0,1.691959491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-29,51.851395128,5.041770077,6.384548894,11.858936621,5.825653551,0,4.054913432,0.078961852,3.475072974,0,0,0.557224366,0,0.594335807,7.780717506,0,0,0.034852494,3.182876126,0,0.739133097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-30,61.668438037,0,5.038935030,9.826511203,3.899600881,0,1.506419894,0.373342517,2.391445125,4.810033122,0,0,0,0.636575225,7.908023732,0,0,1.699390612,2.553373948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-31,52.176201569,0,7.171072928,9.510746252,2.840516554,0,0.039962767,7.132020828,2.512045197,1.766142586,0,0.699422308,0,0.621051344,1.303140206,0,0,10.916380970,2.935724336,0.744969829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-01,43.188255220,1.647268064,3.486746404,9.833395598,1.720709980,0.683870411,2.058094850,8.709754852,0.598707852,3.419528868,0,1.273150451,0,0.795114882,8.018496058,0,0,8.474478406,3.132259577,3.055561081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-02,28.008711698,0,10.856277626,7.728948623,2.556792589,0.793125584,3.311652941,6.259399995,0.480658491,3.964832170,0,0.575378530,0,0.583755661,5.634862208,1.333549935,0,10.031948119,3.182876126,2.174293401,0.877847547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-03,34.295943889,0.321494062,13.583536706,10.975261162,1.750935500,3.792196483,3.029555823,8.699012645,0.104827130,0.291616304,0,0,0,0.019310907,3.634539511,1.603670055,0,5.673229127,3.180518444,0,1.222591358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.727651170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-04,36.782099836,0.003772305,10.064442964,13.609285743,0.685332180,3.536434715,3.668889508,5.178070879,0.006370162,0.397830041,0,1.096486072,0,0,7.932067709,0,0,1.553208173,3.182876126,0,1.113016438,0,0.214300397,0,0.049851797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.902738832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-05,31.708128137,2.017330495,10.568327631,13.580510155,3.448233703,0.208419437,10.750647450,0.067768738,0.034755250,0,0,0,0,0,7.772300589,0,0,1.527780541,3.115276844,0.008876710,0.328559782,0,0.569052564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.246417242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-06,32.775810539,6.725818065,4.603947827,13.356406234,6.168425736,0.036638452,8.698564722,0,0,0,0,0,0,0.002490302,2.626518232,0.937776993,0,0.904378875,1.595269318,0,0.565925686,0,0.771066462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-07,21.559792782,9.724794671,3.792361528,11.538662761,5.601343306,0,8.725630939,0,0,0,0,0,0,0.363614156,1.487601139,0.175852447,0,1.709522768,1.498051582,0,0.756616802,0,0.433009675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012996744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-08,34.292277912,4.794967541,4.035545068,13.169029223,5.543426698,0.036119776,9.440882121,0,0,0,0,0,0,0.952947244,8.020847839,0.568405677,0,3.055561081,0.111069115,0,0.768551128,0,5.812093901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-09,38.182436525,9.289282925,5.044068876,11.236749256,5.275440331,0.037628658,6.738195906,0.770043831,0.187210574,0,0,0.930077649,0,0.869323042,5.826378550,0.643019091,0,1.574109093,0,0,0.656407793,0,11.288578547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-10,44.637454992,6.524943206,4.873649366,11.541792589,4.311311776,0.037298600,5.808583852,0.927861439,0.227805506,0,0,1.064524724,0,1.254141585,7.260723972,0.551439190,0,1.527780541,0,0,0.684536461,0,17.116200773,0,0,0,0,0,0,0.185044461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469026272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-11,62.993374247,8.948833111,2.784462558,12.324735854,1.606798391,0.063516050,4.082569112,0.763890270,0.428547746,0,0,0,0,0.640428594,6.773779301,0.259509041,0,1.076095042,0,0,0.215983177,0,3.389385838,0,0,0,0,0,0,0.657489374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118747803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-12,49.328035900,20.947945984,4.718401732,13.842717414,2.433968947,0.116563986,2.194227655,0.515537508,0.437941641,0,0,0.424619282,0,1.337662608,3.742876657,0,0,1.527780541,0,0,0.601264431,0,0.685255558,0,0,0,0,0,0,0.417248536,0,0,0,0,0,0,0,0.202357251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473435152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-13,30.872234147,4.053805327,3.506108967,23.615823901,4.069578269,0,0.008440523,0.639899574,0,0,0,0,0,0.962193797,8.020847839,0,0,0.753634347,0,0,1.580744495,0,0.640372562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-14,11.768996764,0,0.744150537,6.252306292,0.979535996,0,0.007709622,0.756233696,0,0,0,0,0,0,5.957026763,0,0,0,0,0,1.346834033,0,0.499272448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,8.323138515,5.977111308,1.262788398,3.108877174,0.455363445,0,1.864293070,0,0.306453513,0,0,0,0,0.467131267,1.717798245,0.357304369,0,0.373758082,0,0,0.264040197,0,0.269800341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-16,31.818690180,25.004957794,2.903714350,12.079306730,1.058813218,0,9.101988336,0.180654711,2.966719085,0,0,0,0,1.436294933,8.020847839,3.819001903,0,1.240490594,0,0,0.088099359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-17,29.927884382,24.652625177,2.384640335,3.053707388,0.799326291,6.895995809,6.858013454,0,8.643020549,0,0,0.001370394,0,0.745006664,6.319202690,11.844071495,0,0.306033540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-18,39.448138647,10.272155039,4.560130166,16.602695332,0.731648929,6.320767604,0.289806773,1.451382661,9.105770952,0.000589429,0,2.453290199,0,1.814143607,6.430108218,1.370058717,0,1.527780541,0,0,0.082178612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779476052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-19,59.788892724,1.934151299,2.891106613,7.745104670,1.057551838,0.066486768,0,2.571631257,12.689857401,0,0,1.274727168,0,1.778269941,3.527099770,0,0,1.216601351,0,0,1.782410631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-20,54.112240480,4.631061191,2.081111785,5.844296949,1.131264895,14.061192252,2.034164396,1.044770236,7.615932947,0,0,0.920646920,0,0.942271314,3.573980850,0.001259888,0,0,0,0,1.702202152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-21,35.284429038,1.271452917,1.728855789,6.835789320,1.004621801,3.999814332,2.044938962,0.763890270,3.422546666,0,0,2.124304575,0,1.624902458,2.094394392,10.956438096,0,1.438394769,0,0,0.259450092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-22,32.125762796,23.256592101,4.302293693,3.767862268,4.043690910,5.593845843,3.465586246,0.726049421,3.862437917,0,0,0,0,1.592079081,0.143180787,0.746917882,0,1.527780541,0,3.726688184,0.286516309,0,0,0,0,0,0,0,0,0,8.657776695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-23,23.443438766,14.075479852,4.992199732,12.553637762,1.938300841,10.994455728,4.894414682,0.000132620,4.176998879,0,0,0.875320410,0,1.583561904,3.504788670,3.918953066,0,1.966929022,0,6.111122163,0,0,0,0,0,0,0,0,0,0,8.016321093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-24,21.963965797,29.300095884,2.382600874,9.843268316,1.685733752,15.956724655,3.154159489,0.000203339,5.445105300,0,0,2.799545877,0,0.634600682,2.536159893,2.085087430,0,3.055561081,0,1.414187239,0.031140630,0,0,0,0,0,0,0,0,0,1.660966235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-25,20.903499009,36.315249126,4.812526408,8.798156286,2.601588686,15.399933524,0.152919526,0.000636575,2.955998926,0,0,3.993551725,0,0.173960393,0,8.621612757,0,1.951332929,0,0,0.004115625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-26,28.836075083,32.722324262,6.189126168,12.318355348,1.757572394,12.921251069,1.824259550,0.000618904,2.246703867,0,0,1.224582115,0,0.255462644,0.002413681,3.092522230,0,2.749987302,0,0,0,0,0,0,0,0,0,0,0,0.000848767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-27,36.516504274,34.201536434,4.657702991,8.999927092,4.209966712,0.136840100,4.823024031,0,2.786020145,0,0,5.792746126,0,0.009379173,0,0,0,2.001516276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-28,48.694281035,26.745307280,2.675225056,3.175419974,3.269627206,0,4.100133847,1.026857739,2.933259033,0,0,4.813289668,0,0.005179534,0,0,0,1.409448235,0,0,0,0.014499758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-29,41.631816461,25.317775567,3.695902743,9.093238378,4.807309972,6.905426572,2.030109113,0.759001008,3.058076382,3.489198479,0,2.052041517,0,0,0,0,0,0.024402050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-30,29.877232224,34.690992129,4.047952416,10.236786920,1.057339679,11.863357371,2.033574934,0,4.345629381,7.497323632,0,0.318508657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01,28.811607154,31.932876690,5.479097290,11.291170470,0,11.277378073,2.035531806,0.535651495,4.759637649,7.326155649,0,1.602165516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080111235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-02,32.286862513,30.058044753,1.082065886,11.739614209,0.911941157,14.034503272,2.029071727,0.991377489,4.836216688,4.199805049,0,2.652720961,0,0.394043015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-03,31.519603069,26.042056668,2.208090805,16.951143614,2.088438269,11.844543025,2.159805414,0.371008441,8.326328784,3.896695047,0,1.092699046,0,0.119623094,0,0,0,0,0,0,0,0,0.059082138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-04,21.109166816,29.998819683,1.282074307,12.167861306,4.103505374,0.538636933,4.320176716,0.634798119,6.575375579,3.909573892,0,5.705217032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013659843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-05,16.287849238,29.632812535,1.482583700,9.385623877,3.808440954,0,5.853285623,0.763890270,5.045937258,5.092601802,0,7.632448527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-06,18.322166014,36.534702567,2.529083928,11.735788823,2.555873103,0,4.282996015,0.933104365,6.123610542,4.844337464,0,7.370553820,0,0.003845975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006436505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-07,19.225523053,35.984890191,1.893251441,12.000969550,0.866932934,0.249018812,2.708721943,0.805497556,5.394046662,12.354982030,0,5.434598891,0.069563515,0,0,1.300820850,0,0.129543058,0,0.308738984,0,0,0,0,0,0,0,0.104681248,0,0,0.135449051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003306644,0,0.095008852,0,0,0,0.120271473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-08,18.991887346,32.788622411,1.523017997,7.216791495,3.934247051,0.360961693,0.593358829,0,10.541522177,6.096592930,0,3.394640534,0,0,0,13.111687289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368789247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-09,16.160230394,48.235521063,0.328119152,3.124317140,1.293968848,3.451982401,0.997041848,0.022669140,15.619871757,0.373781655,0,3.334386932,0,0.058227470,0,3.704044076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561742260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-10,18.798047969,36.439357722,2.650280756,3.968654572,1.018791469,6.171903327,2.550309004,0.358718992,18.175575404,5.130884740,0,2.359748984,0,0,0,0.611465847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001511866,0.151858568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-11,19.540959405,32.674793312,2.620626894,4.139462989,1.227965413,4.197482710,1.688197497,0.763890270,13.499002036,4.731374837,0,3.128899852,0,0.041694218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081281240,0,0,0,0,0,0,0,0,0,0,0,9.512025304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-12,21.869863833,26.736065169,8.567542157,5.134827992,2.487700637,0.594466968,0.975917000,0.252897180,10.204429005,6.541164071,0,5.431769679,0,0.008752909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094896855,0,0.001949512,0,0,0,0,0,0,0,0,0,1.449083928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-13,21.302981758,27.048600032,4.626192551,3.645392256,1.106697832,0.548727811,1.890958510,0.001175874,18.062397634,7.811396918,0,3.391560803,0,0.037649313,0,0,0,0.002351781,0,0,0,0,0,0,0,0,0,0.246555034,0,0.000862029,0.005587738,0,0,0,0,0,0,0.077237794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-14,18.741691931,42.792755741,2.671806382,1.012116347,0.481392343,0.503177372,1.235733984,0.000733819,24.997367496,1.090577128,0,0.818868554,0.006353949,0.058816898,0.004858296,0,0,0,0.005636343,0.005127978,0,0.007426711,0,0,0,0,0,0.071084233,0.046637988,0,0.197550512,0,0,0,0,0.007439973,0,0,0.007537216,0,0,0,0.015177611,0,0.006321557,0.005248795,0,0.004959982,0.005982614,0.006100513,0,0,0.007294091,0,0.006286180,0.006806349,0.005049865,0,0,0.005911894,0.006651614,0,0,0,0,0,0,0,0,0,0.012201025,0.012024210,0.011243212,0,0.006495421
2015-07-15,18.496705491,44.571111155,2.587029879,1.170308175,1.193236687,4.074081442,1.156468566,0,23.604965254,0,0,1.273150451,0,0.007205667,0,0,0,0,0,0,0,0,0,0,0,0,0.814705783,0,0,0,0,0,0,0.000613002,0,0,0,0,0.496727605,0.001273150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-16,18.903648140,40.695924062,2.363338539,1.688963742,2.832111374,3.986375533,0.466161683,0.000088424,15.918341523,2.231048824,0,0.455725961,0,0.013018859,0,0,0,0,0,0,0,0,0,0,0,0,1.470665586,0,0,0,0,0,0,0.040860172,0,0,0,0,7.002327478,0.006127037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
