title
"Wall Hours: Per Job: by Node Count"
parameters
"Resource =  SDSC-COMET"
start,end
2015-08-01,2016-01-31
---------
Day,"[55] Wall Hours: Per Job","[3] Wall Hours: Per Job","[28] Wall Hours: Per Job","[67] Wall Hours: Per Job","[37] Wall Hours: Per Job","[5] Wall Hours: Per Job","[18] Wall Hours: Per Job","[11] Wall Hours: Per Job","[6] Wall Hours: Per Job","[22] Wall Hours: Per Job","[40] Wall Hours: Per Job","[9] Wall Hours: Per Job","[20] Wall Hours: Per Job","[16] Wall Hours: Per Job","[14] Wall Hours: Per Job","[15] Wall Hours: Per Job","[12] Wall Hours: Per Job","[42] Wall Hours: Per Job","[27] Wall Hours: Per Job","[8] Wall Hours: Per Job","[26] Wall Hours: Per Job","[24] Wall Hours: Per Job","[70] Wall Hours: Per Job","[17] Wall Hours: Per Job","[7] Wall Hours: Per Job","[30] Wall Hours: Per Job","[43] Wall Hours: Per Job","[51] Wall Hours: Per Job","[2] Wall Hours: Per Job","[49] Wall Hours: Per Job","[64] Wall Hours: Per Job","[72] Wall Hours: Per Job","[1] Wall Hours: Per Job","[13] Wall Hours: Per Job","[21] Wall Hours: Per Job","[19] Wall Hours: Per Job","[4] Wall Hours: Per Job","[10] Wall Hours: Per Job","[41] Wall Hours: Per Job","[71] Wall Hours: Per Job","[65] Wall Hours: Per Job","[60] Wall Hours: Per Job","[25] Wall Hours: Per Job","[36] Wall Hours: Per Job","[57] Wall Hours: Per Job","[48] Wall Hours: Per Job","[32] Wall Hours: Per Job","[33] Wall Hours: Per Job","[50] Wall Hours: Per Job","[39] Wall Hours: Per Job","[56] Wall Hours: Per Job","[29] Wall Hours: Per Job","[35] Wall Hours: Per Job","[58] Wall Hours: Per Job","[52] Wall Hours: Per Job","[45] Wall Hours: Per Job","[54] Wall Hours: Per Job","[46] Wall Hours: Per Job","[38] Wall Hours: Per Job","[23] Wall Hours: Per Job","[68] Wall Hours: Per Job","[66] Wall Hours: Per Job","[34] Wall Hours: Per Job","[31] Wall Hours: Per Job","[44] Wall Hours: Per Job","[63] Wall Hours: Per Job"
2015-11-15,0,12.40960506,0,0,0,11.89465385,10.93067500,8.32570000,9.70746667,12.74560000,6.96222000,1.64317500,9.42875000,2.20672955,0,0,10.18600909,2.93000000,0,7.06089371,1.50380000,21.30665000,0,5.22165000,0,1.78970000,0,0,6.03782985,0,1.76678000,15.99573333,8.58881748,4.82767857,4.97190000,0.12551429,3.83452593,8.19308571,0,0,0,0,2.91617692,0,0,0,0.34203571,0.17116000,0,0,0,0.13544000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-16,0,14.67396500,0.25833333,0,0,17.27836667,17.84927500,22.09805000,7.42833846,3.39750000,3.77645000,2.02610000,7.87680000,2.79138205,0,0,8.10492941,5.93935000,0,6.04261597,0,5.00418000,0,1.56250000,2.09680000,6.67760000,0,0,5.30914710,0,11.12305000,7.10778000,4.87253421,0,1.39750000,0.83670000,2.51032788,6.45983333,0,0,0,0,2.39625000,0,0,0,0.03259200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-17,0,10.97151795,0,0,0,7.99699130,10.67557500,9.05483333,3.47870500,1.44286667,2.05028571,1.30610000,2.73410000,2.47293947,0.29810000,0,6.30544500,11.09100000,0,4.04948678,0,11.58660000,0,0,6.45840000,0.84657059,0,0,5.69909871,0,22.54060000,1.13585789,2.76035897,0,0,0,3.40919194,7.30640833,0,0,0,0,0,0,0,0,0.07996364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-18,0,13.52435938,0,0.45640000,0,15.24865000,10.30495000,24.00000000,8.76431579,0,7.39136667,4.54845000,5.44510000,3.21939394,0,0,4.78858148,6.34167500,0,4.74445600,0,7.32241667,0,6.00170000,0,0.41129091,0.44780000,0,5.42185100,0,4.16400000,1.80695769,2.10949638,0,0,0,4.21388532,3.92501538,0,0,0,0,0,0,0,0,0.01463333,0,0,0,0,0,0,0,0,0,0.47890000,0,0.42080000,0,0,0,0,0,0,0
2015-11-19,0,7.56379494,0,0,0,7.33603043,3.82339701,1.85294000,7.39255750,12.06060000,7.34122000,8.55110000,2.23585000,2.42457273,0.10530000,0,2.66248302,3.57878000,0,8.25512447,0.31820000,24.00000000,0,0,0.45780000,3.79846667,0,0,6.22787109,0,8.04475000,8.42886667,4.43837309,0,0,0,4.59058427,4.07950000,0,0,0,0,2.99912000,0,0,0,0.19538462,0,0,0,0,0.41593333,0,0.33470000,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-20,0,17.61947931,0,0,0,7.72797826,10.68116400,0.10720000,6.73854103,19.75080000,12.84716250,3.33785000,7.08180000,5.02361000,0.09920000,0,11.75982000,9.67797500,0,8.21550714,0.18080000,12.81801667,0,3.61333333,2.84306000,2.90417500,0,0,4.55834432,0,6.45176667,7.61170000,5.53246152,0,0,0,6.23380313,0.79015714,0,0,0,0,1.70211333,0,2.67110000,0,0.01113333,0,0.50080000,0,0,0,0,0.50110000,0,0,0,0.50000000,0,0,0,0,0,0,0,0
2015-11-21,0,12.04046216,0,0,0,10.94220769,6.23765455,0.10290000,11.63201364,2.54060000,11.58692000,2.16933077,12.52406667,8.25497500,0.07453333,6.61810000,6.59974186,7.69781667,0.02430000,9.78695882,0.34665000,21.61715000,0,12.32305000,4.19190238,2.66380000,0,0,8.48750102,0,24.00000000,0,5.50129412,0,0,0,3.37013100,3.39385000,0,0,0,0,2.13535882,0,0,0,0,0,0,0,0,0.58940000,0,0.17915000,0,0,0.50530000,0.13000000,0,0,0,0,0,0,0,0
2015-11-22,0,7.06691923,0,0,0,6.92185217,3.79440000,0,6.95957778,0,9.04122857,1.02360000,1.31390000,6.50940526,0,7.61670000,5.84197500,7.60422000,0,4.81026170,0,12.01301667,0,5.54540000,3.05641429,0,0,0,6.81244431,0,8.22195000,6.54330000,5.50120169,0,0,0,1.20631181,4.84962000,0,0,0,0,1.25031750,0,0,0,0.05857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-23,0,10.59364000,0,0,0,10.32247419,4.25690000,0.11030000,4.35684394,0,4.20228000,4.72125000,1.46392727,2.88177059,0,0,5.74690968,11.66187500,0,7.46097397,3.09930000,16.40472500,0,0,5.12417544,0,0,0,3.58162611,0,4.99696000,0.88035000,3.04641755,0,0,0,2.99434242,1.38574000,0,0,0,0,0,0.00670000,0,0,0.03778333,0,0,0,0,0,0,0.15890000,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-24,0,13.33671667,0,0,0,9.82126364,24.00000000,0,11.24838793,0,0.74504286,2.98923750,8.27392222,2.69657949,0,0,6.44380444,9.22860000,0,5.02622727,3.62840000,13.37456000,0,0,4.63757576,0,0,0,3.65720474,0,12.33690000,2.25592500,5.81946477,0,0,0,3.10943776,3.85231111,0,0,0,0,0,0,0,0,4.95152500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-25,0,2.85093333,0.46235000,0,0,10.45716500,10.93138333,0,11.43206232,0,1.27802500,3.85390000,6.83512000,1.77149762,0,6.38378000,6.70175098,0,0,3.48610566,7.05183333,3.16314375,2.76790000,0,3.68802000,0,0,0,3.78292788,0,10.29020000,0,3.12912112,0,0,0,2.43699945,4.60076250,0,0,0,0,0,0,0,0,0.87165455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-26,0,9.03669655,0,0,0,15.17080833,0,0,12.10828070,0,3.43375000,0.22635000,0,4.21641538,0,2.75090000,5.30871316,0,0,5.45363864,11.99985000,5.41380000,10.52080000,0,1.83905333,0,0,0,5.18865017,0,23.48500000,0,4.86098059,0,0,0,4.47368706,12.29872000,0,0,0,0,0,0,0,4.81145000,3.77853333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-27,0,16.18414375,0,0,0,12.07171538,0,0,10.74754259,0,0,2.65470000,4.63790000,2.68593684,0.01125000,0,5.43076111,0,0,10.96786444,1.02500000,7.29625556,24.00000000,0,3.49800000,0,0,0,5.36633690,0,6.79973333,0,6.24801228,0,0,0,3.47008120,6.86137778,0,0,0,0,0,0,0,9.63451429,1.87613750,0,0,0,0,0,0,0,0,0,0.02667000,0,0,0,0,0,0,0,0,0
2015-11-28,0,14.28315111,0,0,0,10.89972500,0,0,9.83164091,0.91683333,0,3.21730000,0.00980000,3.91645000,2.47669000,2.27687143,10.66418571,0,0,6.56545366,0,7.11040000,9.93095000,0,0,0,0,0,7.02219609,0,22.10940000,0.09470000,5.88934361,7.63845000,0,0,2.55911979,9.14325000,0,0,0,0,2.24926667,0,0,11.65416667,1.36808333,0,0,0,0,0,0,0,0,0,0.04155000,0,0,0,0,0,0,0,0,0
2015-11-29,0,11.21201111,0,0,0,5.07847955,0,0,0,0.91060000,7.38750000,1.19085000,0,4.13582000,6.22110303,7.87378333,6.44391429,0,0,14.94455000,0,6.78718889,24.00000000,0,0,0,0,0,6.94092459,0,7.64080000,2.25220000,7.87170246,7.40625000,0,0,7.17530933,14.13926667,0,0,0,0,0,0,0,5.89415000,4.14150000,0,0,0,0,0,0,0,0,0,0.01544615,0,0,0,0,0,0,0,0,0
2015-11-30,0,10.95783333,0,0,0,5.84418235,0,8.13190000,3.53593750,0,14.33228000,0,3.51573333,4.59760263,10.99156250,7.17306000,9.04622903,13.45860000,0,6.08332308,0,2.53482500,5.86875000,0,0.03780000,0,0,0,4.91887170,0,3.17277500,2.25723333,5.43586038,0,0,0,4.79086545,7.30230000,0,0,0,0,0,0,0,4.07420000,1.86413125,0,0,0,0,1.34360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-01,0,10.47432581,0,0,0,6.45223000,18.56586250,6.87890000,4.58934375,0,9.11356667,0.53134000,3.01248000,7.51820000,0,8.44703333,6.91550000,24.00000000,0,8.60012048,7.34195000,20.55625000,16.65750000,0,0,0,0,0,5.37712552,0,8.81460000,3.79540000,3.33178628,0,0.81545000,0,6.12841500,5.02524286,1.86610000,0,0,0,0,0,0,0,4.50280000,0,0,0,0,1.49970000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-02,0,14.85235833,0,0,0,8.82112632,17.73246250,0,3.32636452,0,6.64083333,1.18722500,7.28798889,2.37195600,0,3.55235000,3.91484103,10.54765000,0,6.17326000,14.24963333,23.69960000,0,1.60100000,0,0,0,0,3.89895348,0,6.22306667,0,1.69648690,0,0,0,1.69307685,1.87796667,24.00000000,0,0,0.05489000,0,0,0,0,2.36220000,0,0,0,0,3.27220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-03,0,9.63085333,0,0,0,4.06401765,4.09761000,0,15.12533333,0,0,4.34670000,8.76092500,2.60941429,0,3.23288462,13.12434444,0,0,3.02739592,13.08860000,6.39810000,0,1.36716667,0,0.09500000,0,0,3.28647440,0,3.57854286,0.06722500,3.01131522,0,0,0,1.78471600,10.41406667,18.26830000,0,0,0,0.03063333,0,0,0,1.50125000,0,0,0,0,1.77670000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-04,0,2.51858000,0,0,0,3.19106000,8.39170000,0,2.17220000,0,0.00440000,0,2.38100000,7.94566667,0,4.61055000,4.98560000,0,0,1.62687273,0,0,0,0.09580000,0,0,0,0,1.80785567,0,3.59630000,0,14.09983457,0,0,0,1.31967667,10.25360000,0,0,0,0,0,0,0,0,0.87820000,0,0,0,0,1.78470000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-05,0,12.00640000,0,0,0,0.45805000,0.83257500,0,0.50640000,0,0,0,0.02110000,0.08190000,0,0,0,0,0,0.17230000,0,0,0,0,0,0,0,0,2.00875621,0,0,0,14.63331488,0,0,0,0.91395556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-06,0,3.96125000,0,0,0,11.25641429,24.00000000,0,14.03810909,0,5.96547500,0,15.13089231,6.18950435,0,5.37833333,14.71238750,17.44305000,0,11.07525211,0,10.84950000,0,1.59470000,1.88515000,0,0,0,4.78039578,0,2.13044000,10.00530000,11.96100471,0,3.24815000,0,5.25611700,1.47880000,0,0,0,0,0,0.06250000,0,0,2.34091429,0,0,0,0,2.08570000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-07,0,5.46020833,0,0,0,10.13916000,12.58940000,0,6.78324762,0,4.62014545,0,6.75880000,11.02250000,0,4.62691250,4.44660811,11.27036667,0,9.79216087,0,13.00980000,0.01184500,1.01860000,1.35221905,0.00640000,0,0,5.24306401,0,0.50968571,3.91405000,10.31999155,0,9.74560000,0,7.66563600,1.51250000,0,0,0,0,2.44140000,0.68470000,0,0,1.23333333,2.37686667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-08,0,6.10213103,0,0,0,13.64976250,8.26217143,0.04515000,5.98570625,0,17.65825000,4.70890000,3.52635000,2.04121471,0,3.34353636,9.45938182,2.63399091,0,5.67863208,0,12.60578333,0,2.00390000,3.13827037,0.10441111,0,0,4.66886568,0.01990000,1.31017273,5.16120000,8.96882904,0,0,0,1.74621563,2.55126250,0,0,0,0,0,0.17075000,0,0,0.22599231,2.85780000,1.13640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-09,0,4.81123478,0,0,0,11.14929000,12.71882222,0,15.98885000,0.11963333,15.92022000,7.00722500,5.41748750,6.01448000,0,3.96171667,8.22617568,23.27015000,0,4.08562292,0,14.13953333,0,0,4.94179000,0.18610000,0,0,4.79806571,6.64206667,6.03276667,2.80230000,6.35461266,0,0,0,4.46775726,3.64465000,0,0,13.36110000,0,0,0,0,0,0.06810000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-10,0,4.13556604,0,0,0,3.23658140,5.80756667,0.85597500,4.27436372,0.08830000,4.53809231,1.57333750,5.68448571,2.62051034,0,4.00697368,4.52227193,8.28492500,0,2.42858571,0.00777500,8.41651111,0,0,5.19490588,2.75263750,0,0,3.16164943,10.37100000,0.93677500,10.91835000,5.28155446,0,0,0,2.26564781,1.18880784,0,0,6.64470000,0,0,0,0,0,0.33078148,2.25165000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-11,0,17.73602222,0,0,0,4.07506957,3.26805000,1.87734000,5.05950625,0.40690000,7.29250000,0,6.44593333,3.27796000,0,2.73709722,7.65381200,10.78418000,0,5.33443276,2.30926667,4.71427500,0,0,3.67571852,1.67530000,0,0,4.87804012,0,0,24.00000000,10.51679796,0.01140000,0,0,4.86027000,0.43240936,0,0,1.14580000,0,0.01690000,0,0,0,1.21200000,1.54583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-12,0,8.13720270,0,0,0,3.55939167,24.00000000,24.00000000,8.47529737,0.94320000,6.70053333,0,0,6.80318750,0,3.45939375,6.75927500,7.01555000,0,3.34993151,3.82780000,9.83853333,0,0,1.83050833,24.00000000,0,0,4.44775654,0,1.83843636,18.30060000,9.03862473,0,0,0,5.71355800,10.21739000,0,0,0,0,0,0,0,0,1.73397500,1.26303333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-13,0,7.33216429,0,0,0,6.50551786,6.74027500,23.10250000,4.40555340,0.63593810,7.71030000,0,0,14.31788000,0.92190000,4.55024444,6.58745556,7.50713333,0,5.05843800,8.57306667,24.00000000,0,0,2.72406842,13.75920000,0,0,6.14698306,0,10.85688000,0,9.58152945,0,0,1.52896667,6.49322000,6.46471667,0,0,0,0,0,0,0,0,0,1.60730000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-14,0,9.67100000,0,0,0,6.00399706,9.18945000,15.15440000,6.13155122,6.20952222,10.37722500,0,0.73792857,6.24733333,0,4.24716429,14.82014667,7.25974000,0.00580000,7.09512857,24.00000000,19.62155000,0,0,0.91678333,6.38297143,0,0,4.70897751,0,7.15650000,0.00540000,7.34869731,0,0,0.06375000,3.50319130,10.18258889,0,0,0,0,0.01560000,0.01310000,0,0,0,0.55280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-15,0,12.42052308,0,0,0,5.26392162,24.00000000,24.00000000,3.40052871,0.00440000,20.32390000,0.01265000,2.14000000,3.67210000,0,4.18285500,8.68393077,20.27490000,0.00610000,9.64008788,9.77595000,15.84890000,0,0,2.57075000,5.29622500,0,0,4.89768796,0,15.96890000,0,5.72271635,0,0,0,5.74030741,4.65694545,0,0,3.50000000,0,0,0,0,0,0.48546667,1.76195000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-16,0,9.20488095,0.02280000,0,0,16.71079167,4.62558571,12.00445000,8.60366452,0.02970000,10.73491250,2.74360000,1.66827143,4.37721250,0.37360000,3.79181304,6.74152500,8.09825714,0,3.28262083,8.02073333,6.19013333,0,12.09595000,2.00330000,6.60774286,0,0,4.11812172,0,11.43915000,5.62170000,6.43442865,0,0,0,5.91654286,8.66254500,0,0,4.33978000,0,0,0.02195000,0,0.02470000,6.22375000,0.50625000,0,0,0.01580000,0,0,0,0.01750000,0,0,0,0,0,0,0,0,0,0.01560000,0
2015-12-17,0,6.53758409,0,0,0,8.53245500,20.05784000,12.01280000,11.32980455,0.31330000,14.82504286,11.98415000,2.57740000,2.14518571,10.75555000,3.54585294,7.02788667,15.67813333,0,5.57896190,9.12000000,5.90417000,0,9.45797500,3.38750000,5.45171429,0,0,3.39910494,0,8.26888333,16.00290000,4.66837581,0.02440000,0,0,6.34629730,7.56685455,0,0,2.00530000,0.00415000,0,0.02360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-18,0,3.87197838,0,0,0,3.67455556,21.39890000,4.68022727,6.91024211,2.69515000,14.46372000,12.19826667,14.96625000,8.02916667,21.01000000,3.42951333,6.81660714,2.97560000,0,7.88244717,15.12970000,8.74600000,0,0,3.13400000,3.86798750,0,0,5.83029852,0,5.36125455,4.75838000,5.10473646,0,0,0,5.28114103,4.77348519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-19,0,2.88088698,0,0,0,16.33806250,6.94016000,19.43405000,19.96904783,12.41594286,17.99770000,2.60110000,13.75625000,3.72711000,9.09415000,2.91103636,11.05026667,18.67480000,0,11.02482619,0,11.64073000,0,0,0,9.40765000,0,0,6.68351316,0,6.82036667,4.56037500,7.00408859,0,5.93610000,0,3.46188916,5.91376667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-20,0,17.83338333,0,0,0,3.87894773,3.25860000,0.71920000,11.75898182,20.56912857,15.94730000,0,12.00845000,11.98275556,11.99500000,4.43960000,9.82086923,18.15860000,0,6.84812051,0,8.15526471,0,14.76250000,0,2.52190000,0,0,7.80486184,0,1.55670000,3.58680000,6.56738647,0,0.60580000,22.50080000,6.71783871,1.22536957,0,0,0,0,0,0,0,0,0.50585000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-21,0,6.98506667,0.00500000,0,0,10.75551875,0.03445000,4.47256667,10.82666296,7.10153529,0.03996000,0,2.05652500,4.59347222,8.82890000,4.78112500,8.15634211,13.42830000,0.04937500,6.56900000,0,11.04027692,0,2.96945000,0,4.40536667,0,0,4.31641377,0,2.48117500,0.26956667,6.47202757,0.06235000,0,24.00000000,4.29729467,8.22673077,0,0.88668276,0,0.05780000,0,0.00560000,0,0,1.73817143,0,0.03270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06000000,0,0.01970000,0
2015-12-22,0,2.10149949,0,0,0,8.00330909,0.08420000,24.00000000,13.43547692,18.97212000,0.06340000,0,8.83146250,5.74476000,0,4.81455263,11.69418261,24.00000000,0.11453333,11.94466923,0,10.19958333,0,0,3.58028095,4.71310833,0,0,3.47414270,0,1.68100625,0.01562222,5.43391306,0.02805000,0,1.50030000,6.47421724,3.69298571,0,24.00000000,0,0.60276667,0,0,0,0,0.87100000,0,0.09405000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09073333,0,0,0
2015-12-23,0,2.76381200,0,0,0,9.18009500,0,3.99315000,12.03373250,4.48217143,0,0,1.77147692,5.64940000,0,6.16170667,15.04316818,11.94905000,0,12.07309737,0,18.76366000,0,0,15.00690000,5.60728462,0,0,4.40485836,0,0.67166667,3.22030909,4.89960098,0,0,0,8.77558723,3.69680625,0,11.55333333,0,0.07475000,23.74140000,6.29136667,0,0,0.25375000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-24,0,5.48597500,0,0,0,9.90244706,0,24.00000000,12.01701250,6.61357667,0,0,6.83505556,8.95504286,0,3.85450741,13.51492143,18.86190000,0,8.44881277,0,12.92160000,0,0,2.71884286,2.80023750,0.01280000,0,6.79770271,0,0.18036667,4.68186667,5.70007739,0,0,0,4.35320769,2.32310000,0,0,0,0,0.25970000,7.32966667,0,0,0.00945000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-25,0,12.94320000,0,0,0,14.93616818,0,12.00085000,9.30477750,14.65952353,0,0,8.42232000,5.31203333,0,4.76165294,11.85656667,0,0,9.76505641,0,1.79460000,0,0,2.67865000,0.71964667,5.08860000,0,8.90524720,0,0,0.20460000,9.67921926,0,0,0,1.45660400,1.70471111,0,0,0,0,0,2.36860000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-26,0,8.05046667,0,0,0,12.16014348,0,17.92835000,9.14501136,15.33977778,0,0,7.01240000,2.46128182,0,3.26287895,5.22244091,0,0,11.76874211,0,0,0,0,2.15506000,2.97483077,1.95834000,0,9.62651111,0,0.00610000,0.03055000,2.49186796,0,0,0,1.98631111,7.01665000,0,0,0,22.92780000,0,1.39476667,0,0,0.00760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-27,0,6.58231667,0,0,0,12.95715000,0,7.50665000,11.46140323,15.57610000,0,0,11.44570000,8.40128000,0,4.82782308,7.86168261,0,0,9.68180833,0,0,0,0,2.21489000,6.85795000,2.12860000,0,7.86435833,0,0,0,2.75767350,0,0,0,12.18312500,0.87883636,0,0,0,1.07440000,0,0.67940000,0,0,0.02540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-28,0,5.19458333,0,0,0,8.02046000,0,0,7.92259091,14.67530000,11.18140000,0,4.29278333,3.39242500,0,7.06396667,8.31546571,7.57910000,0,7.33469714,0,12.89415000,0,0,3.33677917,3.69470833,0,0,8.07259526,0,0,0,3.19898588,0,0,0,2.60849310,12.37585000,0,0,0,0,0,0.73762000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-29,0,3.96251429,0,0,0,9.08562500,0.03140000,0,8.39293333,0,12.50030000,2.32196000,9.43078000,2.90656000,0,24.00000000,11.77424615,24.00000000,0,6.45960556,0,11.70546667,0,0,2.91934286,5.59790000,4.82780000,0,6.45540820,0,0,0,1.43988771,0,1.74750000,0,2.74465152,5.08601000,0,0,0,0,0.02750000,1.80617500,0,0.01860000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03390000,0,0,0,0,0.02140000,0
2015-12-30,0,2.77574800,0,0,0,12.81930000,0,0,3.25612963,0,2.70161000,0.93617500,7.19691000,1.32805600,0,2.83810000,9.68699412,8.11821429,0,5.15682708,0,11.11110000,0,0,3.82801667,0.30873333,0.62823333,0,4.61811388,0,0.00485000,0.00420000,2.03418173,0,4.58060000,0,4.17754746,7.27770000,0,0,0,0,0,2.99703333,0,0,0.00406667,0.00360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00330000,0,0,0
2015-12-31,0,8.54406000,0,0,0,4.57945000,0,0,7.27414167,0,15.70000000,2.06576667,14.39800000,1.75700714,0,0,8.64516667,20.99880000,0,4.29438780,0,0,0,0,0,0.27502727,0,0,4.50253904,0,0,0,8.43735420,0,4.06465000,0,14.90364762,7.36990000,0,0,0,0,0,0,0,0,0.62333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-01,0,5.40438000,0,0,0,12.67630000,0,10.57676667,8.02482381,0,11.13750000,1.55360000,10.72912857,1.69448571,0,0,5.37849167,4.68967000,0,5.89784167,0,0,0,0,2.36337500,0.14390000,0,0,5.23645779,0,0,1.32575714,9.97740428,0,24.00000000,0,8.98490952,1.40975000,0,0,0,0,0,0,0,0,1.31580000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-02,0,10.35055000,0,0,0,13.41067143,0,24.00000000,6.35920769,0,24.00000000,0,12.11883333,1.82388000,0,0,11.80595000,24.00000000,0,9.30285854,0,0,0,0,11.80990000,0,0,0,4.73195610,0,0.33646667,1.23762308,8.27248487,0,21.95500000,0,15.09950455,0,0,0,0,0,0,0,0,0,0.22322727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-03,0,4.93732857,0,0,0,15.61705714,0,10.59410000,12.90263750,0,7.51396667,0,5.51993750,2.72035000,0,0,7.57576667,3.94833333,0,10.84812069,0,0,0,0,7.13360000,0.18625000,0.02583333,0,3.21243515,0,0,0.73908333,7.65819205,0,22.45920000,0,11.50898400,0.68670000,0,0,0,0,0,0,0,0,2.07926364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-04,0,3.30882308,0,0,0,7.44895625,0,12.46062500,10.92775714,0,0.59310000,0,4.55907273,2.07467895,0,0,10.02642500,8.03973333,0,9.69286667,0,0.17165000,0,0,0,0,0,0,3.61370385,0,0.76812222,1.58815833,9.97681143,0,11.97750000,0,6.41900417,1.64336875,0,0,0,0,0,0,0,0,0.46157857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-05,0,7.90188750,0,0,0,11.72580000,0,2.72865238,6.84339412,0,0.00680000,0,9.32579000,6.24227222,5.31585000,0,10.50933333,12.63000000,0,12.12605217,0,12.05190000,0,0,1.76555556,0,0,0,5.28967921,0,7.05860000,1.87796667,7.55434056,0,24.00000000,0,13.59221176,0.87641538,0,0,0,0,3.93750000,2.23301429,0,0,0,0,0.00543333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-06,0,4.65606429,0.01890000,0,0,8.84865000,1.08515000,4.13150000,5.17846383,0,0.01560000,4.50530000,6.13847500,2.44910714,2.97040000,0,3.09013929,7.99440000,0,6.31517738,0,6.46230000,0,0,2.64921818,1.84213333,0,0,4.30953115,0,0,0.92646923,1.94552911,0,1.39610000,0,3.44385152,2.83716250,0,0,0,0,0,1.74718889,0,0.02195000,0.80966000,0,0.03850000,0,0.01655000,0,0,0,0.01560000,0,0,0,0,0,0,0,0,0,0.01250000,0
2016-01-07,0,7.93296667,0,0,0,11.61141333,3.07483000,24.00000000,7.44000000,0,0.33360000,2.80720000,8.07066667,6.47653704,11.79190000,0,9.56928824,24.00000000,0,14.88533623,0,2.79817143,0,2.48640000,3.32591667,3.44390000,1.00610000,0,3.24443077,0,0.16560000,3.72428571,2.98177476,0,0,0,6.31687297,5.98461667,0,0,0,0,2.53980000,4.53991667,0,0,1.16265000,0,0.01330000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
