title
"Wait Hours: Per Job: by Node Count"
parameters
"Resource =  SDSC-GORDON"
start,end
2014-02-01,2014-07-31
---------
Day,"[31] Wait Hours: Per Job","[12] Wait Hours: Per Job","[16] Wait Hours: Per Job","[8] Wait Hours: Per Job","[4] Wait Hours: Per Job","[15] Wait Hours: Per Job","[20] Wait Hours: Per Job","[14] Wait Hours: Per Job","[10] Wait Hours: Per Job","[32] Wait Hours: Per Job","[26] Wait Hours: Per Job","[1] Wait Hours: Per Job","[6] Wait Hours: Per Job","[18] Wait Hours: Per Job","[22] Wait Hours: Per Job","[19] Wait Hours: Per Job","[25] Wait Hours: Per Job","[27] Wait Hours: Per Job","[5] Wait Hours: Per Job","[3] Wait Hours: Per Job","[61] Wait Hours: Per Job","[7] Wait Hours: Per Job","[38] Wait Hours: Per Job","[2] Wait Hours: Per Job","[11] Wait Hours: Per Job","[13] Wait Hours: Per Job","[128] Wait Hours: Per Job","[63] Wait Hours: Per Job","[120] Wait Hours: Per Job","[9] Wait Hours: Per Job","[30] Wait Hours: Per Job","[24] Wait Hours: Per Job","[60] Wait Hours: Per Job","[23] Wait Hours: Per Job","[64] Wait Hours: Per Job","[81] Wait Hours: Per Job","[28] Wait Hours: Per Job","[71] Wait Hours: Per Job","[100] Wait Hours: Per Job","[37] Wait Hours: Per Job","[43] Wait Hours: Per Job","[72] Wait Hours: Per Job","[50] Wait Hours: Per Job","[56] Wait Hours: Per Job","[42] Wait Hours: Per Job","[73] Wait Hours: Per Job","[78] Wait Hours: Per Job","[52] Wait Hours: Per Job","[75] Wait Hours: Per Job","[40] Wait Hours: Per Job","[102] Wait Hours: Per Job","[45] Wait Hours: Per Job","[33] Wait Hours: Per Job","[96] Wait Hours: Per Job","[48] Wait Hours: Per Job","[21] Wait Hours: Per Job","[74] Wait Hours: Per Job","[17] Wait Hours: Per Job","[49] Wait Hours: Per Job","[35] Wait Hours: Per Job","[44] Wait Hours: Per Job","[58] Wait Hours: Per Job","[80] Wait Hours: Per Job","[84] Wait Hours: Per Job","[36] Wait Hours: Per Job","[90] Wait Hours: Per Job"
2014-05-31,0,0,14.72582000,34.61000000,17.46128000,0,0,23.70330000,0,48.10715714,0,11.86047772,0,0,0,0,0,0,10.08460000,0,0,0,0,12.09928125,0,0,0,0,0,5.16280000,0,0,0,0,5.79810000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-01,0,0,46.90985000,85.81598148,27.64744773,0,0,0.00000000,0,25.43833333,0,32.17762600,26.64833333,0,0,0,0,0,6.03111429,0,0,0,0,6.74673200,0,0,0,0,0,0,0,0,0,0,0,0,0.07810000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-02,0,0,33.50431250,58.52224904,85.60159467,14.06940000,0.52880000,35.19610000,0,2.69227500,0,19.09876102,5.80640000,0,0,0,0,8.98360000,4.92665000,0,0,0,0,1.77922813,0,0,0,0,0,0.15036667,0,0,0,0,3.10580000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55560000,0,0,0,0,0,0,0,0,0
2014-06-03,0,0,10.70601250,31.64764238,10.40999590,6.98810000,0.09280000,27.82250000,0,0.80203333,0,7.51298293,0,0,0,0,0,0.00000000,0.00000000,0,0,0,0,14.97530244,0,0,0,0,0,0.56170000,0,0,0,3.03250000,0.67000000,0,0.11750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28280000,0,0.05440000,0,0,0,0,0,0,0
2014-06-04,0,0,25.17903000,125.76075818,4.74918393,6.22030000,0.04000000,5.32640000,0.12360000,0,0,9.00184152,0.76030000,0,0,0,0,0,0.65110000,0,0,0,0,1.02009492,0,0,0,0,0,0,0.97445000,0,0,0,3.00080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-05,0,0,6.88978750,3.50967093,4.82989448,0.00000000,0.00000000,0.00000000,0,0.05368571,0,9.61645902,0.10120000,0,0,0,0,0,0,0,0,0,0,3.01432727,0,0,0,0,0,0.79280000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-06,0,0,11.91524375,25.26034211,19.96711667,0.00000000,19.03780000,45.28500000,0,3.11467143,0,5.35431949,6.02860000,0,0,0,0,0,0,0,0,0,0,6.54374231,0,0,0,0,0,0,27.85440000,29.23250000,26.18280000,0,17.03036667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-07,0,0,0.78128750,1.60516818,10.13980855,0,1.20500000,4.87310000,0,11.27817000,0,20.37021381,6.97843333,0,0,0,0,0,1.55710000,0,0,0,0,6.51056484,0,0,0,0,0,0,0.00000000,0.00000000,2.13125000,0,2.19765000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-08,0,0,6.61347500,3.39495000,1.82668776,0,4.18603333,23.69440000,0,0.00000000,0,43.82593416,0,0,0,0,0,0,4.77690000,0,0,0,0,1.95796364,0,0,0,0,0,3.79750000,0.00000000,1.81580000,2.30317500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-09,0,0,16.89000000,23.64970000,9.98333478,0,0.13780000,0.00000000,0,0,0,24.13783383,0.00940000,0,0,0,0,0,0,0,0,0,0,0.57759457,0,0,0,0,0,0,0.01390000,0.00000000,0.37155714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-10,0,24.98580000,22.22585000,5.83765652,9.72302500,0,0.65557500,28.70780000,0,0.51545000,0,5.31587680,1.49580000,1.38295000,0.51970000,0,0,0,4.12566667,1.33970000,0,0,0,0.88764802,0,0,0,0,0,0,0.00000000,0.38580000,0.00000000,0,0.53640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-11,0,29.53560000,34.84833333,6.70847083,7.42204286,0,1.04050000,0.00000000,0,0.24656667,0,10.26044657,0.87060000,22.64810000,24.34860000,0,0,0,2.32880000,0.44610000,0,0,0,0.88572232,0,0,0,0.55180000,0,0,0.00000000,1.81977273,0.32080000,0,1.12080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-12,0,11.35710000,21.39180000,3.72010333,2.81641463,0,0.99600000,39.55690000,3.01690000,0.55596667,0,10.24630651,1.90503333,0.00000000,0.00000000,0,0,0,0.66625000,1.31110000,0,0,0,0.48876158,0,0,0,0.85943333,0,0,0.10850000,1.45190000,0.33470000,0,0.67411667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-13,0,0.00000000,58.43167500,3.23743433,4.05613692,0,0.00000000,34.96500000,0,0.10280000,0,13.46389378,2.01546667,0,0,0,0,0,1.99715000,2.10572291,0,0,0,1.15611574,0,0,0,0.00000000,0,0,6.45000000,3.56220000,0.83920000,0,0.43860000,0,0,0,0,0,2.76631818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-14,0,5.20310000,15.74135000,1.28739638,4.62248909,0,0.06830000,4.83470000,0,1.30420000,0,23.07350873,1.28805000,0,0,0,0,0,0.06970000,0.00000000,0,0,0,1.98543696,0,0,0,1.06396667,0,0,0,0.27110000,0.00000000,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17335000,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-15,0,0.13310000,8.55180000,0.70233500,0.10986486,0,0.00000000,11.45440000,0,0,0,4.20191377,0.12400000,0,0,0,0,0,0.10456000,0,0,0,0,0.25394953,0,0,0,0.10420000,0,0,0,0.00000000,0.06220000,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07670000,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-16,0,0.00000000,17.05671429,1.14395610,1.10188515,0,0.22030000,12.48470000,0,0,0,6.26876355,0.15481667,0,0,0,0,0,0.55760000,0,0,0,0,5.20119528,0,0,0,0.66440000,0,0,0,0,0.92150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-17,0,13.47470000,16.37540000,1.14751964,1.69256182,0,0.00000000,0.00000000,0,0.28516000,0,4.86564490,0.00000000,0,0,0,0,0,7.34988750,0,0,0,0,1.10668308,0,0,4.74970000,0.00000000,0,0,0,0,1.16560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-18,0,0.00000000,11.88663750,3.28268261,25.23431316,0,5.32237143,0,0,0.09217500,0,57.88213419,15.69765000,0,0,0,0,0,10.06632500,0.19780000,0,0,0,4.51251644,0,0,4.47265000,0.31515000,0,0,0,0,0.00000000,0,3.80915000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-19,0,0,13.53868750,0.69792941,9.15180238,0,0.02845000,0,0,6.29792500,0,5.19605600,9.70056667,0,0,0,0,0,0.00000000,0.05961250,0,0,0,8.75522368,0,0,9.11555000,0.00000000,0,0,0,0,9.33690000,0,0.29940000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-20,0,27.11750000,12.46373333,8.33650000,20.11790435,0,0.00000000,0,0,21.23260000,0,2.70814357,29.14475000,0,0,0,0,0,24.17890000,0.09568750,0,0,0,6.27728444,0,0,6.32580000,0.00000000,0,0,0,0,3.29220000,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-21,0,0.00000000,0.00000000,32.71977222,60.12324615,0,37.64080000,0,0,0.00000000,0,8.67097201,0.00000000,0,0,0,0,0,0,0,0,0,0,26.29185357,0,0,22.54250000,0,0,0,0,0,0.00000000,0,5.26330000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-22,75.28830000,0.00000000,36.76093750,15.89244737,57.67890000,0,0,0,0,67.71378750,0,7.12675669,26.33570000,0,0,0,0,0,0,31.65970000,0,55.15860000,0,26.72419750,0,0,4.57757500,0,0,0,37.88470000,0,3.15470000,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-23,0.00000000,0,17.37254286,9.87311667,37.40630000,0,0,0,0,0.00000000,0,5.76348579,4.57835000,0,0,0,0,0,39.59906000,1.49765000,0,0,0,10.55631959,0,0,11.73170000,0,0,0,2.34170000,0,11.95330000,0,0.79190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-24,0.00000000,0,24.32688000,1.21169478,42.49423529,0,0,0,0,0.05665000,0,3.62864304,2.68036667,0,0,0,0,0,19.05270000,8.25380208,0,0,0,3.42677841,0,0,6.71595000,0,0,0,0,0.07210000,4.12085000,0,4.61218000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01690000,0,0,0,0,0,0,0,0,0,0,0
2014-06-25,0,0,6.36012500,1.55865263,2.48899277,0,0,0,2.22780000,0,0,10.03590124,2.43997333,0,0,0,0,0,1.45651765,0.86220000,0,0,0,22.85725412,0,0,0.00000000,0,0,0,0,0,2.66455000,0,4.08440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-26,0,0,12.12870000,3.92975652,7.67416883,0,0,0,6.09125000,0,0,14.12817805,3.16204667,0,0,0,0,0,6.43130000,0.00000000,0,0,0,0.49325667,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0.65920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-27,0,0.71030000,31.31150000,1.22438957,3.04079239,0,0.14975000,2.62310000,2.67455000,0.38345000,0,4.23502116,4.01356154,1.04030000,0,0,0,0,1.99208182,0.00940000,0,0,0,0.28129077,0,0,0,0,0,0,0,0,0.02190000,0,0,0,0.00500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-28,0,0.00000000,18.72480000,3.05865000,5.71488571,0,0.00000000,0,6.14406250,0.37230000,0,23.09576382,7.37432857,0.60665000,0,0,0,0,1.98030000,0.00000000,0,0,0,1.99211389,0,0,0,0,0,0,0,0,0,0,2.99360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-29,0,0.00000000,22.63985000,3.00272895,5.70591373,0,0,0,7.29007500,0.00000000,0,10.72974049,3.95166667,0.00000000,0,0,0,0,10.61142857,0,0,0,0,0.42252308,0,0,0,0,0,0,0,0,0,0,2.54007500,0,0,0,0,0,0,0,0,0,0,0,0,1.02940000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-30,0,0,6.71393333,3.30254211,7.61934706,0,0,12.46093333,10.94742500,3.58610000,0,8.12922182,14.42110000,0,0,0,0,0,0.00000000,0.73580000,0,0,0,1.09777368,0,0,0,0,0,0,0,0.09220000,0,0,11.52263750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75330000,0,0,0,0,0,0,0,0,0,0,0
2014-07-01,0,13.35953333,20.85650000,3.71905469,16.78217258,0,2.70500000,18.22560000,35.48394000,9.08175000,0,15.21596589,11.24166071,0,0,0,0,0,15.30082000,12.86820000,0,26.84310000,0,10.82651538,0,0,0,0,0,39.27060000,0,0,0,0,12.15600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-02,0,0,19.41260000,4.74950000,21.51680968,0,0,2.90610000,13.81496667,12.32726667,0,22.77332042,0.03170000,0,0,0,0,0,16.93195000,0.40470000,0,0.00000000,0,3.79117419,0,0,0,0,0,0,0,0,0,0,3.97288000,0,0,0,0,0,0,0,0,0,0,0,0,2.39440000,1.54396000,0,0,0,0,0.86670000,1.32420000,0,0,0,0,0,0,0,0,0.15080000,0,0
2014-07-03,0,25.16970000,24.64785000,6.23514091,22.95132000,7.65040000,24.03970000,7.70970000,14.18380000,30.66746190,0,26.30633704,28.54845000,0,0,0,0,0,0.10852857,0,0,0.00000000,0,1.73425333,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89292500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-04,0,0,63.25240000,13.48639200,28.41914324,23.52580000,0.00000000,11.40310000,51.97770000,50.23726923,0,33.16983016,37.55084000,0,0,0,0,0,46.11196667,0,0,0,0,19.04861765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-05,0,16.02060000,28.41545652,7.44682805,52.86076852,0,0,0,68.07757500,63.66895000,0,88.72515853,28.26858000,0,0,0,0,0,41.27077000,40.96170000,0,0,0,22.44213684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-06,0,39.06890000,26.75015556,0.52278367,50.91865750,0,0,0,78.64875000,0.00000000,0,19.44033369,1.94920000,0,0,0,0,0,38.93578000,0.00000000,0,0,0,0.51896250,0,0,0,0,0,0,0.88088333,0,0,0,0,0,0.42082500,0,0,0,0,0,0,0,0,0,0,0,2.14555385,0,1.91250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-07,0,4.55810000,10.47745484,9.91186389,16.94566522,0,0,0,23.30241000,0.42640000,0,9.82692182,6.79380000,0,0,0,0,0,3.68903000,3.36966923,0,0,0,5.37808739,0,0,0,0,0,0,4.66778182,0.47786667,0,0,1.20242500,0,4.20733125,0,0,0,0,0,0,0,0,0,0,0,2.12431000,0,1.32822000,0,0,0,0.84140000,0,0,0,0,0,0,0,0,0,0,0
2014-07-08,0,16.50220000,12.82748333,0.46648750,17.80809153,0,0,0,5.22860000,0.99585000,0,11.98682427,2.05296000,1.42375000,0,0,0,0,7.58740714,2.68049118,0,0,0,4.56072462,0,0,0,0,0,0,0,0,0,0,0.00000000,0,2.51170000,0,0,0,0,0,0,0,0,0,0,0,1.47287857,0,1.61833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-09,0,0.00000000,15.26681765,5.61005614,7.22481250,13.33580000,0,0,7.07828235,3.40578182,0,21.11699727,2.16210000,0.57095000,0,0,0,0,2.83887500,12.10051458,0,0,0,7.59271940,0,0,0,0,0,0,0,0,0,0,0.87770000,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56107778,0,0.00000000,0,0,0,1.06050000,0,0,0,0,0,0,0,0,0,0,0
2014-07-10,0,12.57977500,9.81335789,1.60468929,3.66574844,0.00000000,0.05310000,5.08940000,6.46417500,2.43193333,0,12.91702121,8.02055000,2.12180000,0,0,0,0,7.46322000,9.50835000,0,0,0,7.12572679,0,0,0,0,0,0,0,0,1.26220000,0,1.89147143,0,0,0,0,0,0,0,1.60940000,0,0,0,0,0,0,0,0,0,0,0,2.63272500,0,0,0,0,0,0,0,0,0,0,0
2014-07-11,0,0.00000000,10.11439412,7.82687021,7.08169024,23.05440000,0.00000000,0.00000000,5.03000000,0.11140000,0,16.78058644,0.00000000,4.94202500,0,0,0,0,7.49930000,15.43310000,0,0,0,7.72444054,0,0,0,0,0,0,0,0,0,0,1.41072857,0,0,0,0,0,0,0,2.92085000,0,0,0,0,0,0,0,0,0,0,0,1.12470000,0,0,0,0,0,0,0,0,0,0,0
2014-07-12,0,7.97450000,15.72445000,12.89380256,12.39358000,0.00000000,0,33.27420000,0.00000000,0,0,39.50040748,17.61610000,12.41830000,0,0,0,0,7.39843333,0.00000000,0,4.94780000,0,3.17546098,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,3.81250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-13,0,5.19576667,5.32041667,3.82852222,3.57482093,0,0,20.06400000,0,1.54670000,0,47.32200042,0,1.40966667,0,0,0,0,10.36272000,0,0,0.00000000,0,3.39133448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-14,0,2.02265000,27.30106000,3.44666486,3.56174154,0,0,7.80070000,0,0.00000000,0,31.92547940,3.71585000,0.87900000,0,0,0,0,11.35148750,3.44353000,0,0.00000000,0,1.93269870,0,0,0,0,0,3.63570000,0,0,0,0,0,0,0,0,0,0,0,0,0.43040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-15,0,12.59220000,22.62752857,8.51470444,1.16188856,0,0,27.50000000,1.30330000,2.40585000,0,23.36549966,1.25780000,5.85490000,0,0,0,0,4.98250000,2.94790000,0,0,0,3.64049273,0,0,0,0,0,0.00000000,0,0.34640000,2.90030000,0,1.48740000,0,0,0,0,0,0,0,0.73190000,0,0,0,0,0,0,0,0,0,0,0,1.02330000,0,0,0,0,0,0,0,0,0,0,0
2014-07-16,0,22.32640000,18.20625000,7.21028718,1.72778462,0,4.39360000,18.96710000,0,1.30220000,0,37.10830839,2.40300769,12.51945000,0,0,0,0,1.21156000,2.45866000,0,0,0,1.16997755,0,0,0,0,0,0.63750000,0,0,0,0,2.91390000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-17,0,27.93865000,15.69840000,9.27539444,5.64368409,0,19.48470000,0.00000000,0,7.06670769,0,14.97800390,4.25457692,4.70530000,0,0,0,0,12.59820000,1.13422000,0,0,0,2.89516452,0,0,0,0,0,0.22800000,0,0,0,0,1.69070000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-18,0,43.50170000,0.00000000,13.79147778,9.89304231,0,0.00000000,39.45890000,0,4.05197600,0,28.18607797,7.44360909,0.19750000,0,0,0,0,7.23833333,7.14006000,0,0,0,1.86572394,0,0,0,0,0,0,0,0,0,0,0.96556667,0,0,0,0,0,0,0,2.53000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-19,0,0.00000000,60.91342000,34.56825455,6.12495417,0,0,59.25670000,0,6.93547778,0,36.12088925,3.81805455,0.37080000,0,0,0,0,0.00000000,0.00000000,0,0,0,5.72728947,0,0,0,0,0,0,0,0,0,0,1.83670000,0,0,0,0,0,0,0,1.56206667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-20,0,43.89970000,23.61767000,4.10008750,5.80347158,38.80250000,0.73780000,36.74610000,0,14.44170000,0,68.02302091,13.34360000,0.77790000,0,0,0,0,5.28835000,6.39998000,0,12.09580000,0,10.97837692,0,0,0,0,0,0,2.80330000,0,0,0,1.78080000,0,0,0,0,0,0,0,1.49593333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-21,0,0,12.58131818,10.97871923,5.67081351,0.00000000,0.00000000,0,0,1.21120000,0,34.52814822,2.96512000,23.00170000,0,0,0,0,5.55625000,15.32296667,0,0.00000000,0,9.40271200,0,0,0,0,0,0.35445000,0,0,0,0,4.07983333,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-22,0,21.55600000,9.99157778,4.87406429,4.19444706,78.47670000,0,0,0,1.69305000,0,38.30796174,5.11420000,0.71250000,0,0,0,0,9.74645000,5.98943333,0,0.00000000,0,3.83060156,0,0,0,0,0,0.02720000,0,0,0,0,3.23795000,0,0,0,0,0,0,0,3.30693333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-23,0,43.65195000,0.00000000,14.99661304,5.40553095,100.66640000,0,0,0,0.52025000,0,26.13440739,9.35965000,0.00000000,0,0,0,0,1.11280000,7.06560000,0,0,0,5.04162656,0,0,4.88220000,0,0,0,0,0,0,0,1.85134000,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-24,0,57.87000000,24.83412500,12.54280000,4.24495143,127.83750000,4.02415000,0,0,0,0,29.60231456,5.00095000,1.22290000,0,0,0,0,8.14047500,0.96425000,0,0,0,2.59586415,0,0,0,0,0,0,0,0,0,0,1.75665000,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-25,0,55.19540000,0.13777500,24.59088667,9.16544231,0.00000000,19.77286667,0,0,0,0,14.27565310,0.00000000,16.41000000,0,0,0,0,9.41456667,6.93543750,0,0,0,7.52134857,0,0,0,0,0,0.01860000,0,0,0,0,3.51345000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06984000,0,0,0,0,0,0,0,0
2014-07-26,0,0.24610000,0.00000000,18.53442813,4.90867188,12.28530000,41.71470000,0,0,0,0,20.79554523,11.56520000,51.81220000,0,0,0,0,5.26406667,1.07120833,0,0,0,1.34246667,0,0,0,0,0,1.93690000,0,0,0,0,0.06780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11289000,0,0,0,0,0,0,0,0
2014-07-27,0,0.08280000,108.43875000,6.85440244,0.11083871,0.00000000,66.64890000,0,0,0,0,15.47978126,0.00000000,0.30860000,0,0,0,0,0.10823333,0.09625938,0,0,0,0.09292917,0,0,0,0,0,0.13220000,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0
2014-07-28,0,0.00000000,46.34731304,22.14594750,0.31287013,0,2.54536667,0,0,0,0,4.45076366,0.01687500,0.03810000,0,0,0,0,0.03303333,0.03278182,0,0,0,0.34533462,0,0,0,0,0,0,0,0,0.03250000,0,0.79410000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59461429,0,0,0,0,0,0,0,0
2014-07-29,0,0,77.18142857,18.83556301,36.81064487,16.64580000,11.02335000,0,0,0,0,17.06351654,0.00000000,11.45680000,0,0,0,0,20.36003000,18.54690000,0,0,0,32.09844026,0,0,0,0,0,0,0,0,2.24752000,0,1.85455000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73180000,0,0,0,0,0,0,0,0
2014-07-30,0,2.23000000,9.86645000,1.72944688,19.46859655,0.00000000,27.12730000,0,4.39812500,0,0,19.38610642,2.56083333,44.28670000,0,0,0,0,21.99185000,0.00000000,0,0,0,0.52325893,0,0,0,0,0,0,0,0,1.00330000,0,13.96140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04080000,0,0,0,0,0,0,0,0
2014-07-31,0,0.00000000,45.29280000,12.81253636,7.17465128,0,36.38526667,0,0.01500000,0,0,11.55441496,12.19490000,33.88125000,0,0,0,0,10.83743333,51.02494000,0,0,0,3.47224819,0,0,0,0,0,0,0,0,5.39083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17220000,0,0,0,0,0,0,0,0
---------
