Day,[40] Wait Hours: Per Job,[67] Wait Hours: Per Job,[64] Wait Hours: Per Job,[22] Wait Hours: Per Job,[52] Wait Hours: Per Job,[48] Wait Hours: Per Job,[12] Wait Hours: Per Job,[58] Wait Hours: Per Job,[53] Wait Hours: Per Job,[7] Wait Hours: Per Job,[39] Wait Hours: Per Job,[24] Wait Hours: Per Job,[55] Wait Hours: Per Job,[26] Wait Hours: Per Job,[3] Wait Hours: Per Job,[15] Wait Hours: Per Job,[56] Wait Hours: Per Job,[31] Wait Hours: Per Job,[35] Wait Hours: Per Job,[4] Wait Hours: Per Job,[5] Wait Hours: Per Job,[8] Wait Hours: Per Job,[42] Wait Hours: Per Job,[16] Wait Hours: Per Job,[20] Wait Hours: Per Job,[50] Wait Hours: Per Job,[6] Wait Hours: Per Job,[32] Wait Hours: Per Job,[18] Wait Hours: Per Job,[28] Wait Hours: Per Job,[60] Wait Hours: Per Job,[21] Wait Hours: Per Job,[30] Wait Hours: Per Job,[13] Wait Hours: Per Job,[14] Wait Hours: Per Job,[38] Wait Hours: Per Job,[19] Wait Hours: Per Job,[43] Wait Hours: Per Job,[49] Wait Hours: Per Job,[9] Wait Hours: Per Job,[11] Wait Hours: Per Job,[17] Wait Hours: Per Job,[46] Wait Hours: Per Job,[25] Wait Hours: Per Job,[54] Wait Hours: Per Job,[2] Wait Hours: Per Job,[70] Wait Hours: Per Job,[72] Wait Hours: Per Job,[45] Wait Hours: Per Job,[41] Wait Hours: Per Job,[1] Wait Hours: Per Job,[36] Wait Hours: Per Job,[27] Wait Hours: Per Job,[62] Wait Hours: Per Job,[34] Wait Hours: Per Job,[57] Wait Hours: Per Job,[44] Wait Hours: Per Job,[65] Wait Hours: Per Job,[29] Wait Hours: Per Job,[23] Wait Hours: Per Job,[63] Wait Hours: Per Job,[59] Wait Hours: Per Job,[10] Wait Hours: Per Job,[61] Wait Hours: Per Job,[47] Wait Hours: Per Job,[68] Wait Hours: Per Job,[37] Wait Hours: Per Job,[33] Wait Hours: Per Job,[66] Wait Hours: Per Job
2016-05-07,0,0,43.73940476,1.25750000,0,0,4.66645000,0,0,2.23560000,0,0.00000000,0,0,1.17736667,0,0,0,10.35060000,13.16249630,6.28261429,41.08959167,0,13.41250000,3.26172500,0,3.01234444,2.46535000,0.00000000,0,0.19036667,0,0,0,0,0,0,0.00000000,5.09110000,0.00000000,0,0,5.28190000,4.43431250,0,1.39833975,0,0,0,0,0.15398578,0.17068000,0,0,0,0,0,0,0,0,0,0,2.14173000,0,0,0,0,0,0
2016-05-08,0.00360000,0,64.12268929,0.00693333,0,0,1.59995000,0,0,10.36970000,0,0.59093333,0,0,1.73807500,0,0,0,0,4.75787067,9.75392857,0.44653673,0,3.71473500,2.79882500,0,3.08860952,4.03155000,12.55750000,0,0.06940000,0,1.86170000,0,0,0,0,15.63990000,0,0.01720000,0,0,0,54.76310000,0,0.16829238,0,0,0,0,0.06149489,0.16625000,0,0,0,0,0,0,0,0,0,0,0.41172857,0,0,0,0,0,0
2016-05-09,0.00000000,0,85.29915263,0.07095000,1.44945000,0,0.29210000,0,0,0.00000000,0,4.33342500,0,0,0.31758519,0.40640000,0,0,5.90500000,3.47349625,3.95625000,23.80389556,0,2.41017083,0.72943333,0,0.89287273,0.00000000,0.00000000,0,0.26143636,0,5.46750000,0,0,0,0,0.10835000,0,0.00000000,0.13420000,0,0,3.25338333,1.37845000,0.21263721,0.22860000,0,0,0,0.13774299,0.13665000,0,0,0,0,0,0,0,0,0,0,0.25825333,0,0,0,0,0,0
2016-05-10,0.02310000,0,88.35538889,0.00000000,2.57360000,0,0.00000000,0,0,0.00000000,0,22.64845000,0,0,1.76711429,25.73060000,0,0,11.77796667,1.74202828,10.51510000,1.54508244,0.36340000,5.45060588,6.25241111,1.15530000,8.32413000,0.00000000,11.87850000,0,0.39406250,0,0.00000000,0,0,0,0,7.31195000,0,1.56915000,1.50610000,0,0,14.71080000,0,0.64704010,0.00000000,0,0,0,0.23218535,0.07580000,0.59920000,0,0,0,0,0,0,0,0,0,0.92965841,0,0,0.36210000,0,0,0
2016-05-11,0.02180000,0,30.74047059,0.00000000,0,0,1.61956087,0,0,14.93060000,0,6.59597500,0,0,1.78027619,5.38485000,0,0,0.00000000,8.71226304,6.39089231,19.03253125,0.61772500,3.78230000,2.25524444,0,3.61562222,0,0.00000000,0,0.85002500,0,0.06490000,0,0.04792500,0,6.44790000,0.02450000,0,0.00188000,0,0,0,0.99062308,0,0.28912406,0,0,0,0,0.24860468,0,5.96030000,0,0,0,0,0,0,4.88060000,0,0,0.71205811,0,0,0,0,0,0
2016-05-12,0.34925000,0,20.19105000,0.23087143,0.08060000,0,0.45846250,0,0,0.00000000,0,4.08582143,0,0,3.49227925,0.00000000,0,0,0.00000000,2.25421346,9.46720000,1.88849643,0,2.03361250,4.98420000,0,2.50232857,3.43335000,0.00000000,0,0.47163333,0,0.07756000,0,0.00000000,0,0.00000000,0.17672500,0,0.10750000,0.29680000,0,0,7.83841000,0,0.43132655,0,0,0.92280000,0,0.05288806,0,0,0,0,0,0,0,0,0.00000000,0,0,0.61094407,0,0,0,0,0,0
2016-05-13,1.75220000,0,0,0.12520000,0.00000000,0,0.01086250,0,0,0.00810000,7.74640000,3.56177143,0,0,0.08184000,0.00170000,0.19440000,0,0,5.97465974,2.72420000,19.02903077,0,1.83102727,2.18844000,0,0.55754545,0.15672000,0,0,0.29856000,3.67000000,0.00000000,0,0.17940000,0,0,0.08560000,0,0.00000000,0,3.24065000,0,2.54470000,0,0.29860376,0,0.34843333,0.00000000,0.16030000,0.35468044,0,0,0,0,0,0,0,0,0,0,0,0.76178235,0,0,0,0,0,0
2016-05-14,0.85200000,0,0,25.78190000,22.36280000,14.70890000,0.00698000,0,0,0.00000000,0.00000000,0.00585000,0,0,3.66284602,0.00000000,14.72390000,0,0,1.19292615,0.38295882,18.71338387,18.66250000,3.00474000,0.96730714,0,0.00613636,0,0,0,0.63515714,0.00000000,0,0,0.00382500,0,0,0,0,0.00058889,1.92334000,0.00000000,0,0.00000000,0.00195000,1.51865422,0,0,0.00000000,0.00000000,1.68531841,0,0,0,0,0,0,0,0,0,0,0,0.06610769,0,0,0,0,0,0
2016-05-15,0.06860000,0,0,0.08830000,0,0,0.00125000,0,0,0.00610000,0,3.90893750,0,0,1.55918649,0.00000000,0.00000000,0,0,1.78008916,0.01678039,0.00192667,0,1.25870000,0.01905882,0,0.06966667,0,0.00750000,0,0.00000000,6.86140000,0,0,0,0,0,0,0,0.00055000,0.59390000,7.95310000,0,6.15970000,0.00000000,1.04607456,0,0,0,1.63360000,0.74178747,0.00117500,0,0,0,0,0,0,0,0,0,0,0.02109667,0,0,0,0,0,0
2016-05-16,24.37170000,0,5.01972000,0.31655000,0,0.08860000,1.52370000,0,0,0.00000000,0,16.02222000,0,0,3.22431047,0,0,0,0,0.14557103,4.04612632,17.88535588,0,0.90448462,0.26134286,0,0.08669000,1.11566000,0,0,8.36680625,0.00000000,0,0,0.20833333,0,0,0.12850000,0,0.53720000,0.52855625,0.00000000,0,0.13153000,0.00000000,0.72427529,0,0,0.36830000,0.00000000,0.41227623,0.14465000,0,0.00030000,0,0,0,0,0,0,0,0,0.35295667,0,0,0,0,0,0
2016-05-17,1.95785000,0,17.46861111,0.10920000,0,0,3.26580000,0,0,0.00000000,0,2.57492500,0,0,1.31704091,0,0,0,0,10.79171579,4.65921364,0.67440667,0,2.49245000,0.76390000,0,0.99630435,0.17895000,0,0,10.53875000,0.00000000,0,0,0,0,0,0,0,1.44297143,0.83886875,0.00000000,0,1.18710000,0,0.84891667,0.07640000,0,0.00000000,0.00000000,0.41096851,0.52175000,0,0.00000000,0,0,0,0,0,0,0,0,0.03047500,0,0,0,0,0,0
2016-05-18,19.75306667,0,18.98640000,0.32222500,0,0,1.35090000,0,0,0,0,7.37110000,0,0,1.07812705,0,0,0,0,0.86695652,6.19533333,44.55676429,0,3.14552353,0.03355000,0.16125000,1.47470000,0.33992500,0,0,3.98015833,9.96920000,0,0,0.00080000,0,0,0,0,0.12906667,1.62811250,11.06110000,0,1.35235000,0,0.36865894,0.43157500,0,0.00000000,7.00060000,3.40182795,0.07190000,0,1.59125000,0,0,0,0,0,0,0,0,1.73013409,0,0,0,0,0,0
2016-05-19,0.16080000,0,0.09510000,0.10000000,0,0,0.00165000,0,0,0,0,3.44250000,0,0,0.77951094,0,0,0,0,65.20059000,1.52505714,0.57655882,0,1.77985000,0.09817143,0,0.10090000,0.33032500,0,0,6.17647391,0.00000000,1.18190000,0,0.04500000,0,0,0,0,0.04421667,0.59305000,0.00000000,0,0.26528000,0,0.24031022,0.00000000,0,0.91190000,0.00000000,0.83326127,0.02418000,0,0.00000000,0,0,0,0,0,0,0,0,0.27476757,0,0,0,0,0,0
2016-05-20,4.56110000,0,0.68478000,0.00895000,0,0,1.34914000,0,0,0,0,5.99835000,0,0,1.19518667,0,0,0,0,0.52140000,2.43122500,21.80062500,0,0.25115000,0.00190000,0,0.30744444,0.49026667,0,0,26.44896000,3.91220000,0.03470000,0,0.27170000,0,0,0,0,0.29875000,0.17220000,0.00000000,0,2.27833333,0,1.11254783,0.00190000,0,0.00000000,0.00000000,0.78441495,0.02221667,0,0.48555000,0,0,0,0,0,0,0,0,0.22391333,0,0,0,0,0,0
2016-05-21,1.92046667,0,14.02393636,0.02560000,0,0,1.07180000,0,0,0,0,1.15693333,0,0,2.20421667,0,0,0,0,16.66864857,2.12072759,3.23497667,0,3.53151667,0,0.26080000,8.13537857,0.03813333,0,0,19.49834000,0.00000000,0.00000000,0,0,0,0,0,0,0.01390000,0.25500000,0,0,2.57406667,0,0.65535449,0.00000000,0,0.00000000,0,0.82366529,0,0,0.00000000,0.20982500,0,0,0,0,0,0,0,0.82593784,0,0,0,0,0,0
2016-05-22,11.93180000,0,40.27860909,0.20867500,0,0,13.83985000,0,0,0,0,3.83700000,0,0,4.36995000,0,0,0,0,14.08197407,2.21958750,3.10147353,0,0.18890000,0,0.00000000,22.10398333,0.07867500,0,0,34.85025000,0.00000000,1.00438750,0,0.00085000,0,0,0,0,0.00193333,0.00000000,0,0,5.30850000,0,0.60339267,0.96446667,0,0,0,0.64571718,0,0,0.56500000,1.30868571,0,0.08360000,0,0,0,0,0,1.18024737,0,0,0,0,0.00095000,0
2016-05-23,0.00000000,0,13.25575000,0.00055000,0,0,12.33117500,0,0,0,0,0.19141667,0,0,0.51494375,0,0,0,0,10.50330370,0.93500909,0.30638125,0,0.22778000,0,0,23.58180000,0.21205000,0.95690000,0,0.08735000,0,0.94501250,0,0.01815000,0,0,0,0,0.00000000,0.23400000,0,0,0.90560000,0,0.08349521,0.00000000,0.49812500,0,0,0.15469388,0.10240000,0,0.00000000,0.00000000,0,0.00000000,0,0,0,0,0,0.00111538,0,0,0,0,0.00000000,0
2016-05-24,0.08445000,0,0,0.07333333,0,0.23000000,5.90918667,0,0,0,0,3.21987500,0,0,0.04842813,1.20673333,0,0,0,14.26565000,15.12169000,3.55982353,0,0.21922000,1.18955000,0,9.68311481,5.09893750,0,0,15.28116667,0,2.77602500,0,0.00000000,0,0,0,0,0,1.83445000,0,0,7.76670000,0,1.11993890,0.00000000,4.10030000,0,0,0.70040791,0.20515000,0,0,0,0,4.88030000,0,0,0,0,0,0.00689000,0.00125000,0,0,0,0,0
2016-05-25,1.20147500,0,0.91166667,0.16213333,0,0,6.23378947,0,0,0.19750000,0,5.23906667,0,0,0.53695385,6.71305000,0,0,11.71580000,3.61715652,7.69320000,2.92875128,0,1.48539286,3.05720000,0,21.82662353,1.45316000,0,0,3.58866667,0,4.14472000,0,0,0,0,0.21790000,0,0,2.18128750,0,0,0.17360000,0,0.30953270,0,0.90943333,0,0,0.82292498,1.40011429,0,0,0,0,0,0,0,0,0,0,0.92841500,0,0,0,0,0,0
2016-05-26,0.05313333,0,6.03000000,0.00000000,0,0,16.87390000,0,0,0.00000000,0,10.73920000,0,0,0.60731667,33.23792500,0,0,0.00000000,23.80276552,15.37000000,4.20043000,0,2.47512222,0.00030000,0,12.39669487,10.78890000,0,0,8.81620000,0,3.50304000,0,0.00155000,0,0,1.30166667,0,0.15416667,0.68470000,0,0,5.55515000,0,1.18596721,0,1.21740000,0,0,0.82857783,0.96980000,0,0,0,0,0,0,0,0,0,0,1.92602222,0,0,0,0,0,0
2016-05-27,0.00000000,0,0.39973333,3.49545000,0,0,20.47462222,0,0,0.00780000,0,2.76036667,0,0,0.17841667,21.64046667,0,0,12.07810000,0.87176771,3.90788750,5.40117692,0,2.92003333,3.53884444,0,17.91410250,4.77073333,0,0,0.70890000,0,3.87916667,0,0.00000000,0,0,1.80030000,0,0,0,0,0,0.00220000,0,0.61279069,0,0.22770000,0,0,0.93237962,1.34169000,0,0,0,0.83670000,0,0.51146667,0,0,0,0,0.66232000,0,0,0,0,0,0
2016-05-28,0,0,0.08905000,0.04670000,0,0,24.68157143,0,0,0.00000000,0,1.61175000,0,0,0.69233333,37.09610000,0,0,0.00536667,12.20176719,8.16262857,3.42572143,0,1.80751724,0.66115833,0,1.76778000,0.00080000,0,0,0.00470000,0,0.00375000,0,0,0,0,0.00830000,0,0.00320000,0,0,0,0,0,0.85515933,0,0.01640000,0,0,0.32255872,0.00000000,0,0,0,0,0,0.00000000,0,0,0,0,0.00616667,0,0,0,0,0,0
2016-05-29,0,0,2.48681818,0.00000000,0,0,17.89140909,0,0,0,0,0.00000000,0,0,0.00344000,0.00360000,0,0,0.00030000,0.38641471,0.08003115,0.24327500,0,1.41339231,0.01893636,0,0.00447857,4.79655455,0,0,0.00000000,0,0.34345000,0,0,0,0,0.00240000,0,0,0,0,0,0.28712000,0,0.08894874,0,0.00000000,0,0,0.02670158,0,0,0,0,0,0,0,0,0,0,0,0.00225714,0,0,0,0,0,0
2016-05-30,0,0,2.14717143,0,0,0,36.31314286,0,0,0,0,2.63220000,0,0,1.71615238,0.00000000,0,0,0.00000000,10.59530000,0.14998000,2.44789000,0,6.41614545,4.37024545,0.35170000,0.14046000,0.06766000,0,0,0.95080000,0,0.00500000,0,0.00500000,0,0,0.00280000,0,0,0.63660000,0,0,0.19195000,0,0.10292147,0,0,0,0,0.54324140,0,0,0,0,0,0,0,0,0,0,0,0.03150000,0,0,0,0,0,0
2016-05-31,0,0,2.06658571,0,0,0,154.69296190,0,0,0.00220000,0,0.05695000,0,0,0.01293750,6.47345000,0,0,0,0.55594468,0.01234412,1.41149697,0,0.06658571,0.07281333,0.00580000,0.00000000,0.00646667,0,0,5.71720000,0,0.06060000,0,0.00530000,0.26610000,0,0,0,0.00235000,0.00313333,0,0,0.72461905,0,0.13155171,0,1.19845000,0,0,0.38342491,0.20327500,0,0,0,0,0,0,0,0,0,0,0.02087500,0,0,0,0,0,0
2016-06-01,13.16735000,0,2.73650000,6.76920000,0,0.10780000,9.92495000,0,0,0.00000000,0,0.43890000,0,0,0.34301600,1.40106000,0,0,15.08440000,6.89896015,0.63768571,3.22381538,0,4.72152500,0.22390000,0.82930000,3.82380455,8.47173077,0,0,1.81030000,0,2.33885882,0,0.00830000,0.00000000,0,0,0,0,9.62195000,0,0,1.08555833,0,1.11699844,0,0.00000000,0,0,1.82938630,0.29330000,0,0.35195000,0,0,0,2.06195000,0,0,0,0,2.46502500,0,0,0,0,0,0
2016-06-02,0.00000000,0,5.07895000,0,0,0,7.86261250,0,0,4.13970000,0,25.01850000,0,0,0.94444615,3.48490000,0,0,0.00000000,7.95122727,17.20838333,10.81403200,0,5.21654545,7.68806250,1.47345000,4.93158333,3.22143000,0,0,6.06278571,0,1.47232500,0,0.00280000,1.09560000,0,0,0,18.72190000,15.49390000,0,0,1.78000000,0,1.39452677,0,0,0,0,1.11335480,0,0,0.88766000,0,0,0,1.02220000,0,0,0,0,0.09265833,0,0,0,0,0,0
2016-06-03,0.00000000,0,0.07350000,11.68210000,0,0,3.93486667,0,0,5.53968750,0,14.04115000,0,0,8.96208333,19.46945000,0,0,12.66920000,21.03002273,4.78770000,2.79026750,0,18.32697143,11.55611429,0,6.29415000,0.09305000,10.89780000,0,3.60250000,0,15.05397143,0,0.00000000,0.00000000,0,0,0,17.28690000,0.00000000,0,0,8.29430000,0,1.52929373,0,0,0,0,0.75293371,0,0,0.77750000,0,0,0,0.00000000,0,0,0,0,1.68439286,0,0,0,0,0,0
2016-06-04,9.44810000,0,0.53580000,14.45360000,0,0,13.23302308,0,0,12.20035000,0,0.00000000,0,0,12.65301250,30.92880000,0,0,10.03670000,17.10031000,1.64797500,14.63360000,0,5.98876154,0.75750000,0,15.04010769,1.79760000,0,0,37.34065000,0,8.14218750,0,0,0.00000000,0,0,0,0.00000000,16.41046667,0,0,0,0,3.45688655,0,0,0,0,1.57279096,0,0,0,0,0,0,1.34830000,0,0,0,0,9.21375714,0,0,0,0,0,0
2016-06-05,7.80400000,0,3.73250000,0.00000000,0,0,31.00527500,0,0,0,0,0.04560000,0,0,3.53403846,0.00000000,0,0.13310000,0.00000000,6.12937607,0.94801667,5.56006500,0,14.23460000,0.51010000,0,0.00030000,21.57566364,0.08640000,0,13.33140000,0,0.71945000,0,0,0,0,0,0,0,0.00000000,0,0,0.78977619,0,0.31965767,0,0,0,0,0.51008000,0.08170000,0,0,0,0,0,0.00000000,0,0,0,0,0.92256000,0,0,0,0,0,0
2016-06-06,0.00000000,0,39.18440000,0.14633529,0,0,8.05672632,0,0,0.00030000,0,1.79318462,0,0,0.17021250,0.00345000,0,0,0.00155000,7.68379545,0.00828235,3.40004211,1.54220000,2.64873684,0.06283333,0,0.31384615,0.96387500,0.00000000,0,0.00000000,0,0.25148889,0,0.76693333,0,0,0,0,0,0.00010000,0,0,0.90330000,0,0.16626029,0,0.17940000,0,0,0.20743138,0.00000000,0,0,0,0,0,0.11247500,0,0,0,0,0.38846364,0,0,0,0,0,0
2016-06-07,7.50430000,0,2.21519091,0.37490000,0,5.90447000,26.02287143,0,0,0.08926667,0,1.40500000,0,0,2.84646538,18.94310000,0,0,29.47810000,23.10005938,0.02367879,2.19437647,0,1.28458750,0.02672500,0,0.96874000,1.44651667,3.07060000,0,0.00000000,0,5.14334000,0.03947273,0.00000000,0,0,0,0,0,5.57210000,4.67640000,0,0.00000000,0,0.54329834,0,0,0,0,1.50235212,0.74186667,0,0,0,0,0,0.00000000,0,0,0,0,0.18170435,0,0,0,0,0,0
2016-06-08,0.00000000,0,1.30950000,10.17330000,0,0,46.81830000,0,0,0.02250000,0,4.37842500,0,0,0.57513750,18.40080000,0,0,0.17860000,14.53820000,0.04085000,8.36787692,4.00280000,15.53422667,1.13970000,1.06810000,5.09585000,0.20853333,0.50791667,0,0.00000000,0,1.10849091,0.15730909,3.44233333,0,0,0,0,0.00470000,13.16830000,0.00000000,0,9.35580000,0,0.91986703,0,1.62580000,0,0,1.47183636,0.80060000,0,0,0,0,0,0.00000000,0,0,0,0,2.17176250,0,0,0,0,0,0
2016-06-09,0.01845000,0,0.12735000,7.85240000,0,0,7.79095000,0,0,0.11055000,0,2.21253333,0,0,4.30810000,12.28290000,0,0,0.00000000,23.42070526,3.42156667,1.78871250,0.00000000,0.14576000,0.93840000,0.00000000,0.08985000,0.04347500,0.21586111,0,0,0,0.20444000,0,0.00000000,0,0,0,0,0.00280000,0.06290000,0.00000000,0,5.37352308,0,0.98114697,0,0.41763333,0,0,3.10444346,11.39690000,0,0,0,0,0,0,0,0,0,0,4.89128000,0,0,0,0,0,0
2016-06-10,0.48530000,0,0.50210000,0.00000000,0,0,8.29335246,0,0,6.40935625,0,11.50512500,0,0,0.09532424,4.94346000,0,0,0.13140000,11.56703810,1.30058667,8.08321860,0,11.89650870,1.12331538,0.18595000,3.05770000,0.08778333,0.14280000,0,0.36680000,0,1.94063333,0,0,0,0,0,0,0.24518333,2.94510000,0,0,0.00000000,0,0.40571016,0,0.72360000,0,0,2.63246701,7.76776667,0,0,0,0,0,0,0,0,0,0,1.00006000,0,0,0,0,0,0
2016-06-11,0.00000000,0,0.71170000,4.02305000,0,0.14500000,12.79443333,0,0,14.76110000,0,0.83257500,0,0,2.15536000,10.26555714,0,0,0.00000000,2.86275000,4.13632500,1.85104118,0,3.43627500,0.00000000,0.46975000,9.53988571,2.38431250,0,0,0,0,7.25686667,0,0,0,0,0,0,0.10195000,10.69327500,0,0,1.73745000,0,1.77233836,0,0.56580000,0,0,2.94655772,7.51470000,0,0,0,0,0,0,0,0.01990000,0,0,0.00000000,0,0,0,0,0,0
2016-06-12,0.00000000,0,9.07025833,0.00000000,0,0.22911667,26.35539333,0,0,13.04103333,0,0.00125000,0,0,0.11395833,23.34765000,0,0,0.00000000,25.52862500,1.96454000,0.00380000,0,1.49962353,0.00000000,0.00000000,0.00086000,3.29457692,0,0,0,0,0.00220000,0,0,0,0,0,0,0.00077500,0.00510000,0,0,4.41235000,0,0.61202420,0,0.00000000,0,0,0.87286157,0.00000000,0,0,0,0,0,0,0,0.00000000,0,0,0.00088182,0,0,0,0,0,0
2016-06-13,0,0,1.45620000,10.95000000,0,0,14.39536667,0,0,0.00860000,0,1.08218462,0,0,0.04250333,4.22687500,0,0,0.22070000,0.75833125,0.32715714,0.50540909,0,0.06666000,0,0.78963333,2.62801538,0.44451250,0.02868571,0,0,0,0.14750000,0,0,0,0,0,0,0.03365000,0.04070000,0,0,0.00000000,0,0.18746380,0,0,0,0,1.00654195,0.15984000,0,0,0,0,0,0,0,0,0,0,0.08231071,0,0,0,0,0,0
2016-06-14,0,0,0.41080000,0.00000000,0,0.19040000,11.32420000,0,0,4.48720000,0,0.04772000,0,0.29718750,2.58033636,7.29708333,0.23280000,0,27.20710000,7.76469000,1.40285000,2.69783846,0,2.01822000,0.79388571,0.21190000,0.46275556,0,0.00110000,0,0,0,6.19161818,0.00030000,2.05640000,0,0,0,0,0.02553636,0.82462500,0.09333333,0,0.07044000,0,1.18794403,0,0.27177500,0,0,5.26403733,0.41302222,0,0,0,0,0,0.00690000,0,0,0,0,0.87826500,0,0,0,0,0,0
2016-06-15,0.49890000,0,1.89890000,0.00000000,0,0.17640000,20.48971250,0,0,2.05530000,0,7.13825000,0,0,0.31688571,2.21876250,0,0,0.00000000,0.80667647,4.11232500,10.74704706,0,6.39637500,0.74457500,3.35560000,2.79372000,0,0.04080000,0,0.57780000,0,0.35315000,0,0.00000000,0,0,0,0,4.41007500,0.37180000,0.17522143,0,0.31853333,1.17370000,2.28076246,0,0.29690000,0,0,10.08197277,0.17640000,0,0,0,0,0,0,0,0,0,0,3.94539167,0,0,0,0,0.00000000,0
2016-06-16,0.00000000,0,4.04335000,0,0,0,24.81972857,0,0,0,0,0.51634375,0,0,1.91100698,0.10180000,0,0,13.64707500,19.13468750,3.93148750,1.26248841,0,9.00025556,0.10310000,0.00000000,1.36721667,0,0,0,0,0,0.68812857,0,0.13500000,0,0,0,0,0,0.07752051,0.00050000,0,3.57905000,0,1.73057467,0,0.55360000,0,0,3.07969341,0.32985000,0,0,0,0,0,0,0,0,0,0,0.18829091,0,0,0,0,0,0
2016-06-17,0.00000000,0,1.60510000,0,0,0,42.34460000,0,0,0.74926667,0,0.40254286,0,0,13.23388500,0.23340625,0,0,0.00000000,1.58405455,1.30543333,1.36640714,0,7.99001000,0.00000000,1.57750000,4.23216000,0.34560000,0,0,5.16650000,0,18.43320000,0,0,0,0,0,0,0,0.39828000,0,0,0.23720000,0,4.66054404,0,0.72905000,0,0,1.50032132,1.10522000,0,0,0,0,0,0,0,0,0,0,0.94967647,0,0,0,0,0,0
2016-06-18,0,0,21.03308182,0,0,0,37.41867143,0,0,1.04570000,0,11.34416000,0,0,3.48750000,1.09350000,0,0,0.00000000,4.45469647,3.91142000,6.93773448,0,16.81626667,0.00902500,6.49140000,13.81830000,0,0,0,0.16890000,0,0.00380000,0,0,0,0,0,0,0,0.00000000,0,0,0.32426667,0,5.44622549,0,0.39046667,0,0,2.37660353,0.10195000,0,0,0,0,0,0,0,0,0,0,9.27728333,0,0,0,0,0,0
2016-06-19,0,0,41.86656154,0,0,0,0.00166667,0,0,0,0,0,0,0,0.00437500,0,0,0,0,2.91778333,0.00388889,0.00431667,0,17.39944286,0,0.00000000,0,0,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00363879,0,0.43040000,0,0,4.83322907,0.00000000,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0
2016-06-20,0,0,38.52780000,0,0,0,15.27201111,0,0,2.30000000,0,27.60605000,12.63795000,0,8.12827143,0,0,0,0,20.65692857,24.64260435,24.71050000,1.73705000,9.23951429,0.06440000,0,18.62351111,2.12625000,4.52970000,0,0,1.28070000,23.77805000,19.09580000,0,0,0,0.76710000,0,0,13.72055556,0,0,0.00390000,0,7.82094113,0,14.01776667,0,0,7.50963099,5.35890000,0,0,0,0,0,0,0,0,0,0,7.09080000,0,0,0,0,0,0
2016-06-21,1.88694545,0,1.38500000,0,0,0.64530000,4.81615000,0,0,0.35810000,0,0,0.00000000,0,0.85125926,1.20495714,0,0,0,0.36405250,15.26904865,3.76734048,0.00000000,2.50865000,1.88522000,0,0.87653000,0.42235000,1.78750000,0,0,0.40570000,0.71598235,0,0,0,0,0.46335000,0,0,1.06536667,0,0,0.94072000,0,1.22642732,0,0.00000000,0,0,1.86651746,0.83422500,0,0,0,0,0,0,0,0,0,0,1.03082778,0,0,0,0,0,0
2016-06-22,1.53133000,0,0.48805000,0.00170000,0,0.00030000,0.10550000,0,0,0.01670000,0,0.82880000,0.08830000,0,0.00294138,0.22349412,0,0,0,10.70495833,0.08979000,1.56328636,0,1.85132000,0.05726667,0.05950000,0.19834545,1.55640000,0,0,0,0,0.69598205,0.03481667,0,0,0,0,0,0,2.08740000,0,0,0.39268462,0,0.29540084,0,0,0,0,0.74033329,0.05713333,0,0,0,0,0,0,0,0,0,0,1.02166364,0,0,0,0,0,0
2016-06-23,0.18020000,0,0.79585000,0,0,0.00000000,0.16292500,0,0,1.58335000,0,0.84920000,0.00000000,0,0.34191818,0.35695000,0,0,0,2.03010260,0.12695000,5.56943333,0,1.72275417,0.04182222,0.08428000,3.07692500,0,0,0,0.89841667,0,1.48506364,0,0,0,0,0,0,0,0.25912000,0,0,0.31204000,0,0.38610874,0,1.45375000,0,0,1.32245729,0.08140000,0,0,0,0,0,0,0,0,0,0,0.89279000,0,0,0,0,0,0
2016-06-24,0,0,0.04652500,0,0,0,3.29850000,0,0,0.00060000,0,0.00000000,0,0,0.07227619,0.04875000,0,0,0,7.81537917,4.05170000,2.15841132,0,2.80665556,8.14380000,0,0.19595000,0.20700000,0,0,0.00000000,0,7.71483333,0,0.19225000,0,0,0,0,0.01280000,0.00000000,0,0,1.12098889,0,0.42938689,0,0.00000000,0,0,1.75654530,0.00733333,0,0,0,0,0,0,0,0,0,0,0.31366190,0,0,0,0,0,0
2016-06-25,0.00860909,0,0.00000000,0,0,0.00720000,14.50541667,0,0,0.00360000,0,0.00000000,0,0,0.00520000,0.00640000,0,0,0,3.07847931,0.00392500,0.41437234,0,0.00593750,12.05117500,0.00916667,0.00710000,2.34995000,0,0,0.01030000,0,0.00927500,0,0.01580000,0,0,0,0,0,0,0,0,0,0,0.00694184,0.08560000,0,0,0,0.57134779,0.00000000,0,0,0,0,0,0,0,0,0,0,0.00500000,0,0,0,0,0,0
2016-06-26,0,0,0,0,0,0.01250000,20.95443333,0,0,0.00000000,0,0.00560000,0,0,0.00700000,0.00665000,0,0,0,18.04005833,0.00432500,1.55046667,0,0.00658333,0.00000000,0,0.00426667,14.33244000,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0,0.01060000,0,0,0,0,0,0.00712840,0.00000000,0.00610000,0,0,1.63627964,0.00000000,0,0,0,0,0,0,0,0,0,0,0.00688571,0,0,0,0,0,0.00690000
