title
"Wait Hours: Per Job: by Node Count"
parameters
"Resource =  SDSC-GORDON"
start,end
2015-02-01,2015-07-31
---------
Day,"[9] Wait Hours: Per Job","[13] Wait Hours: Per Job","[10] Wait Hours: Per Job","[18] Wait Hours: Per Job","[5] Wait Hours: Per Job","[54] Wait Hours: Per Job","[16] Wait Hours: Per Job","[25] Wait Hours: Per Job","[46] Wait Hours: Per Job","[12] Wait Hours: Per Job","[8] Wait Hours: Per Job","[64] Wait Hours: Per Job","[23] Wait Hours: Per Job","[63] Wait Hours: Per Job","[15] Wait Hours: Per Job","[59] Wait Hours: Per Job","[1] Wait Hours: Per Job","[2] Wait Hours: Per Job","[69] Wait Hours: Per Job","[4] Wait Hours: Per Job","[61] Wait Hours: Per Job","[100] Wait Hours: Per Job","[6] Wait Hours: Per Job","[32] Wait Hours: Per Job","[19] Wait Hours: Per Job","[55] Wait Hours: Per Job","[118] Wait Hours: Per Job","[14] Wait Hours: Per Job","[7] Wait Hours: Per Job","[11] Wait Hours: Per Job","[79] Wait Hours: Per Job","[96] Wait Hours: Per Job","[31] Wait Hours: Per Job","[44] Wait Hours: Per Job","[42] Wait Hours: Per Job","[50] Wait Hours: Per Job","[20] Wait Hours: Per Job","[53] Wait Hours: Per Job","[93] Wait Hours: Per Job","[128] Wait Hours: Per Job","[113] Wait Hours: Per Job","[88] Wait Hours: Per Job","[34] Wait Hours: Per Job","[38] Wait Hours: Per Job","[51] Wait Hours: Per Job","[28] Wait Hours: Per Job","[24] Wait Hours: Per Job","[41] Wait Hours: Per Job","[21] Wait Hours: Per Job","[48] Wait Hours: Per Job","[90] Wait Hours: Per Job","[36] Wait Hours: Per Job","[30] Wait Hours: Per Job","[60] Wait Hours: Per Job","[35] Wait Hours: Per Job","[80] Wait Hours: Per Job","[74] Wait Hours: Per Job","[3] Wait Hours: Per Job","[43] Wait Hours: Per Job","[22] Wait Hours: Per Job","[37] Wait Hours: Per Job","[45] Wait Hours: Per Job","[70] Wait Hours: Per Job","[40] Wait Hours: Per Job","[26] Wait Hours: Per Job","[65] Wait Hours: Per Job","[68] Wait Hours: Per Job","[87] Wait Hours: Per Job","[33] Wait Hours: Per Job","[81] Wait Hours: Per Job","[29] Wait Hours: Per Job","[27] Wait Hours: Per Job","[17] Wait Hours: Per Job","[85] Wait Hours: Per Job","[52] Wait Hours: Per Job"
2015-05-22,0.84440000,0.50560000,0.75190000,0.29865000,0.80440000,0,7.15426250,0.18625000,0,0.58310000,5.10074615,0,0,0,0.35170000,0,1.52636580,1.02281375,0,2.27276271,0,0,3.06460000,0.15915000,0.27415000,0,0,0.42670000,9.28983333,0.65940000,0,0,0,0,0,0,0.14860000,1.33777500,0,0,0,0,0,0,0,0.24860000,0,0,0.17496000,0,0,0,0.19440000,0,0,0,0,0.71200000,0,0.09440000,0,0,0,0,0,0,0,0,0,0,0,0,0.32280000,0,0
2015-05-23,0,0,0,0,54.18890000,0,14.28888889,0,0,12.79750000,1.85882500,0,0,0,0,0,0.68337244,0.49027222,0,10.87500556,0,0,1.07843333,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89547500,0,0,0,0,0,0,0,0,2.68255000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-24,0,0,0,0,0.00000000,0,1.08987273,0,0,0.00000000,0.17337333,0,0,0.00536667,0,0,0.02305380,0.01814444,0,0.75154634,0,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00710000,0,0,0,0,0,0,0,0,0.00750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01110000,0,0
2015-05-25,0,0,0.00525000,0,77.78400000,0,1.17505789,0,0,0.00690000,0.00817059,0,0,0.00750000,0.00728000,0,0.03699176,0.02220581,0,13.01507500,0,0,0.04363333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00735000,0,0,0,0,0,0,0,0,0,0,0,0.00360000,0,0,0,0,0,0,0,0,0.00675000,0,0,0,0,0,0.00630000,0,0,0,0,0,0,0,0,0.00000000,0,0
2015-05-26,0.10600000,0.00670000,0.00670000,0,0.00000000,0,2.23797500,0,0,0.00000000,1.74757895,0.93036667,0,0,0,0,0.51161458,1.37303953,0,1.15266731,0,0,5.93445000,0,0,0,0,0,4.38890000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02460000,0,0,0,0,0,0,0,0,1.03867143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0
2015-05-27,0.00000000,0.00000000,0.00000000,0,101.58275000,0,20.21810000,0,0,0.00000000,2.89474783,0.55676364,0,0,0,0,0.49931907,4.28816636,0,6.82158929,0,0,3.85800000,0,0,0,0,0,1.46830000,0,0,0,0,0,0,0,0.13240000,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,1.42910714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-28,0,0,0.00970000,0,0.00000000,0,0.01187143,1.39250000,0,0,2.70578600,0.93800000,0,0,0,0,0.86961638,3.45147787,0,1.58410323,0,0,2.39178000,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28780000,0,0,0,0,0,0,0,0,1.22618529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-29,0,0,7.62920000,0,252.21440000,0,7.05100000,0.00000000,0,13.88170000,2.51241905,0.12760000,0,0,0,0,1.48688142,1.86417629,0,4.43167231,0,0,1.06060000,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93375000,0,0,0,0,0,0,0,0,2.51004400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-30,0,0,0,0,0.00000000,0,0.02110000,0.00000000,0,28.68683333,3.13280000,0,0,0,0,0,3.45140991,3.22570833,0,4.05582424,0,0,0.29025000,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45930000,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,2.79200714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-31,0,0,10.50530000,0,300.32310000,0,3.99546667,1.39670000,0,24.36821111,7.51805000,0,0,0,0,0,6.74306018,5.80602143,0,8.00603750,0,0,5.50544000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0.23420000,0,3.16823333,0,0,0,0,0,0,0,0,4.12751000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-01,0,0,0.00000000,0,6.20640000,0,1.60700000,1.20280000,0,24.23960000,12.11761000,2.98516000,0,0,0,0,3.15747285,3.11006939,0,9.31148378,0,0,26.46830000,3.07530000,0,0,0,0,0,0,0,0,0,0,0,0,6.67500000,0,0,0,0,0,0,0,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0,0,0,6.66316000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-02,0,0,0.00000000,0,351.65890000,0,16.70078000,0.00000000,0,20.62838333,8.82181818,0,0,0,0,0,8.69354517,6.28304811,0,14.18148421,0,0,7.05530000,1.31720000,4.19230000,0,0,0,5.86860000,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0.00000000,0,0.26140000,0,0,0,0,0,0,0,0,4.25320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-03,0,0,0,0,44.74362000,0,13.79203333,0.04440000,0,4.66560000,1.06798333,1.23833333,0,0,0,0,8.30644181,4.37746115,0,13.23420862,0,0,0.47420000,1.02530000,3.28372308,0,0,0,8.48640000,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,3.68370000,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0.83860000,0,0,0,0,0,0,0,0,0,0
2015-06-04,0,0,10.15010000,0,0,0,6.79923636,0.00000000,0,1.02860000,3.24245833,0.01580000,0,0.08060000,0,0,5.22486551,0.45007510,0,3.64731200,0,0,12.38222308,0.00000000,0,0,0,0,0.02195000,0.02515000,0,0,0,0,0,0,1.95720000,0,0,0,0,0,0,0,0,0,0,0,0.02445000,0,0,0,0,0,0,0,0,0.03390000,0,0,0,0,0,0,0.87560000,0,0,0,0,0,0,0,0,0,0
2015-06-05,0,0,0,0,0,0,14.89052500,0.02170000,0,0.00000000,0.28379545,0.76488000,0,0,0,0,0.57212994,0.66838362,0,0.61266400,0,0,0.18420000,0.27406667,0,0,0,0,0.26680000,0.17415000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01805000,0,0.00000000,0,0,0,0,0,0,0,0,0.02593333,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0
2015-06-06,0,0,0,0,0.00720000,0,4.54525714,0.00000000,0,0.00000000,0.26862667,0.00810000,0,0,0,0,0.05416152,0.18812424,0,0.01249167,0,0,0,0.00690000,0.01352105,0,0,0,0.01980000,0.01928000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-07,0,0,0,0,0.00463333,0,0.00487000,0.00560000,0,0.00475000,0.01237500,0.36943333,0,0,0,0,0.00937235,0.14790875,0,0.00501667,0,0,0,0,0.00000000,0,0,0,0.00520000,0.00665000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00510000,0,0,0,0,0,0,0,0,0,0,0,0,0.00420000,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-08,0,0,0,0,0.03109000,0,0.02218889,0.00000000,0,0.00000000,0.40098889,2.92811667,0,0,0,0,0.33576330,0.34910667,0,0.44940179,0,0,0,0.21585000,2.28676667,0,0,0,0.10150000,0.01083636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-09,0,0,2.03780000,0,9.68338000,0,13.91572500,0,0,3.45720000,0.90978000,0.04112273,0,0,0,0,0.82820295,0.70181860,0,1.71859063,0,0,0.03600000,0.03390000,0.00000000,0,0,0,0.27780000,0.39337848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11380000,0,0,0,0,0,0,0,0,0.03905000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-10,4.39190000,0,0.00000000,0,0.68125000,0,14.68573750,0,0,0.00000000,6.27522727,2.14203333,0,0,0,0,3.30742487,2.36647340,0,6.58493830,0,0,1.56600000,0.37920000,0.19530000,0,0,0,1.88646667,19.35937333,0,0,0,0,0,0,0,0,0,0,0,2.27390000,0,0,0,0,0,0,0.31610000,0,0,0,0,0,0,0,0,1.22175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-11,0.00000000,0,0,0,103.87140000,0,10.20555000,0,0,6.95360000,1.73445000,5.18212500,0,0,0,0,3.44152121,2.50790476,0,3.11293182,0,0,0.00000000,0.10320000,0.00000000,0,0,0,1.43936667,1.29666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21180000,0,0,0,0,0,0,0,0,9.38190000,0,0.05750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-12,17.17970000,0,0.69385000,0,7.28195000,0,6.45557500,0,0,0.00000000,8.03581538,2.36640000,0,0,0,0,5.85500435,13.37597452,0,13.10112174,0,0,9.67640000,1.05440000,0,0,0,7.22530000,1.13777500,4.85472500,0,0,0,0,0,0,0,0,0,0,0,1.93940000,0,0,0,0,0,0,1.66277500,0,0,0,0,0,0,0,0,0.44076250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-13,0,0,0,0,1.59820000,0,0.10890000,0,0,0.00000000,4.61771250,0.00000000,0,0,0,0,5.36311008,17.32409250,0,3.78953077,0,0,5.20810000,0,0,0,0,0,0.34193333,0.24020000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-14,0,0,0,0,0,0,0.08710000,0,0,0,0.09642500,0,0,0,0,0,0.42875683,0.09565000,0,0.09944444,0,0,0.00000000,0,0,0,0,0,0.08970000,0.08580000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,0,0,0,0,89.41693333,0,10.49835455,0,0,54.23940000,3.57844000,43.09847500,0,0,0,0,38.54172708,33.07550513,0,13.46592778,0,0,0,0,2.04110000,0,0,0,15.89750000,15.88780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62036667,0,0,0,0,0,0,0,0,20.81246667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-16,0,0,0,0,0.00000000,0,1.25930000,0,0,0.00000000,2.29891111,4.46125000,0,0,0,0,5.59536406,40.06943125,0,1.93358000,0,0,7.44896250,0,12.09478889,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,3.45263804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-17,0,0,13.95440000,0,21.21420000,0,7.20426000,0,0,8.96795000,2.31135833,7.15460000,0,0,0,0,8.26530114,18.62610857,0,8.09884000,0,0,0,7.35528000,26.59380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0.44075581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-18,0,0,8.54265000,0,85.51952500,0,1.49292500,0,0,0.00000000,2.58403333,2.34543333,16.02235000,0,0,0,18.05206550,19.69694164,0,15.83770909,0,0,10.20000000,13.39440000,2.48310000,0,0,0,5.84610000,0,0,0,0,0,0,0,0.28595000,0,0,0,0,0,0,0,0,0,0,0,8.44500000,0,0,0,0,0,0,0,0,0.34974298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-19,0,0,0.00000000,0,3.40875000,0,0,0,0,0.00000000,0.93521250,2.18766667,0,0,0,0,25.80146057,2.66688783,0,1.54874286,0,0,3.46834444,0.57095000,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52690000,0,0,0,0,0,0,0,0,0.70884845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-20,0,0,31.46110000,0,85.13968000,0,23.27055556,0,0,0,8.87714545,0.00000000,0,0,0,0,56.16135406,5.05402364,0,5.47907500,0,0,3.71420000,7.08880000,4.32190000,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.34110000,0,0,0,0,0,0,0,0,0.09173333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-21,0,0,36.21305000,0,0.00890000,0,8.79085000,0,0,18.67140000,0.01084000,0.04457500,0,0,0,0,0.02261295,0.48083214,0,0.01008750,0,0,0.00000000,0.00000000,0.90453214,0,0,0,0.00860000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0.02197010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-22,0,0,0,0,255.34000000,0,0.23041429,0,0,0.00000000,0.62672727,0.13444444,0,0,0,0,0.77658936,1.75600426,0,1.53400800,0,0,0.00000000,0.48958333,1.77115000,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10273333,0,2.05920000,0.15231667,0,0,0,0,0,0,0,0.23837744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-23,0,0,17.34470000,0,6.08500000,0,6.84087143,0,0,10.32750000,2.99761250,1.97852857,0,0,0,0,3.63822326,9.57881258,0,3.89077742,0,0,10.25920000,1.47600000,5.40315161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,3.59220000,0.00000000,0,0,0,0,0,0,0,0.30039956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-24,0,0,8.22310000,0,185.84570000,0,0.67752500,0,0,0.00000000,9.60277500,1.91946667,0,0,0,0,5.13839890,7.85043333,0,4.78669545,0,0,12.74190000,4.49245000,6.10955625,0,0,0,10.27830000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0.00000000,0.00000000,0,0,0,0,0,0,0,0.20168996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-25,0,0,21.86805000,0,274.30020000,0,1.29250000,0,0,26.19455000,2.95042000,3.27603000,0,0,0,0,2.31888873,10.13492222,0,4.14317500,0,0,3.61890000,2.84577500,14.91709048,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04312936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-26,23.52750000,0,26.87610000,0,14.42915000,0,22.82458333,0,0,33.48460000,3.37605789,2.59882000,0,0,0,0,12.96988786,8.76201354,0,9.08529032,0,0,14.59080000,24.33390000,1.52081429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15970000,0,0,0,0,0,0,0,0,0.06111020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-27,0,0,28.24040000,0,0.01290000,0,6.60716000,0,0,28.85334286,1.55230769,2.13310000,0,0,0,0,25.36304591,0.62421429,0,0.49673913,0,0,0,2.89750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02705781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-28,0,0,8.61778750,0,0.51110000,0,18.82181000,0,0,11.78754167,3.54274000,8.70062500,0,0,0,0,48.39053972,2.95733187,0,6.71335789,0,0,4.19765000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23440000,0,0,0,0.09531429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-29,0,0,19.64715000,0,0,0,20.42026667,0,0,25.89310000,2.52582857,1.99894667,0,0,0,0,16.68970092,7.06924857,0,5.54534138,0,0,0.18720000,2.49953333,0,0,0,0,0,0,0,0,0,0,0,0,3.36995714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12036942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-30,0,0,0.00000000,0,0,0,24.39470000,0,0,0,0.55263750,8.13353333,0,0,0,0,7.65395387,8.95717612,0,4.31241667,0,0,0,0.56176667,0,0,0,0,0,0,0,0,0,0,0,0,1.42060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47796609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01,0,0,54.72410000,0,0,0,35.34860000,0,0,0,0,3.20885000,0,0,0,0,12.20260270,7.12055054,0,1.92262222,0,0,1.86905000,2.36110000,0,0,0,0,0,0,0,0,0,0,0,0,2.22256667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34857971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42180000,0,0
2015-07-02,0,0,0.00000000,0,0.21455000,0,48.27847500,0,0,0,1.94470000,8.50690000,0,0,0,0,25.42760399,2.08989688,0,12.71388000,0,0,0.09055000,4.30666667,0,0,0,0,0,0,0,0,0,0,0,0,8.28310000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29462513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-03,0,0,2.73890000,0,2.44055000,0,40.93293636,0,0,0,47.47389091,3.22327500,0,0,0,0,25.19279554,6.31160943,0,4.04922000,0,0,28.88680000,0.00000000,0,0,0,0,0,9.96190000,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88241123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-04,0.00860000,0,12.64215000,0,0,0,22.41360000,0,0,0,9.47350000,7.19690000,0,0,0,0,3.22998178,23.07614783,0,33.70592857,0,0,0.01070000,0.00670000,0,0,0,0,0,0,0,0,0,0,0,0,0.00945000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02223871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-05,0,0,47.31270000,0,0,0,48.56625000,0,0,0,0.00731538,3.96237500,0,0,0,0,0.01223462,43.23892632,0,0.00826667,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01055616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-06,0,0,27.24000000,0,0.01560000,0,41.29202500,0,0,0,0.40535000,2.97560625,0,0,0,0,0.36131372,13.88876250,0,0.00489000,0,0,13.89950000,0,0,0,0,0.00556667,0,0,0,0,0,0,0,0,8.45678000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01432349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-07,0,0,94.54970000,0,0,0,26.80362500,0,0,4.90500000,3.51362941,2.25162500,0,0,0,0,1.76177266,10.86543571,0,7.05006087,0,0,0.41743333,1.60860000,4.91772727,0,0,0,0,0,0,0,0,4.22570000,0,0,9.01325714,0,0,0,0,0,0,0,0,5.05540000,5.80644000,0,0,1.40375000,0,4.77180000,0,0,0,0,0,0.38212825,0,0.01360000,0,0,0,4.50345000,0,0,0,0,0,0,0,0,0,0,0
2015-07-08,0,0,82.00833333,0,0,0,7.14016667,0,0,0,5.91563889,7.24790000,0,0,0,0,2.14736110,16.26371045,0,3.40873182,0,0,0,1.98400000,12.20052353,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,1.61937500,0,0,0,0,0,0,0,0.43055252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-09,0,0,0.00000000,0,19.15720000,0,236.34190000,0,0,0,5.61886842,10.47460769,0,0,0,0,1.89951990,20.53690000,0,6.55530000,0,0,0.62555000,13.95640000,11.19543750,0,0,0,0,0,0,0,0,0,0,0,35.37140000,0,0,0,0,0,0,0,0,0,0,0,0,1.32612500,0,0,0,0,0,0,0,0.84593767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-10,48.17152500,0,76.93026667,0,0,0,30.03329474,0,0,0,7.73898333,2.82818571,0,0,0,0,5.30514013,30.46143846,0,15.15077727,0,0,35.49690000,2.86645000,12.29250000,0,0,0,0,0,0,0,0,0,0,0,0.07310000,0,0,0,0,0,0,0,0,0,0,0,0,2.86585000,0,0,0,0,0,0,0,2.62066279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-11,0,0,48.03780000,0,0.95860000,10.52890000,21.73377500,0,0,0,18.08555455,15.82234286,0,0,0,0,8.81487035,47.74025000,0,12.75885714,0,0,0.00000000,13.23896667,0,0,0,0,0,0,0,0,0,0,0,0,0.02095000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39692931,0,0,0,0,0,0.02560000,0,0,0,0,0,0,0,0,0,0,0
2015-07-12,88.71985000,0,100.33828000,0,0.01390000,0.00000000,171.56900000,0,0,0,4.26512667,9.84545263,0,0,0,0,15.85751546,67.68492432,0,21.53843684,0,0,0.00000000,3.42780000,0,0,0,0,0,0,0,0,0,0,0,0,10.12110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64536854,0,0,0,0,0,0.60165000,0,0,0,0,0,0,0,0,0,0,0
2015-07-13,59.37890000,0,0.07140000,0,0.11350000,0,16.04186250,0,0,16.95970000,7.34756667,11.49776667,0,0,0,0,1.84759791,8.01423043,0,18.58535882,0,0,0.22940000,6.03627143,0,0,0,11.28420000,0,0,0,0,0,0,0,0,0.09843333,0,0,0,0,0,0,0,0,0,0,0,0,1.82850000,0,0,0,0,0,0,0,0.47710637,0,0,0,0,0,0.98500000,0,0,0,0,0,0,0,0,0,0,0
2015-07-14,0,0,21.98310000,0,0.55687500,0,9.83840000,0.96220000,0,0,5.70111538,21.06816000,1.10140000,0,0,0,4.55473405,12.58951143,0,21.95106667,0,2.01970000,1.11343333,9.12125000,0,0.10140000,0,0,0,0,0,0,0.32975000,0,0,0.59765000,0.42395000,0,0,0,0,0,1.05470000,0,0,0.45695000,1.03500000,0,1.24390000,2.49140000,1.47310000,0.92170000,0.36740000,0.87330000,0.98440000,1.09780000,0,1.27594202,0,1.16390000,0.85220000,0.81000000,0.67440000,0.73360000,0.90030000,0,0,0,0.08250000,0,0.37985000,0.49220000,0,0,0
2015-07-15,0,7.90920000,0.00000000,0,0.02010000,9.44470000,0.00000000,0,0,0,21.53757143,26.40516667,0,0,28.74000000,0,7.29208942,14.13615000,0,19.66807500,0,0,0,0.00000000,0,23.67170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50429386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-16,0,6.87220000,0.00000000,0,26.33720000,28.95460000,25.82470000,0,0,0,11.21606667,32.12145000,0,0,0.00000000,0,14.49025926,9.03502000,0,25.75313529,0,0,0.03110000,0.00000000,0,0.00000000,0,0,0,0,0,0,0,0,0,0,53.43780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42521867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-17,26.08530000,23.58056667,19.30110000,0,0.00000000,0,16.30280000,0,0,0,11.67708333,16.12325000,0,0,17.06780000,0,21.15018834,4.40796476,0,22.87425135,0,0,12.82333333,3.04235000,0,0.32080000,0,0,36.51015000,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-18,37.32780000,41.16122500,0.00000000,0,0,6.55460000,0,0,0,12.01810000,11.25018333,24.55657778,0,0,0,0,26.84697149,5.83907292,0,43.75120000,0,0,0,10.97143750,0,0,0,0,0.00000000,0,0,0,0,0,0,0,12.90690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35866000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-19,60.35847500,68.50276667,0.00000000,0,4.34890000,0,45.31396667,0,0,0,10.18790000,27.56985000,0,0,0,0,34.15824854,2.35462456,0,30.65867143,0,0,205.64750000,1.47137500,0,0,0,0,0,41.17560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29055714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
