title
"Wait Hours: Per Job: by Node Count"
parameters
"Resource =  SDSC-GORDON"
start,end
2014-08-01,2015-01-31
---------
Day,"[13] Wait Hours: Per Job","[6] Wait Hours: Per Job","[8] Wait Hours: Per Job","[12] Wait Hours: Per Job","[60] Wait Hours: Per Job","[25] Wait Hours: Per Job","[16] Wait Hours: Per Job","[15] Wait Hours: Per Job","[20] Wait Hours: Per Job","[14] Wait Hours: Per Job","[38] Wait Hours: Per Job","[18] Wait Hours: Per Job","[42] Wait Hours: Per Job","[10] Wait Hours: Per Job","[1] Wait Hours: Per Job","[7] Wait Hours: Per Job","[3] Wait Hours: Per Job","[103] Wait Hours: Per Job","[28] Wait Hours: Per Job","[50] Wait Hours: Per Job","[86] Wait Hours: Per Job","[65] Wait Hours: Per Job","[22] Wait Hours: Per Job","[4] Wait Hours: Per Job","[68] Wait Hours: Per Job","[93] Wait Hours: Per Job","[36] Wait Hours: Per Job","[44] Wait Hours: Per Job","[52] Wait Hours: Per Job","[26] Wait Hours: Per Job","[128] Wait Hours: Per Job","[11] Wait Hours: Per Job","[30] Wait Hours: Per Job","[2] Wait Hours: Per Job","[5] Wait Hours: Per Job","[54] Wait Hours: Per Job","[19] Wait Hours: Per Job","[74] Wait Hours: Per Job","[94] Wait Hours: Per Job","[27] Wait Hours: Per Job","[64] Wait Hours: Per Job","[9] Wait Hours: Per Job","[96] Wait Hours: Per Job","[24] Wait Hours: Per Job","[126] Wait Hours: Per Job","[40] Wait Hours: Per Job","[48] Wait Hours: Per Job","[39] Wait Hours: Per Job","[35] Wait Hours: Per Job","[31] Wait Hours: Per Job","[49] Wait Hours: Per Job","[256] Wait Hours: Per Job","[32] Wait Hours: Per Job","[56] Wait Hours: Per Job","[112] Wait Hours: Per Job","[17] Wait Hours: Per Job","[29] Wait Hours: Per Job","[46] Wait Hours: Per Job","[33] Wait Hours: Per Job","[55] Wait Hours: Per Job","[51] Wait Hours: Per Job","[43] Wait Hours: Per Job","[76] Wait Hours: Per Job","[34] Wait Hours: Per Job","[41] Wait Hours: Per Job","[100] Wait Hours: Per Job","[53] Wait Hours: Per Job"
2014-11-30,0,121.22126667,82.10226857,11.43250000,0,0,13.55180000,0,0,18.72875000,0,0,0,0.33235000,1.13508656,0.00000000,0.28097647,0,0,0,0,0,0,0.27123000,0,0,0,0,0,0.15080000,0,0,0,0.14159792,0.30030000,0,0,0,0,0,0,0,0.43990000,0,0,0,0,0,0,0,0,0,0,0,0,0.06530000,0,0,0,0,0,0,0,0,0,0,0
2014-12-01,0,46.78995000,56.48112500,0.10041250,0,0,0.63222500,0.10400000,0,0,0,0,0,0.05990000,1.92196416,0.24582500,0.11119383,0,0,0,0,0,0,0.73748667,0,0,0,0,0,0.08640000,0,0,0,0.10909176,0.00000000,0,0,0,0,0,0,0.08405000,0.07310000,0,0,0,0,0,0,0,0,0,0,0,0,0.08920000,0,0,0,0,0,0,0,0,0.10980000,0,0
2014-12-02,0,71.02568000,50.01737436,0.07530000,0,0,0.07676667,0,0,0,0,0,0,0.18678000,3.11780993,0.00000000,0.13456667,0,0,0,0,0,0,0.23819810,0,0,0,0,0,0.10080000,0,0,0,0.14146757,0.00000000,0,0,0,0,0.58170000,0,0,0,0,0,0,0,0,0,0,0,0,0.29860000,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0
2014-12-03,0,136.37066667,49.32737778,0.57970000,0,0,1.26953333,0,0,0,0,0,0,1.13890000,18.62524524,2.62530000,1.18767045,0,0,0,0,0,0,15.40890345,0,0,0,0,0,0.00000000,0,0,0,0.52354265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0
2014-12-04,0,0.00000000,17.17901667,0.00000000,0,0,7.55146667,0,0,0,0,0,7.66330000,0.00000000,4.47475833,18.73937500,14.22860000,0,0,0,0,0,0,5.17501923,0,6.04310000,0,0,6.90890000,5.94647500,0,0,0,4.64354118,0,0,0,0,3.14186667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51720000,0,0,0,0,0,0,0,0,0,0,0
2014-12-05,0,70.70073333,70.91657727,0.06640000,0,0,6.93454000,0,0,0,0,0,0.00000000,0,6.98627932,37.61145000,21.26038400,0,0,0,0,0,0,6.60738750,0,0,0,0,0,7.06970000,0,0,0,3.22938684,12.87323333,0,0,0,0.00000000,0,3.18875000,0,0,0,0,0,0,0,0,0,0,0,0.58905000,0,0,0.25420000,0,0,0,0,0,0,0,0,0,0,0
2014-12-06,0,0.00000000,61.57685556,16.62330000,0,0,17.95816667,0,0,0,0,0,0.00000000,0,18.05279753,0.00000000,8.81193333,0,0,0,0,0,0,7.19079362,0,0,0,0,0,2.93945000,0,0,0,0.87871034,3.40085000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0
2014-12-07,0,30.56906000,91.01217143,0.00000000,0,0,0.00000000,0,0,0,0,0,0,0,14.87597653,0.00000000,17.75930000,0,0,0,0,0,0,2.72446071,0,0,0,0,0,0.00000000,0,0,0,3.12055000,0.00000000,0,0,0,2.97073333,0,2.44530000,0,0,0,0,0,0,0,0,0,0,0,0.63036667,0,0,1.06540000,0,0,0,0,0,0,0,0,0,0,0
2014-12-08,0,2.09875000,74.60758621,0.62570000,0,0,11.63460000,0,0.91720000,0,0,0.03390000,0,5.75280000,2.65042844,12.39360000,18.14913077,0,0,0,0,0,0,2.59974754,0,0,0,0,0,0.25210000,0,0,0,2.35602000,6.01000000,0,0,0,0,3.08170000,1.93280000,0,0,0.03940000,0,0,0,0,0,0,0,0,1.33150000,0,0,0.14240000,0,0,0,0,0,0,0,0,0,0,0
2014-12-09,0,10.85066000,31.65367333,16.57830000,0,0,15.04815000,0,0.09720000,0,0,0.00000000,2.47280000,0,6.33354729,0.00000000,4.01940000,0,0,0,0,0,0,4.32977719,0,0,0,0,1.50030000,0,0,0,0,2.74674375,6.87000000,0,0,0,0,0,1.95056000,0,0,0,0,0,0,0,0,0,0,0,0.65722500,0,0,0.07860000,0,0,0,0,0,0,0,0,0,0,0
2014-12-10,0,3.67668000,92.82416563,33.39305000,0,0,10.45272000,0,0.00000000,0,0,0.00000000,0.00000000,0,5.69415338,7.61395000,0.45277273,0,0,0,0,0,0,2.65535800,0,0,0,0,0,0.09330000,0,0,0,0.95080000,5.86756000,0,0,0,0,0,1.22846250,0,0,0,0,0,0,0,0,0,0,0,0.45300000,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0
2014-12-11,0,13.62944000,89.05231613,0.00000000,0,0,9.13737500,0,0,0,0,0,0,0,8.24667840,9.74290000,13.43314390,0,0,0,0,0,0,1.10179130,0,0,0,0,0,0,0,0,0,0.96516308,3.56610000,0,0,0,0,0,2.12382500,0,2.68220000,0,0,0,0,0,0,0,0,0,0.52640000,0,0,1.00360000,0,0,0,0,0,0,0,0,0,0,0
2014-12-12,0,1.22832500,84.07256250,3.51780000,0,0,34.65865714,0,0,0,0,0,0,7.70610000,12.78655544,2.18890000,12.65363438,0,0,0,0,0,0,1.45210000,0,0,0,0,0,0,0,0,0,1.38342667,0.49970000,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,1.28780000,0,0,0.03470000,0,0,0,0,0,0,0,0,0,0,0
2014-12-13,0,78.81915000,81.07588485,0.00000000,0,0,69.48360000,0,0,0,0,0,0,0.00000000,19.34853395,4.69452500,16.28375333,0,0,0,0,0,0,2.26041220,0,0,0,0,0,0,0,0,0,0.81962500,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0
2014-12-14,0,17.92047500,64.77984865,0.00000000,0,0,48.52823333,0,0,0,0,0,0,0,5.13379694,5.43030000,0.02920000,0,0,0,0,0,0,1.11279556,0,0,0,0,0,0,0,0,0,0.43938214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01500000,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0
2014-12-15,0,134.16640000,43.64635789,2.59420000,0,0,54.80181667,0,0,0,0,0,0,0,0.60206730,1.23625000,0.13162667,0,0,0,0,0,0,0.90131429,0,0,0,0,0,0,1.65920000,0,0,0.32988750,0,0,0,0,0,0,0.55512500,0,0,0,0,0,0,0,0,0,0,0,0.25634286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-16,0,1.63585000,52.05258750,0.00000000,0,0,35.24234286,0,0,0,0,2.35860000,0,0,1.69706767,0.65970000,0.10747273,0,0,0,0,0,0,1.19605769,0,0,0,0,0,0,2.75510000,0,0,0.28879362,3.35170000,0,0,0,0,0,1.29780000,0,0.12080000,2.35780000,0,0,0,0,0,0,0,0,1.62778333,0,0,0.02310000,0,0,0,0,0,0,0,0,0,0,0
2014-12-17,0,62.09650000,44.50294872,0.00000000,0,0,66.30598571,0,0,0,0,0,0,0,1.49673159,1.06940000,0.12480000,0,0,0,0,0,0,1.10590000,0,0,0,0,0,0,4.03712000,0,0,0.15173443,2.92515000,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,4.71500000,0,0,0.23610000,0,0,0,0,0,0,0,0,0,0,0
2014-12-18,0,14.74500000,16.23091304,9.32110000,0,0,7.18721667,0,0.26593333,20.59347500,0,0,0,6.70060000,1.70407369,3.51680000,0.18672667,0,0,0,0,0,0,3.33641739,0,0,0,0,0,0,2.83734000,0,0,0.50729275,1.65920000,0,0,0,0,0,2.35060000,0,2.28610000,0,0,0,0,0,0,0,0,0,0.63236667,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0
2014-12-19,45.63930000,30.97378000,15.16366190,0.00000000,0,0,97.24540000,0,3.19920000,37.78333636,0,0,0,9.28375000,3.02921833,1.50415000,2.69904444,0,0,0,0,0,0,3.88748387,0,0,0,0,0,0,3.85360000,0,0,1.54051538,0.00000000,0,0,0,0,0,0,0,2.14690000,0,0,0,0,0,0,0,0,0,1.68830000,0,0,0.39920000,0,0,0,0,0,0,0,0,0,0,0
2014-12-20,53.25411667,11.28770000,32.41767458,0.00000000,0,0,5.66055000,0,0,0.00000000,0,0,0,0.00000000,0.91378848,16.24738000,0.18926667,0,0,0,0,0,0,0.70625909,0,0,0,0,0,0,1.76520000,0,0,0.10681509,69.20986000,0,0,0,0,0,0.36305000,0,0.58530000,1.62750000,0,0,0,0,0,0,0,0,0.43570000,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0
2014-12-21,0,78.54823333,31.59651176,0.22470000,0,0,11.90845000,0,0,0,0,0,0,0,3.22885736,0.01875000,1.61820000,0,0,0,0,0,0,1.78079643,0,0,0,0,0,0,1.70220000,0,0,0.90579545,76.10056000,0,0,0,0,0,1.84070000,0,2.18310000,0.57440000,0,0,0,0,0,0,0,0,0.00000000,0,0,0.25360000,0,0,0,0,0,0,0,0,0,0,0
2014-12-22,0,60.16750000,31.07145333,0.00000000,0.62500000,0,3.78093750,0,0,4.73580000,0,0,0,0,1.56704131,0.00000000,1.32020000,0,0,0,0,0,0,0.94865714,0,0,0,0,0,0,0,0,1.99286667,2.94224308,0.10830000,0,2.46587500,0,0,0,0.46765000,0,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0.00000000,0,0,0.03170000,0,0,0,0,0,0,0,0,0,0,0
2014-12-23,25.40127000,85.41555000,37.55840938,0.00000000,2.42235000,0,1.61256923,0,0,15.38765714,0,0,0,0,1.83415904,0.00000000,1.92294000,0,0,0,0,0,0,1.23533600,0,0,0,0,0,0,0,0,0.00000000,0.32430161,0,0,0.00000000,0,0,0,0.89640000,0,1.09180000,0.39915000,0,0,0,0,0,0,0,0,0.00000000,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0
2014-12-24,43.41546667,58.94060000,41.13557407,0,0.29060000,0,0.18597000,0,0,0,0,0,0,0,4.05280200,0,1.05210000,0,0,0,0,0,0,1.22964513,0,0,0,0,0,0,0,0,0,0.82886957,2.08125000,0,0,0,0,0,1.16040000,0,0,0.00000000,0,0,0,0,0,0,0,0,0.00000000,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0
2014-12-25,0,135.45155000,36.78466552,0,1.52823333,0,15.13725000,0,0,18.05170000,0,0,0,0,5.91185317,0,3.13595385,0,0,0,0,0,0,7.81177391,0,0,0,0,0,0,0,0,0,1.56862424,0.00000000,0,0,0,0,0,5.79190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-26,0,163.75095000,39.70570000,0,0.00000000,0,6.69306667,0,2.96172000,19.50706667,0,0,0,0,1.95223628,0,0.66840000,0,1.22722000,0,0,0,0,12.91438776,0,0,1.47256000,1.73266000,0,0,0,1.59630000,0,0.36693860,0.00000000,0,0,0,0,0,3.81420000,0,0,2.02812000,0,1.62178000,1.32328000,0,0,0,0,0,0.56591667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-27,0,78.07600000,38.85377500,0.01080000,0,0,5.99000000,0,0.01170000,0,0,0,0,0,3.37458074,0,0.64390000,0,0.68750000,0,0,0,0,2.12197407,0,0,4.67341429,2.77015714,0,0,0,0,0,0.75455946,0,0,0,0,0,0,1.59590000,0,0,3.87750000,0,2.65765714,1.93372857,0,0,0,0,0,0.95580000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-28,0,6.08673030,32.08521176,9.97472000,0,0,9.41277500,0,0,0,0,0,0,0,1.39497985,0,0.03884000,0,0,0,0,0,0,2.81707027,0,0,20.20690000,24.06940000,0,0,0,0,0,0.16418507,0,0,0,0,0,0,0,0,0,0.00000000,0,20.92390000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-29,0,0.00000000,15.13188462,35.14860000,0,0,5.52446667,0,0,0,0,0,0,0,2.19608826,0,0.39220000,0,0,0,0,0,0,1.17241891,0,0,0,0,0,0,0,0,0,4.78030000,2.56388000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-30,0,0.00000000,1.52154286,0.00000000,0,0,6.26625000,0,0,0,0,0,0,0,3.41002307,0,3.97344444,0,0,0,0,0,0,3.05649524,0,0,0,0,0,0,0,1.65570000,0,2.35055000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,3.88860000,0,0,0,0,0,1.73207778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-31,0,0,39.06656667,0,0,0,9.23890000,0,0.15640000,0,0,0,0,0,6.04226549,0,21.41070000,0,0,0.23190000,0,0,0,15.70242667,0,0,0,0,0,0,15.10573333,0,0,9.48992083,48.02500000,0,0,0,0,0,2.62595000,0,0,0.08190000,0,0.64085000,0.37890000,0,0,0,0,0,1.09390000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01,0,1.07440000,62.83450000,0,0,0,0,0,0,0,0,0,0,0,19.47394231,0,42.24167500,0,0,0,0,0,0,47.80196000,0,0,0,0,0,0,0,45.76640000,0,4.37802632,51.05010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-02,0,0.00640000,45.11453158,0,0,0,42.27715000,0,0,0,0,0,0,0,25.70612232,22.41926667,32.23885172,0,0,0,0,0,0.29765000,22.45491304,0,0,0,0,0,0,5.91040000,0.01020000,0,8.31655244,1.35658667,0,0,0,0,0,6.84220000,0,0,20.10440000,0,0,0,0,0,0,0,0,0,0,0,26.99530000,0,0,0,0,0,0,0,0,0,0,0
2015-01-03,0,1.96546667,27.73574667,0,0,0,0.56936667,0,0,0,0,0,0,0,4.30290026,0.00000000,1.45011000,0,0,0,0,0,0.08670000,0.64971875,0,0,0,0,0,0,4.94203333,0,0,0.10012708,4.64518077,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0
2015-01-04,0,0.35911111,21.28766207,0,0,0,7.64806000,0,0,0,0,0,0,0,0.42788539,0.01010000,0.01990000,0,0,0,0,0,0.00603333,1.75723333,0,0,0,0,0,0,4.28306667,0.69263333,0,0.50351940,0.12966909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01220000,0,0,0.00595000,0,0,0,0,0,0,0,0,0,0,0
2015-01-05,0,0.07828000,21.85098750,0,0,0.01920000,5.01863750,0,0,0,0,0,0,0,0.55499074,0.00000000,0.01492500,0,0,0,0,0,0.09917500,0.10414063,0,0,0,0,0,0,0.01190000,0.02455000,0,0.04622286,0.01776000,0,0,0,0,0,0,0,0,0.00280000,0,0,0,0,0,0,0,0,0.17600000,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0
2015-01-06,0,0.17943333,24.86135000,1.77253333,0,0.00000000,8.17940000,0,0,0,0,0,0,0,1.07505196,0.01041667,4.61198571,0,0,0,0,0,0,0.11621714,0,0,0,0,0,0,0.74500000,0,0,0.04070303,0.05464651,0,0,0,0,0,0.01312500,0,0,0.01046667,0,0,0,0,0,0,0,0,0.00000000,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0
2015-01-07,0,0.03032727,17.41063125,0.01190000,0,0.00940000,16.34701000,0,0,0,0,0,0,0.02004000,3.24128173,0.00000000,0.01562500,0,0,0,0,0,0.01500000,0.03112093,0,0,0,0,0,0,0,0.01257500,0,0.02704903,0.02593125,0,0,0,0,0,0.01030000,0,0,0.01610000,0,0,0,0,0,0,0,0,0.02810000,0,0,0.05080000,0,0,0,0,0,0,0,0,0,0,0
2015-01-08,0.53036667,0.06707273,3.57576176,0,0,0.04780000,0.06035714,0,0,0,0,0,0,0.00000000,11.39492372,0.02000000,0.24768000,0,0,0,0,0,0.01926667,0.23985182,0,0,0,0,0,0,0.89750000,0.02530000,0,0.17951560,0.10791951,0,0,0,0,0,0.13042500,0,0,0.00000000,0,0,0,0,0,0,0,0,0.07116667,0,0,0.03060000,0,0,0,0,0,0,0,0,0,0,0
2015-01-09,15.21440000,26.41750000,9.84699130,0,0,0.00000000,0,0,0,6.56030000,0,0,0,5.01335000,20.77053445,3.59580000,5.91145000,0,0,0,0,0,0,3.85741250,0,0,0,0,0,0,5.05420000,0,0,5.06550226,4.87468261,0,0.68110000,0,0,0,0,4.29580000,0,0.76440000,0,0,0,0,0,0,0,0,2.14670000,0,0,1.00390000,0,0.84025000,0,0,0,0,0,0,0,0,0
2015-01-10,0,25.92406667,25.57720000,5.36080000,0,1.10830000,17.26070000,0,0,0,0,0,0,4.64030000,33.30573246,0.00000000,3.39190000,0,0,0,0,0,0,7.48541304,0,0,0,0,0,0,0,0,0,2.32225522,6.23631739,0,0,0,0,0,2.38113333,0,0,0.58530000,0,2.24610000,0,0,0,0,0,0,1.10410000,0,0,0.00000000,0,0.00000000,0,0,0,0.52970000,0,0,0,0,0
2015-01-11,0,55.31694000,11.99956429,5.90155000,0,0.00000000,9.06393333,0,0,0,0,0,0,5.31170000,41.01158344,0.70810000,0.29952500,0,0,0,0,0,0,0.11747059,0,0,0,0,0,0,0,0,0,0.04720545,1.90961714,0,0,0,0,0,0.00690000,0,0,0.00000000,0,0.00625000,0,0,0,0,0,0,0.00460000,0,0,0.02110000,0,0.09030000,0,0,0,0,0,0,0,0,0
2015-01-12,1.37640000,125.53860000,4.57476667,0.00000000,0,0.00000000,0.00820000,0,0,0.15440000,0,0,0,0.37140000,2.83851762,3.05500000,0.34166364,0,0.11262000,0,0,0,0,1.49113333,0,0,0,0,0,0,1.76130000,0,0.62866667,0.80244947,0.94761515,0,2.94080000,0,0,0,1.19936667,0,0,1.05250000,0,1.51213333,0,0,0,0,0,0,0.18737500,0,0,0.00000000,0,0.00000000,0,0,0,0.66920000,0,0,0,0,0
2015-01-13,0,25.60770000,4.83699677,0.01580000,0,0.01000000,0.95039412,0,0,0,0,0,0,0.00000000,1.48296475,0.50310000,1.44460253,0,1.38920000,1.10485000,0,0,0,1.87742917,0,0,0,0,0,0,2.31398000,0,1.07722000,0.82302687,0.31769063,0,0,0,0,0,0,0,0,0.00470000,0,0.00000000,0,0,0,0,0,0,0.10625000,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0.05166667,0
2015-01-14,0.38500000,59.29406000,11.95618710,0.00000000,0,0.00000000,3.22906000,0,0,0,0,0,0,1.44810000,8.31593763,0,1.78472222,0,7.06542500,0.00000000,0,0,0,1.61347429,0,0,0,0,0,0,2.13786667,0,2.19375000,7.35771438,2.95448519,3.51765000,0,0,0,0,0,0,0,1.03250000,0,0,0,0,0,0,0,0,0.40280000,0,0,0,0,0,0,0,0,1.59970000,0,0,0,0,0
2015-01-15,5.43420000,37.53085000,29.17973548,0.00000000,0,0.00000000,2.45140000,0,0,0,0,0,0,0.00000000,1.20157620,0,0.58166000,0,3.50528000,0,0,0,0,2.82086047,0,0,0,0,0,0,1.40620000,0,0.50433750,3.21008731,1.97685172,0,0,0,0,0,1.54946000,0,0,1.64670000,0,0,0,0,0,0,0,0,0.51160000,0,0,0,0,0,0,0,0,0.93575000,0,0,0,0,0
2015-01-16,0,61.04906667,8.46301923,0,0,0.15860000,7.63960000,0,0,0,0,0,0,0.00000000,2.51283518,0,1.09602162,0,6.21970000,0,0,0,0,8.00180000,0,0,0,0,0,0,0,0,2.64666667,0.64735106,1.11987674,0,0,0,0,0,0.73274286,0,0,1.19125000,0,0.32502500,0,0,0,0,0,0,0.14945000,0,0,0,0,0,0,0,0,0.79530000,0,0,0,0,0
2015-01-17,0,7.74805000,9.11687000,0,0,0.00000000,11.04665000,0,0,0,0,0,0,9.11220000,6.87710581,0,0.01676667,0,0,8.56470000,0,0,0,2.37008462,0,0,1.21250000,0,0,0,0,0,0.00000000,0.52135190,3.88476563,0,0,0,0,0,2.29430000,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0
2015-01-18,0,11.32005000,0.86513333,0,0,0.00000000,9.35860000,0,0,0,0,0,0,0.00000000,0.65784827,0,0,0,0,1.91330000,0,0,0,10.97905000,0,0,0.00000000,0,0,0,0,0,2.22073333,0.70334747,0.29290625,0,0,0,0,0,2.07500000,0,0,0,0,0,0,0,0,0,0,0,0.68420000,0,0,0,0,0,0,0,0,0.08660000,0,0,0,0,0
2015-01-19,0,0.79448000,5.45984000,0,0,1.31190000,0.01522500,0,0,0,0,0,0,0.00000000,1.02877883,0,0.08762000,0,0,0.00000000,0,0,0,0.22226867,0,0,0,0,0,0,0,0,1.78640000,3.70337143,0.04979412,0,0,0,0,0,1.24860000,0,0,0,0,0,0,0,0,0,0,0,0.02690000,0,0,0,0,0,0,0,0,0.11225000,0,0,0,0,0
2015-01-20,0,0.06055000,7.66063333,0,0,0.00000000,0.03328571,0,0,0,0,0,0,0.08750000,0.67022396,0,0.15726667,0,0,0,0,0,0,0.33495882,0,0,0,0,0,0,0,0,0,0.18705000,0.69381111,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,1.13840000,0,0,0,0,0,0,0,0,0.08375000,0,0,0,0,0
2015-01-21,0,46.08920000,1.45553077,0,0,0.00000000,0.02645000,0,5.23030000,0,0,0,0,0.00000000,0.42291738,0,0.41670000,0,0.83380625,0,0,0,0,0.40004737,0,2.25560000,0.03970000,0,0,0,0,0,1.39770000,0.10426071,0.74500000,0,0.02720000,0,0,0,5.23303333,0,0,0,0.01970000,0,0,0,0,0,0,0,0.49663333,0,0,0,0,0,0,0,0,0.03015000,0,0,0,0,0
2015-01-22,0,1.80861250,8.28285263,0,0,0,0.02405000,0,0.00000000,0,0,0,0,5.82470000,1.11191437,0,1.64775345,0,9.66469500,0,0,0,0.47573333,1.37237385,0,0.00000000,0,0,0,0,0,0,4.83525238,0.48926053,3.31329459,0,0,0,0,0,10.19256667,0,0,0,0.00000000,0,0,0,0,0,0,0,0.38026923,0,0,0,0,0,0,0,0,0.23440000,0,0,0,0,0
2015-01-23,0,0.12640000,9.95365833,0,0,0,11.13375000,0,0,0,0,0,0,0,1.58755142,0,0.32782647,0,7.32887143,0,0,0,0.04250000,0.57638621,0,0,0,0,0,0,0,0,2.40652353,0.54868723,0.27795000,0,0,0,0,0,1.54566667,0,0,0,0,0,0,0,0,0,0,0,0.22920000,0,0,0,0,0,0,0,0,0.20578571,0,0,0,0,0
2015-01-24,0,2.69765000,6.76476087,0,0,0,9.56154000,0,0,0,0,0,0,0,1.98415860,0,14.89540769,0,7.37320000,0,0,0,0.07632000,0.99553469,0,0,0,0,0,0,0,0,3.54183333,0.12989714,0.39325556,0,0,0.10440000,0,0,1.60055000,0,0,0,0,0,0,0,0,0,0.30670000,0,0,0,0,0,0,0,0,0,0,0.44323333,0,0,0,0,0
2015-01-25,0,0.00000000,7.21756364,0,0,0,1.55526667,0,0,0,0,0,0,0,4.84850662,0,0.00000000,0,6.73933750,5.68756667,0,0,0.40765000,1.34384286,0,0,0,0,0,0,0,0,3.84777500,0.33476667,2.19437500,0,0,0,0,0,3.06445000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02810000,0,0,0,0,0
2015-01-26,0,8.18670000,8.38200882,0,0,0,0,0,0,0,0,0,0,0,4.72561747,0,1.92233333,0,27.44220000,19.38277500,0,0,0,5.60942222,0,0,0,0,0,0,0,0,12.87960000,1.14704815,3.08943333,0,0,0,0,0,0.89330000,0,0,0,0,0,0,0,0,0.24970000,0,0,0.19243333,0,0,0,0,0,0,0,0,2.11640000,0,0,0,0,0
2015-01-27,0,0.75260000,27.14845250,0,0,0,21.47898750,0,0,0,0,0,0,0,1.40632055,0,1.16250000,0,10.63440000,5.92210000,0,0,0,1.50118679,0,0,0,0,0,0,0,0.32305000,5.75798889,0.56230000,2.17413750,0,0,0,0,0,6.32703333,0,0,0,0,0,0,0,0,0,0,0,0.44562500,0,0,0,0,0,0.03170000,0,0,0,0,0,0,0,0
2015-01-28,0,0.94172500,1.86310000,0,0,0,1.74368333,0,0,0,0,0,0,0,3.16011108,0,3.05409143,0,5.38447273,6.78616000,0,0,0,6.17643421,0,0,0,0,0,0,0,0,4.15790000,0.35009365,0.00000000,0,0,0,0,0,0.37353333,0,0,0,0,0,0,0,0,0,1.35890000,0,0.00000000,0,0,0,0,0,0,0,0.52640000,0,0,0,0,0,0
2015-01-29,0,0.00000000,2.17447000,0,0,0,3.62137500,0,0,0,0,0,0,0,1.38658684,0,3.56216379,0,0,1.20870000,0,0,0,5.80202500,0,0,0,0,0,0,0,0,0,0.04672857,0.03463333,0,0,0,0,0,0.06143333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09560000,0,0,0,0,0,0,0.03310000
2015-01-30,0,0.63075000,4.71052093,0,0,0,1.09203125,0,0.75500000,0,0,0.04360000,0,0.03350000,0.97693440,0,0.22783375,0,0,6.27280000,0,0,0,0.50337284,0,0,0,0,0,0,0,0,0.47810000,0.19046829,0.03250000,0,0,0,0,0,1.28735000,0,0,0,0,0,0,0,0,0,0,0,0.03640000,0.76720000,0,0,0,0,0,0.98000000,0,0,0,0,0,0,0
2015-01-31,0,0.01430000,15.15772045,0,0,0,5.78012500,0,0,0,0,0.01810000,0,0.00000000,0.17031294,0,0.68415833,0,0,1.26573333,0,0,0,0.04695192,0,0,0,0,0,0,1.20695000,0,0,0.22579333,0.01370000,0,0,0,0,0,8.34500000,0,0,0,0,0,0,0,1.40670000,0,0,0,0.00000000,0.00000000,0,0,0,0,0,0,0,0.01640000,0,0,0,0,0
---------
