title
"Wall Hours: Per Job: by Node Count"
parameters
"Resource =  SDSC-COMET","Queue =  compute"
start,end
2016-02-01,2016-07-31
---------
Day,"[67] Wall Hours: Per Job","[55] Wall Hours: Per Job","[35] Wall Hours: Per Job","[46] Wall Hours: Per Job","[28] Wall Hours: Per Job","[41] Wall Hours: Per Job","[65] Wall Hours: Per Job","[38] Wall Hours: Per Job","[45] Wall Hours: Per Job","[21] Wall Hours: Per Job","[40] Wall Hours: Per Job","[19] Wall Hours: Per Job","[58] Wall Hours: Per Job","[57] Wall Hours: Per Job","[7] Wall Hours: Per Job","[26] Wall Hours: Per Job","[5] Wall Hours: Per Job","[30] Wall Hours: Per Job","[23] Wall Hours: Per Job","[52] Wall Hours: Per Job","[43] Wall Hours: Per Job","[50] Wall Hours: Per Job","[53] Wall Hours: Per Job","[11] Wall Hours: Per Job","[27] Wall Hours: Per Job","[60] Wall Hours: Per Job","[63] Wall Hours: Per Job","[3] Wall Hours: Per Job","[20] Wall Hours: Per Job","[56] Wall Hours: Per Job","[14] Wall Hours: Per Job","[54] Wall Hours: Per Job","[15] Wall Hours: Per Job","[12] Wall Hours: Per Job","[70] Wall Hours: Per Job","[17] Wall Hours: Per Job","[16] Wall Hours: Per Job","[22] Wall Hours: Per Job","[24] Wall Hours: Per Job","[32] Wall Hours: Per Job","[25] Wall Hours: Per Job","[42] Wall Hours: Per Job","[39] Wall Hours: Per Job","[44] Wall Hours: Per Job","[6] Wall Hours: Per Job","[72] Wall Hours: Per Job","[49] Wall Hours: Per Job","[36] Wall Hours: Per Job","[33] Wall Hours: Per Job","[18] Wall Hours: Per Job","[4] Wall Hours: Per Job","[48] Wall Hours: Per Job","[62] Wall Hours: Per Job","[1] Wall Hours: Per Job","[8] Wall Hours: Per Job","[9] Wall Hours: Per Job","[31] Wall Hours: Per Job","[2] Wall Hours: Per Job","[13] Wall Hours: Per Job","[61] Wall Hours: Per Job","[64] Wall Hours: Per Job","[34] Wall Hours: Per Job","[37] Wall Hours: Per Job","[68] Wall Hours: Per Job","[59] Wall Hours: Per Job","[10] Wall Hours: Per Job","[66] Wall Hours: Per Job","[47] Wall Hours: Per Job","[29] Wall Hours: Per Job"
2016-05-05,0,0,24.00000000,0,0,0,0,0,0,0,0,0,0,0,3.40635333,0,6.50633636,7.87890000,0,0,12.00472500,0,0,0.27238333,0,3.35599167,0,6.95213696,3.99704545,0,0.16854211,4.02420000,2.20923750,4.19615625,0,0,3.31414615,9.45248000,1.93010000,4.15916667,14.10805000,0,0,0,9.65752333,0.12167000,0.76420000,0.50859286,0,1.33303333,9.91387237,0,0,1.56810733,5.86032174,1.40221364,0,1.74164689,0.26905000,0,1.97877143,0,0,0,0,1.03475656,0,0,0
2016-05-06,0,0,15.33687500,0,0,0,0,0,0,0,0,0,0,0,11.86647500,0,9.60412308,0,0,0,6.60142222,0,0,0,0,1.10791429,0,12.08718182,5.78967692,0,0.73190000,3.44860000,8.48793333,6.70885652,0,0,5.51253571,4.52873333,11.87680000,6.02370000,2.97306000,0,0,0,11.95926250,0.10680000,2.12140000,0.59570000,0,6.30955000,9.79323571,0,0,0.58909433,5.41227209,2.26582500,0,1.92515784,0,0,2.18993333,0,0,0,0,3.81899333,0,0,0
2016-05-07,0,0,0.16420000,0.02000000,0,0,0,0,0,0,0,0,0,0,11.34780000,0,12.59921538,0,0,0,24.00000000,0,0,0,0,0.38936667,0,7.64595417,11.46372000,0,0,0,0,9.18129286,0,0,12.73098333,6.94276667,24.00000000,8.44600000,10.10022308,0,0,0,11.80827391,0,6.38985000,1.03262000,0,12.42290000,9.79296200,0,0,0.53528294,6.92222667,7.83940000,0,4.47284596,0,0,1.90962609,0,0,0,0,5.39412222,0,0,0
2016-05-08,0,0,0,0,0,0,0,0,0,0,9.92170000,0,0,0,12.51575000,0,8.34388462,1.37110000,0,0,9.81695000,0,0,0,0,3.51250000,0,8.26391250,7.30153750,0,0,0,0,9.47836316,0,0,7.19993462,6.18257500,5.63272500,15.80410000,19.75523333,0,0,0,8.27995667,0,0,1.07656000,0,16.66220000,3.94546180,0,0,0.46372871,4.57919825,7.66920000,0,3.58165522,0,0,1.67569333,0,0,0,0,9.56686522,0,0,0
2016-05-09,0,0,0.01060000,0,0,0,0,0,0,0,16.51690000,0,0,0,18.32780000,0,10.28995714,22.70640000,0,0.00970000,14.40278000,0,0,7.25810000,0,0.13274545,0,3.46957176,7.06408571,0,0,0.00765000,6.86140000,10.67477857,0.87570000,0,5.66655862,8.06916667,2.36052222,15.86000000,3.11862727,0,0,0,11.82477500,0,0,0.96220000,0,10.60610000,8.43295376,0,0,0.74877360,3.70177344,24.00000000,0,1.95465829,0,0,3.15325909,0,0,0,0,2.59914028,0,0,0
2016-05-10,0,0,0.76723333,0,0,0,0,0,0,0,0.67430000,0,0,0,6.97330000,0,6.38378000,8.92805000,0,0.01000000,8.79872857,0.01440000,0,0.89375000,0.02670000,0.84278750,0,7.82165588,4.22181667,0,0,0,11.33540000,10.20747000,22.49265000,0,3.16701500,24.00000000,6.48345000,0.83750000,15.10277143,1.41820000,0,0,10.21871905,0,0,1.04920000,0,9.75275000,3.36817983,0,0,0.52118557,1.90027933,6.02813333,0,1.35727813,0,0,4.28352632,0,0,1.33720000,0,1.54549750,0,0,0
2016-05-11,0,0,24.00000000,0,0,0,0,0,0,0,0.97193333,12.25235000,0,0,18.51170000,0,6.12878667,0.26794000,2.71670000,0,2.04283333,0,0,0,0.05220000,1.17577500,0,9.65934286,6.13948571,0,0.64360000,0,12.81300000,4.28141538,0,0,3.19208235,15.47280000,3.77212308,0,4.39891333,1.26340000,0,0,10.62050556,0,0,0,0,24.00000000,6.81804310,0,0,0.72064367,6.10205373,0.88044000,0,1.50387391,0,0,0.89748421,0,0,0,0,2.39684074,0,0,0
2016-05-12,0,0,17.73890000,0,0,0,0,0,9.67280000,0,3.41527500,16.48140000,0,0,24.00000000,0,12.09702857,0.81396000,13.41000000,13.04220000,0.82422500,0,0,0.13860000,0,1.23820000,0,1.82851146,4.36337500,0,0.26945000,0,24.00000000,6.01715714,0,0,7.90998000,2.51424286,3.02437500,3.11720000,5.18110000,0,0,0,6.91119091,0,0,0,0,4.56220000,6.41350959,0,0,4.69109298,7.41586190,17.55000000,0,2.35905904,0,0,2.34394000,0,0,0,0,2.68857391,0,0,0
2016-05-13,0,0,0,0,0,5.35250000,0,0,24.00000000,1.94110000,6.75437500,0,0,0,10.58530000,0,6.66134091,0.39530000,0,20.69000000,0.10220000,0,0,0,0,0.76445000,0,8.30617419,3.89055385,11.85110000,1.01110000,0,8.68735000,7.43863077,0,3.03400000,10.34934167,6.19921667,6.89390909,2.15338333,3.02170000,0,4.21220000,0,11.44602500,0.13046667,0,0,0,0,6.02213474,0,0,5.31536879,7.21726585,1.69920000,0,2.19534544,0,0,0,0,0,0,0,6.96075238,0,0,0
2016-05-14,0,0,0,0,0,24.00000000,0,0,14.33470000,24.00000000,8.28010000,0,0,0,24.00000000,0,6.68633478,0,0,3.40860000,0,0,0,3.34434000,0,3.11010000,0,2.19294353,5.32080000,2.44896667,1.94062500,3.92070000,24.00000000,7.70442857,0,24.00000000,9.54282857,9.51850000,4.61862500,0,24.00000000,3.70030000,0.53170000,0,9.42590909,0,0,0,0,0,5.30649647,3.68890000,0,6.07350965,4.54190714,0.16138889,0,3.86871657,0,0,0,0,0,0,0,0.86680000,0,0,0
2016-05-15,0,0,0,0,0,7.99853333,0,0,0,11.99970000,23.89583333,0,0,0,6.50500000,0,2.59553214,0,0,0,0,0,0,23.97860000,0,21.37666667,0,1.98998459,3.50803333,16.18080000,0,24.00000000,10.75670000,9.48321429,0,11.99970000,3.60228000,23.43250000,3.64100000,0,11.99875000,0,0,0,12.73105625,0,0,1.29235000,0,0.02890000,1.15479425,0,0,3.89157029,11.23032553,0.25710000,0,2.75533368,0,0,0,0,0,0,0,0.46415333,0,0,0
2016-05-16,0,0,0,0,0,24.00000000,0,0,9.93170000,24.00000000,15.70820000,0,0,0,24.00000000,0,6.62256957,0,0,0,0.62896667,0,0,0.85628824,0,5.20648333,0,1.26701400,0.92209000,0,0.89520000,10.04670000,0,7.43333333,0,24.00000000,3.81074375,9.31156667,7.13382500,3.44512000,3.16748182,0,0,0,7.84049286,0,0,0.84730000,0,0,1.82236410,0.27330000,12.58810000,2.81214344,8.47790000,0.00335000,0,1.43842601,0,0,2.06378000,0,0,0,0,1.05232604,0,0,0
2016-05-17,0,0,0,0,0,18.04940000,0,0,24.00000000,18.96580000,9.55276667,0,0,0,14.42890000,0,5.96234000,0,0,0,0,0,0,4.20295882,0,7.08737857,0,4.85378529,5.49144000,0,0,0,0,11.51599167,1.19060000,19.39220000,5.82800000,4.38636667,5.87325000,8.13102857,3.08216667,0,0,0,7.15871250,0,0,0.88351667,0,0,4.88081905,0,24.00000000,1.33210234,7.25299211,3.57028571,0,2.38693263,0,0,3.63214000,0,0,0,0,3.53241538,0,0,0
2016-05-18,0,0,0,0,0,6.08720000,0,0,14.07360000,3.12030000,7.41481667,0,0,0,0,0,7.46671333,0,0,0,0,0.02720000,0,7.25165833,0,4.41757241,0,2.26096000,0.01070000,0,0.05280000,0,0,13.08581818,2.23215000,2.02920000,5.32972500,4.15516000,21.30980000,8.18671667,4.55190000,0,0,0,11.07572105,0,0,0.96750000,0,0,5.85782941,0,6.87583333,2.70615889,8.35144286,1.86022500,0,1.02616864,0,0,1.97570000,0,0,0,0,2.91312200,0,0,0
2016-05-19,0,0,0,0,0,24.00000000,0,0,22.48860000,24.00000000,0.76850000,0,0,0,0,0,10.78201818,5.39110000,0,0,0,0,0,7.17390833,0,4.23600690,0,4.18680411,3.90500000,0,1.00030000,0,0,4.77461250,11.09170000,24.00000000,7.16330667,6.86327500,9.54357500,2.75538333,3.32831579,0,0,0,10.24343636,0,0,1.54810000,0,0,11.78954091,0,24.00000000,4.53334421,6.93613333,0.61726667,0,0.93689096,0,0,6.79490000,0,0,0,0,3.44443778,0,0,0
2016-05-20,0,0,0,0,0,16.77140000,0,0,24.00000000,11.76515000,0.13500000,0,0,0,0,0,8.20468889,10.48830000,0,0,0,0,0,19.85582500,0,11.82778182,0,9.23837500,3.45690000,0,0.45845714,0,0,6.94052727,12.29940000,19.72810000,5.02932222,4.25675714,5.62745000,6.92206250,4.79635000,0,0,0,7.82160417,0,0,0.95065000,0,0,4.83296471,0,6.70286667,3.98262080,9.08347018,0.72872857,0,2.87788102,0,0,0.72926667,0,0,0,0,3.82917083,0,0,0
2016-05-21,0,0,0,0,0,0,0,0,1.51780000,24.00000000,3.32776667,0,0,0,0,0,5.90889333,14.47420000,0,0,0,6.11250000,0,9.93603750,0,11.20086667,0,15.03781538,0,0,0,0,0,10.84133000,11.68470000,0,5.18077500,12.00890000,11.93750000,8.52250000,6.08140000,0,0,0,6.10265000,0,0,0,0,0,9.85000500,0,24.00000000,3.96356727,10.75033966,1.04425000,0,4.84100556,0,0,1.89009167,0.35201250,0,0,0,1.26309459,0,0,0
2016-05-22,0,0,0,0,0,0,0,0,0,19.69390000,13.87077500,0,0,0,0,0,14.49170000,2.02833750,0,0,0,17.87170000,0,17.78770000,0,6.71800000,0,14.49395385,0,0,0.26820000,0,0,8.72291667,1.82410000,0,6.71822857,3.15333333,7.65278000,8.82385000,7.43515000,0,0,1.41780000,11.11062778,0,0,0,1.70420000,0,10.06694103,0,11.59335000,1.89718672,8.52209259,1.03333333,0,4.51197467,0,0,1.83333636,6.80254211,0,0,0,2.74342632,0,0,0
2016-05-23,0,0,0,0,0,0,0,0,0,0,1.11420000,0,0,0,0,0,11.11400667,6.25003636,0,0,0,0,0,8.56870000,0,21.61722500,0,5.99052174,0,0,0.69942500,0,0,6.03395000,24.00000000,0,4.55892857,0.84720000,4.41397143,4.62213333,7.44955000,0,0,24.00000000,5.46241563,0.22218750,0,9.62890000,11.82470000,1.04780000,7.33235682,0,15.20190000,2.40988589,8.84141212,0.15313333,0,2.13618307,0,0,2.01522000,5.72360000,0,0,0,5.71611000,0,0,0
2016-05-24,0,0,0,0,0,0,0,0,0,0,1.66860000,0,0,0,0,0,15.53233774,10.46531667,0,0,0,0,0,9.90776667,0,8.17505385,0,3.24437949,0.51765000,0,4.80920000,0,9.91706667,4.88324118,17.49500000,0,3.92401818,0.60240000,3.07798333,3.82303333,8.02685000,0,0,4.39525000,6.05266129,5.00085000,0,10.14500000,0,0,5.86455882,3.06046667,0,2.89905541,6.21186557,0,0,1.90990509,0,0.92210000,0,0,0,0,0,3.36075000,0,0,0
2016-05-25,0,0,20.27330000,0,0,0,0,0,0,0,0.77035000,0,0,0,9.56500000,0,9.38821915,9.66328571,0,0,5.12460000,0,0,4.03087778,0,11.38270000,0,7.66845625,11.42030000,0,0,0,12.66820000,6.21216154,0,0,5.56060556,4.68376667,3.89506667,5.72083333,3.22625000,0,0,0,8.74810800,1.79390000,0,3.46972222,0,0,10.42296905,0,0,2.88373309,4.81656923,0,0,2.59050625,0,0,0.71786667,0,0,0,0,3.31047391,0,0,0
2016-05-26,0,0,14.87860000,0,0,0,0,0,0,0,0.88187500,0,0,0,5.94610000,0,19.89353846,7.04106250,0,0,4.87590000,0,0,1.22280000,0,9.91751000,0,14.32476000,12.01905000,0,0.78970000,0,7.66420000,6.87035333,0,0,8.63555385,24.00000000,23.17235000,2.03165000,15.68790000,0,0,0,7.00169773,1.49140000,0,6.57797500,0,0,7.81437619,0,0,3.95586806,6.08868947,1.26343333,0,2.66349732,0,0,6.61893333,0,0,0,0,6.00752308,0,0,0
2016-05-27,0,0,0.01860000,0,0,0,8.50313333,0,0,0,0.39920000,0,0,10.00000000,8.86330000,0,7.36301500,7.75010000,0,0,6.62555000,0,0,0,0,14.09101667,0,8.00580000,1.60738000,0,6.21580000,0,7.57625000,7.97915000,0,0,4.13563077,7.47348000,10.73400000,8.17110000,1.22375000,0,0,0,9.38441957,2.07382000,0,3.96512727,0,0,2.69925140,0,0,4.72807621,7.66580313,0,0,2.22248082,0,0,3.49542500,0,0,0,0,6.83224483,0,0,0
2016-05-28,0,0,6.69956667,0,0,0,14.65305000,0,0,0,0,0,0,0,5.14390000,0,17.92908966,10.15380000,0,0,0.27750000,0,0,0,0,4.93090000,0,10.29586667,5.43593846,0,0,0,3.97820000,10.75803000,0,0,3.38099355,9.91945000,4.36012000,7.93813333,0,0,0,0,9.09831628,8.52060000,0,1.23260000,0,0,5.25474868,0,0,5.66751346,6.68907333,1.22710000,0,4.28762460,0,0,12.16010000,0,0,0,0,11.41612353,0,0,0
2016-05-29,0,0,16.24313333,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02042771,12.19577500,0,0,7.15733333,0,0,0,0,22.29940000,0,11.89100714,3.70807222,0,0,0,2.15440000,8.70170000,0,0,8.13494390,11.83920000,24.00000000,0.30118636,1.31200000,0,0,0,9.78313529,1.70560000,0,0,0,0,3.55545435,0,0,3.93896903,3.59785455,0,0,2.93418083,0,0,4.18428571,0,0,0,0,3.89218889,0,0,0
2016-05-30,0,0,11.94375000,0,0,0,0,0,0,0,0,0,0,0,0,0,10.38668750,11.92720000,0,0,4.47205000,11.48140000,0,4.49734000,0,12.00310000,0,4.44172000,7.60857000,0,1.08470000,0,24.00000000,11.24586923,0,0,8.37532500,0,7.74428000,2.10422000,0.96742143,0,0,0,7.70426875,0,0,0,0,0,9.66416182,0,0,3.84056827,8.34313529,0,0,2.70101687,0,0,7.16394444,0,0,0,0,3.34708000,0,0,0
2016-05-31,0,0,0,0,0,0,0,6.22610000,0,0,0,0,0,0,10.96220000,0,8.88874211,10.06743333,0,0,0,9.77780000,0,7.03450000,0,7.11335000,0,2.93982683,2.11943889,0,3.62860000,0,9.59620000,4.17900400,0,0,3.58578667,0,9.96353333,0.00750000,1.44387619,0,0,0,20.32656667,3.47890000,0,4.55077500,0,0,5.94230725,0,0,5.02774425,3.13893611,1.22040000,0,2.39965934,0,0,7.11045000,0,0,0,0,2.24391111,0,0,0
2016-06-01,0,0,3.03280000,0,0,0,4.94695000,24.00000000,0,0,2.48135000,0,0,0,2.84500000,0,19.16936053,2.48517222,0,0,0,3.94860000,0,15.76583333,0,11.09805000,0,4.26548077,5.66898333,0,3.41220000,0,2.76956667,7.54592727,0,0,3.38014783,0.92810000,14.32312500,0.97126154,2.83235833,0,0,0,6.18035000,2.45765000,0,3.80505000,0,0,3.48450469,0.01640000,4.23170000,3.73602101,5.39571290,0,0,2.86457614,0,0,14.91275000,0,0,0,0,4.89000000,0,0,0
2016-06-02,0,0,24.00000000,0,0,0,11.41040000,11.31265000,0,0,24.00000000,0,0,0,5.83440000,0,8.25614865,6.48004545,0,0,0,3.12570000,0,23.00630000,0,1.77582857,0,6.99684118,6.85282222,0,3.33820000,0,4.27500000,11.14493333,0,0,3.40506154,0,8.96325000,1.81711429,6.55896250,0,0,0,7.66416154,0,0,0,0,0,7.62128281,0,1.79700000,2.04365588,6.45868065,5.83440000,0,2.50030244,0,0,11.32740000,0,0,0,0,2.33545714,0,0,0
2016-06-03,0,0,3.79655000,0,0,0,1.40110000,24.00000000,0,0,19.05560000,0,0,0,3.44252000,0,10.93572308,5.12066667,0,0,0,0,0,8.45416667,0,19.74867500,0,9.43350000,7.48990000,0,5.66440000,0,9.27757500,5.07319608,0,0,1.76518000,7.68320000,10.11490000,4.29082500,1.88335000,0,0,0,10.47672857,0,0,0,0,8.75670000,8.79481692,0,0.90110000,2.84425130,3.19150870,3.35695000,0,2.24816093,0,0,9.16020000,0,0,0,0,2.52821250,0,0,0
2016-06-04,0,0,9.61310000,0,0,0,11.74330000,19.15530000,0,0,10.26750000,0,0,0,3.58680000,0,10.89481111,7.38721818,0,0,0,0,0,16.22812500,0,13.26586667,0,8.94268125,13.50536667,0,0,0,10.91336667,4.29765581,0,0,7.81542000,18.99335000,23.20603333,1.61781111,0,0,0,0,15.52996667,0,0,0,0,0,11.81963421,0,0,3.76826843,8.47874583,8.97610000,0,5.64959545,0,0,7.91045000,0,0,0,0,5.06972857,0,0,0
2016-06-05,0,0,23.64810000,0,0,0,24.00000000,0,0,0,8.56673333,0,0,0,0,0,7.76993333,12.26588750,0,0,0,0,0,23.22656667,0,15.99713333,0,4.15739286,10.72671667,0,0,0,12.61680000,13.23403000,0,0,10.21156400,24.00000000,14.24326667,1.72768333,1.36910952,0,0,0,15.26022500,0,0,0.23000000,0,0.23000000,3.45445222,0,0,4.30442500,8.19833030,0,0.00280000,4.93840659,0,0,11.99945000,0,0,0,0,9.88448571,0,0,0
2016-06-06,0,0,18.48555000,0,0,0,3.71978000,0,0,0,24.00000000,0,0,0,4.21140000,0,3.57785789,5.66626667,0,0,0,0,0,13.39916667,0,11.93973333,0,3.96801628,5.79457500,0,4.50333333,0,11.62193333,5.09584167,0,0,4.43454483,2.41466316,2.68208571,4.41410000,5.28383810,9.81330000,0,0,0.29545714,1.34690000,0,11.39440000,0,11.39440000,10.43841538,0,0,3.41039879,8.54415333,0,0,2.83206323,0,0,17.80780000,0,0,0,0,3.18995556,0,0,0
2016-06-07,0,0,16.77436667,0,0,0,24.00000000,0,0,0,9.97780000,0,0,0,4.72627143,0,2.73730541,8.57920000,0,0,0,0,0,17.39400000,0,10.08030000,0,10.13629118,3.47494000,0,24.00000000,0,18.32286667,8.95762308,0,21.26830000,6.73037000,6.78605556,11.21531667,3.51607143,23.50072000,0,0,0,2.92340000,0,0,1.97693333,0,3.30440000,6.43776875,0.48669000,0,2.79662593,4.83639545,0,0,3.23922908,0.00899091,0,0.82764615,0,0,0,0,1.66246053,0,0,0
2016-06-08,0,0,10.67450000,0,0,0,8.86580000,0,0,0,12.98220000,0,0,0,7.58506000,0,14.64055000,7.21484167,0,0,0,5.85970000,0,16.09036667,0,21.40810000,0,12.37911351,0.20720000,0,10.08736667,0,14.88492500,14.49550000,0,24.00000000,6.69973529,11.85730000,7.46028333,5.58822000,11.82390000,4.78670000,0,0,1.44405000,4.78710000,0,1.84810000,0,3.23786923,10.81231212,0,0,3.86945908,5.04559677,0.00390000,0,3.22774907,0.01454545,0,3.92301667,0,0,0,0,2.93711842,0,0,0
2016-06-09,0,0,21.92460000,0,0,0,0,0,0,0,7.96610000,0,0,0,7.61046667,0,12.96768333,12.87233000,0,0,0,24.00000000,0,9.79904000,0,0,0,12.56824444,4.22560000,0,14.85600000,0,21.26277500,12.51055714,0,2.73280000,4.73753810,16.68770000,4.12700000,3.53912000,6.86111538,3.21610000,0,0,4.26623333,2.35567143,0,8.00780000,0,2.13616111,8.59861750,0,0,1.66421927,4.80769130,0.94530000,0,2.67056597,0,0,15.07720000,0,0,0,0,5.25175294,0,0,0
2016-06-10,0,0,13.22334000,0,0,0,0,0,0,0,19.11000000,0,0,0,3.01284545,0,4.59878750,10.72117500,0,0,0,8.70043333,0,4.31830000,0,0.01250000,0,4.86926429,4.68808000,0,0,0,12.57618750,4.66010000,0,0,1.25449615,23.87573333,2.54250000,1.80231667,14.10277778,0,0,0,3.02323750,4.99185000,0,0.07203333,0,0.17280000,10.27546364,0,0,2.94027859,2.98848235,0.54000000,0,2.12039139,0,0,11.74222500,0,0,0,0,4.64900000,0,0,0
2016-06-11,0,0,16.04193333,0,0,0,0,0,0,0,17.15030000,0,0,0,4.88058052,0,7.48202857,17.75250000,0.83806667,0,0,4.97860000,0,16.10390000,0,0,0,5.55389310,11.04604000,0,0,0,10.64404167,5.29183864,0,0,0.71381667,6.22652500,7.79650000,0.95733529,7.04069091,0,0,0,8.97065556,1.70720000,0,23.56750000,0,0,9.32901489,0.08250000,0,6.92721066,5.10221154,0.60945000,0,5.23237120,0,0,15.72816667,0,0,0,0,5.50580000,0,0,0
2016-06-12,0,0,5.97390000,0,0,0,0,0,0,0,9.78780000,0,0,0,6.07237500,0,7.86064615,14.09078000,0.00250000,0,0,24.00000000,0,15.04370000,0,0,0,4.66618966,1.03780000,0,0,0,16.74489000,4.49195313,0,0,7.36964118,24.00000000,10.66206000,0.76242143,22.96634000,0,0,0,7.14970000,7.82670000,0,24.00000000,0,0,9.12040000,0.99520000,0,2.83023324,14.88615000,0.73965000,0,3.44259557,0,0,2.38600714,0,0,0,0,2.72633636,0,0,0
2016-06-13,0,0,11.66843333,0,0,0,0,0,0,0,0,0,0,0,9.61860000,0,7.65070000,14.07230000,0,0,0,5.32452500,0,3.67240526,0,0,0,4.09844286,0,0,0,0,8.97982143,7.14668889,0,0,14.35688571,10.12051429,3.14776250,2.10503333,16.45084000,0,0,0,9.73816111,0,0,0.11171667,0,1.28967143,4.25148293,0,0,1.94209980,4.94690000,1.08674286,0,4.23189311,0,0,6.51672500,0,0,0,0,2.13118788,0,0,0
2016-06-14,0,0,14.94760000,0,0,0,3.31750000,0,0,0,0,0,0,0,8.43905000,2.62253750,9.12186429,2.97851538,0,0,0,12.46460000,0,3.56156250,0,0,0,7.00475488,2.57464286,0.07070000,5.77330000,0,12.44979091,6.48660000,0,0.73046667,5.72006667,24.00000000,1.69235833,0,3.37478000,0,0,0,11.03398125,1.09746250,0,1.11991111,0,0.11500000,5.30500000,0.05860000,0,2.87888861,7.27977500,0.95703333,0,4.29052418,0.77390000,0,10.90813333,0,0,0,0,1.35568500,0,0,0
2016-06-15,0,0,24.00000000,0,0,0,0,0,0,0,10.01560000,0,0,0,3.87335000,0,6.52676364,5.10080000,0,0,0,10.15415000,0,0.84902667,0,0.12420000,0,8.32582326,9.60783333,0,0.32220000,2.92520000,6.17801364,3.71705455,0,0.50809286,4.99033333,12.22347500,6.53022500,0,2.49453333,0,0,0,5.23342308,5.63415000,0,0.12440000,0.84330000,0.34140000,6.38226875,0.14640000,0,3.83615646,3.12266071,3.30105000,0,5.24541514,0,0,8.02825000,0,0,0,0,3.65574167,0,0,0
2016-06-16,0,0,10.27755000,0,0,0,0,0,0,0,24.00000000,0,0,0,0,0,8.92311000,7.43085000,0,0,0,24.00000000,0,1.18538462,0,0,0,4.72615660,18.00160000,0,9.82080000,0,1.55825833,7.62105556,0,0.54450000,4.28308182,0,5.26414706,0,0.42213333,0,0,0,6.69882857,7.71330000,0,7.01095000,0,0,9.41270000,0,0,3.82395553,4.29429753,0,0,3.02095785,0,0,6.35090000,0,0,0,0,2.60120000,0,0,0
2016-06-17,0,0,18.95672500,0,0,0,0,0,0,0,13.99280000,0,0,0,4.61963333,0,11.49555000,11.11711667,0,0,0,9.79375000,0,5.67217692,0,0.72510000,0,3.17649802,12.57693333,0,0,0,1.03276250,9.86323333,0,0,7.43576364,0,7.35211538,0.01190000,1.86565000,0,0,0,10.62285000,10.64026667,0,3.74356000,0,0,8.13386667,0,0,3.88458528,6.09168025,0,0,3.09525710,0,0,10.55972000,0,0,0,0,0.41419444,0,0,0
2016-06-18,0,0,23.35440000,0,0,0,0,0,0,0,0,0,0,0,6.15138000,0,10.53600000,8.63055714,0,0,0,21.91030000,0,9.06953333,0,12.19833333,0,13.20275263,0.06457500,0,0,0,1.09611250,11.15634545,0,0,16.09548182,0,7.93216000,0,5.48395000,0,0,0,13.02042500,8.20866000,0,8.87223333,0,0,6.37886176,0,0,2.72620207,10.68347885,0,0,5.76649952,0,0,3.46412308,0,0,0,0,3.90958333,0,0,0
2016-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25764000,11.79055000,0,0,0,10.33140000,0,0,0,22.00190000,0,13.67431818,0,0,0,0,0,11.80066250,0,0,8.87040667,0,0,0,0,0,0,0,0,9.93945000,0,8.23720000,0,0,2.69934444,0,0,9.06012614,12.48615676,0,0,2.37618726,0,0,1.78565714,0,0,0,0,24.00000000,0,0,0
2016-06-20,0,2.89265000,0,0,0,0,0,0,0,0.07332500,0,0,0,0,0.14310000,0,5.90954894,3.72635000,0,0,0.10805000,0,0,2.57815556,0,0,0,5.29713800,0.00690000,0,0,0,0,3.12045455,0,0,5.56084167,0,3.47675000,0.10335000,2.00110000,1.26045000,0,0,3.03147778,3.82925000,0,4.72870000,0,1.01250000,3.97307500,0,0,1.27484241,5.37786286,0,0,1.35522857,0.58720000,0,4.46515000,0,0,0,0,1.09510000,0,0,0
2016-06-21,0,24.00000000,0,0,0,0,0,0,0,0.15005000,3.81110909,0,0,0,16.22405000,0,9.90696579,0.97068333,0,0,0.17960000,0,0,15.04746250,0,0,0,7.65680541,1.48316000,0,0,0,1.24567143,12.81626000,0,0,9.45040000,0,0,1.13060000,0.33332000,5.66640000,0,0,6.87085556,7.68680000,0,5.21390000,0,7.68540000,6.16857021,3.21845000,0,3.72667971,8.66337541,0,0,1.75725107,0,0,7.07493333,0,0,0,0,3.38988889,0,0,0
2016-06-22,0,11.89165000,0,0,0,0,0,0,0,0,4.91324167,0,0,0,14.17093333,0,4.70116818,0.85357750,0,0,0,0.16285455,0,13.49832857,0,0,0,7.28182683,1.76655385,0,0,0,1.31330556,9.88862308,0,0,2.90830000,0.01920000,3.54050000,2.12560000,2.16114615,0,0,0,10.97437000,0,0,3.94156667,0,0,6.64807895,17.96420000,0,1.82665305,10.84311395,0,0,2.50732875,1.97078333,0,9.02223333,0,0,0,0,3.13465000,0,0,0
2016-06-23,0,13.49610000,0,0,0,0,0,0,0,0,5.41570000,0,0,0,0.58680000,0,4.17296923,5.32894167,0,0,0,0.59746000,0,2.21935000,0,3.24481667,0,3.15040472,3.02017000,0,0,0,9.86823333,6.23535714,0,0,4.31493103,0,16.18080000,0,2.80492667,0,0,0,12.86381667,10.77540000,0,14.96140000,0,0,4.53647722,19.02780000,0,3.02660788,10.87860238,0,0,2.22442742,0,0,13.92735000,0,0,0,0,3.50510625,0,0,0
