,[100] Wall Hours: Per Job,[101] Wall Hours: Per Job,[102] Wall Hours: Per Job,[103] Wall Hours: Per Job,[104] Wall Hours: Per Job,[105] Wall Hours: Per Job,[106] Wall Hours: Per Job,[107] Wall Hours: Per Job,[108] Wall Hours: Per Job,[109] Wall Hours: Per Job,[10] Wall Hours: Per Job,[110] Wall Hours: Per Job,[111] Wall Hours: Per Job,[112] Wall Hours: Per Job,[113] Wall Hours: Per Job,[114] Wall Hours: Per Job,[115] Wall Hours: Per Job,[116] Wall Hours: Per Job,[118] Wall Hours: Per Job,[119] Wall Hours: Per Job,[11] Wall Hours: Per Job,[120] Wall Hours: Per Job,[122] Wall Hours: Per Job,[123] Wall Hours: Per Job,[124] Wall Hours: Per Job,[125] Wall Hours: Per Job,[126] Wall Hours: Per Job,[127] Wall Hours: Per Job,[128] Wall Hours: Per Job,[129] Wall Hours: Per Job,[12] Wall Hours: Per Job,[130] Wall Hours: Per Job,[131] Wall Hours: Per Job,[132] Wall Hours: Per Job,[133] Wall Hours: Per Job,[134] Wall Hours: Per Job,[135] Wall Hours: Per Job,[136] Wall Hours: Per Job,[137] Wall Hours: Per Job,[138] Wall Hours: Per Job,[13] Wall Hours: Per Job,[140] Wall Hours: Per Job,[141] Wall Hours: Per Job,[142] Wall Hours: Per Job,[143] Wall Hours: Per Job,[144] Wall Hours: Per Job,[145] Wall Hours: Per Job,[148] Wall Hours: Per Job,[149] Wall Hours: Per Job,[14] Wall Hours: Per Job,[150] Wall Hours: Per Job,[151] Wall Hours: Per Job,[152] Wall Hours: Per Job,[153] Wall Hours: Per Job,[155] Wall Hours: Per Job,[156] Wall Hours: Per Job,[157] Wall Hours: Per Job,[158] Wall Hours: Per Job,[15] Wall Hours: Per Job,[160] Wall Hours: Per Job,[161] Wall Hours: Per Job,[162] Wall Hours: Per Job,[163] Wall Hours: Per Job,[165] Wall Hours: Per Job,[166] Wall Hours: Per Job,[167] Wall Hours: Per Job,[168] Wall Hours: Per Job,[16] Wall Hours: Per Job,[170] Wall Hours: Per Job,[172] Wall Hours: Per Job,[173] Wall Hours: Per Job,[175] Wall Hours: Per Job,[176] Wall Hours: Per Job,[178] Wall Hours: Per Job,[179] Wall Hours: Per Job,[17] Wall Hours: Per Job,[180] Wall Hours: Per Job,[181] Wall Hours: Per Job,[182] Wall Hours: Per Job,[183] Wall Hours: Per Job,[185] Wall Hours: Per Job,[186] Wall Hours: Per Job,[188] Wall Hours: Per Job,[189] Wall Hours: Per Job,[18] Wall Hours: Per Job,[190] Wall Hours: Per Job,[192] Wall Hours: Per Job,[193] Wall Hours: Per Job,[195] Wall Hours: Per Job,[196] Wall Hours: Per Job,[199] Wall Hours: Per Job,[19] Wall Hours: Per Job,[1] Wall Hours: Per Job,[200] Wall Hours: Per Job,[201] Wall Hours: Per Job,[203] Wall Hours: Per Job,[204] Wall Hours: Per Job,[205] Wall Hours: Per Job,[206] Wall Hours: Per Job,[207] Wall Hours: Per Job,[208] Wall Hours: Per Job,[209] Wall Hours: Per Job,[20] Wall Hours: Per Job,[210] Wall Hours: Per Job,[211] Wall Hours: Per Job,[212] Wall Hours: Per Job,[213] Wall Hours: Per Job,[214] Wall Hours: Per Job,[215] Wall Hours: Per Job,[216] Wall Hours: Per Job,[217] Wall Hours: Per Job,[218] Wall Hours: Per Job,[219] Wall Hours: Per Job,[21] Wall Hours: Per Job,[220] Wall Hours: Per Job,[221] Wall Hours: Per Job,[222] Wall Hours: Per Job,[223] Wall Hours: Per Job,[224] Wall Hours: Per Job,[225] Wall Hours: Per Job,[226] Wall Hours: Per Job,[227] Wall Hours: Per Job,[22] Wall Hours: Per Job,[230] Wall Hours: Per Job,[232] Wall Hours: Per Job,[233] Wall Hours: Per Job,[235] Wall Hours: Per Job,[236] Wall Hours: Per Job,[238] Wall Hours: Per Job,[239] Wall Hours: Per Job,[23] Wall Hours: Per Job,[240] Wall Hours: Per Job,[241] Wall Hours: Per Job,[243] Wall Hours: Per Job,[244] Wall Hours: Per Job,[245] Wall Hours: Per Job,[247] Wall Hours: Per Job,[248] Wall Hours: Per Job,[249] Wall Hours: Per Job,[24] Wall Hours: Per Job,[250] Wall Hours: Per Job,[251] Wall Hours: Per Job,[252] Wall Hours: Per Job,[253] Wall Hours: Per Job,[254] Wall Hours: Per Job,[255] Wall Hours: Per Job,[256] Wall Hours: Per Job,[25] Wall Hours: Per Job,[26] Wall Hours: Per Job,[27] Wall Hours: Per Job,[288] Wall Hours: Per Job,[28] Wall Hours: Per Job,[29] Wall Hours: Per Job,[2] Wall Hours: Per Job,[30] Wall Hours: Per Job,[31] Wall Hours: Per Job,[32] Wall Hours: Per Job,[33] Wall Hours: Per Job,[34] Wall Hours: Per Job,[35] Wall Hours: Per Job,[36] Wall Hours: Per Job,[37] Wall Hours: Per Job,[38] Wall Hours: Per Job,[390] Wall Hours: Per Job,[39] Wall Hours: Per Job,[3] Wall Hours: Per Job,[40] Wall Hours: Per Job,[41] Wall Hours: Per Job,[42] Wall Hours: Per Job,[43] Wall Hours: Per Job,[44] Wall Hours: Per Job,[45] Wall Hours: Per Job,[46] Wall Hours: Per Job,[47] Wall Hours: Per Job,[48] Wall Hours: Per Job,[49] Wall Hours: Per Job,[4] Wall Hours: Per Job,[50] Wall Hours: Per Job,[51] Wall Hours: Per Job,[52] Wall Hours: Per Job,[53] Wall Hours: Per Job,[54] Wall Hours: Per Job,[55] Wall Hours: Per Job,[56] Wall Hours: Per Job,[57] Wall Hours: Per Job,[58] Wall Hours: Per Job,[59] Wall Hours: Per Job,[5] Wall Hours: Per Job,[60] Wall Hours: Per Job,[61] Wall Hours: Per Job,[62] Wall Hours: Per Job,[63] Wall Hours: Per Job,[64] Wall Hours: Per Job,[65] Wall Hours: Per Job,[66] Wall Hours: Per Job,[67] Wall Hours: Per Job,[68] Wall Hours: Per Job,[69] Wall Hours: Per Job,[6] Wall Hours: Per Job,[70] Wall Hours: Per Job,[71] Wall Hours: Per Job,[72] Wall Hours: Per Job,[73] Wall Hours: Per Job,[74] Wall Hours: Per Job,[75] Wall Hours: Per Job,[76] Wall Hours: Per Job,[77] Wall Hours: Per Job,[78] Wall Hours: Per Job,[79] Wall Hours: Per Job,[7] Wall Hours: Per Job,[80] Wall Hours: Per Job,[81] Wall Hours: Per Job,[82] Wall Hours: Per Job,[83] Wall Hours: Per Job,[84] Wall Hours: Per Job,[85] Wall Hours: Per Job,[86] Wall Hours: Per Job,[87] Wall Hours: Per Job,[88] Wall Hours: Per Job,[89] Wall Hours: Per Job,[8] Wall Hours: Per Job,[90] Wall Hours: Per Job,[91] Wall Hours: Per Job,[92] Wall Hours: Per Job,[93] Wall Hours: Per Job,[94] Wall Hours: Per Job,[95] Wall Hours: Per Job,[96] Wall Hours: Per Job,[97] Wall Hours: Per Job,[98] Wall Hours: Per Job,[99] Wall Hours: Per Job,[9] Wall Hours: Per Job
2016-06-01,6.30026667,,0.0,0.0,0.0128,0.0,0.0,0.0,0.0,0.0,3.55175632,0.358924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7803,0.0,,0.0,0.0,0.0,0.0,0.0,3.12333333,0.0,2.90607143,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,3.8959,6.71265,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1186,,0.0,,12.47095,0.0,0.4075,,7.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.30206795,0.0,0.0,,0.0,0.0,,0.0,1.90116852,0.0,0.0,,0.0,0.0,0.0,6.3783,0.0,0.0,0.0,0.0,0.0,0.0,7.7506,,0.0,5.3176178,0.0,,,0.0,0.0,,0.0,0.0,,4.51348333,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.11097647,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.76671364,0.0,0.0,0.0,0.0,0.0,0.0,1.3718,8.00343333,0.0,0.0,0.0,0.0,0.0,2.41974232,16.2367,0.0,8.58927692,0.0,0.0,0.0,2.31828571,0.0,0.0,0.0,0.0,5.31058526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.45728,0.0,1.64480282,7.68,0.0,12.3939,0.0,3.0043,0.0,0.0,0.0,0.0,0.0,9.62516842,0.0,0.0,0.0,12.9678,8.45881739,0.0,0.1378,0.0,0.0,0.0,0.33754769,0.0,0.0,0.0,0.0,0.0,5.2203,0.0,0.0,0.0,0.0,6.740475,1.9331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94069167,0.0,0.0,0.0,0.0,0.0,6.0072,0.0,,0.0,0.0,2.77262571
2016-06-02,14.79775,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.54798438,0.41884493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4431,0.0,,0.0,0.0,0.0,0.0,0.0,1.30206667,0.0,7.19916,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,12.3278,18.2117,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,7.2535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.495202,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.56278694,0.0,,,0.0,0.0,,0.0,0.0,,6.5882,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.7633619,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.50445,2.0864,0.0,0.0,0.0,0.0,0.0,1.0583625,1.4997,0.0,0.0,0.0,0.0,0.0,3.2578,8.4999,0.0,5.3593875,0.0,10.8992,0.0,1.76133226,0.0,0.0,0.0,0.0,8.03770577,0.0,0.0,0.0,0.0,0.0,15.0589,0.0,0.0,9.46365,0.0,2.15431875,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.45776111,0.0,0.0,0.0,0.0,7.63202353,0.0,0.1647,0.0,0.0,0.0,0.39589123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057,0.0,0.0,15.91178,21.7364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48151667,11.62953333,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.34788824
2016-06-03,0.0097,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.97335192,0.3457902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,14.1975,0.0,6.5915625,0.0,5.65264444,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0222,16.26375,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0656,0.0,,0.0,,0.0,0.0,0.0,,11.87514,0.0258,0.0,0.0,0.0,0.0,0.0225375,0.0,0.0,8.21778846,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.39302369,0.0,,,0.0,0.0,,0.0,0.0,,8.06306,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,3.27648333,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,4.27011875,3.0081,0.0,0.0,0.0,0.0,0.0,2.89389231,15.2514,0.0,0.0,0.0,0.0,0.0,3.46190145,12.029875,0.0,8.242212,0.0797,5.6725,0.76585,2.90611111,0.0,0.0,0.0,0.0,4.42317,0.0,0.0,0.0,0.0,0.0,4.48595,0.0,0.0,13.95944,0.0,4.65757286,0.0,0.0,9.2922,0.0,0.0,14.0133,0.0,0.0,0.0,0.0,7.41375333,6.0483,0.0,0.0,0.0,5.728676,0.0,0.0,0.0,0.0,0.0,0.81470596,0.5889,0.0,0.0,0.0,0.0,12.0069,11.4261,0.0,0.0,0.0,17.48993077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54144216,6.3,0.0,0.0,6.0008,17.6892,0.0,1.0222,,0.0,0.0,6.9069
2016-06-04,0.0083,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.72302,0.29340313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0844,0.0,,0.0,0.0,0.0,12.51655,0.0,7.65813333,0.0,4.11007143,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0118,12.85665,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,4.7124625,0.0,0.0,0.0,0.0,0.0,0.0231,0.0,0.0,7.96330755,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0064,0.0,14.7425,0.0,0.0,0.0,,0.0,5.20089547,0.0,,,0.0,0.0,,0.0,0.0,,5.354,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,3.2619,0.0153,0.0,0.0,0.0,0.0,0.0,16.29,4.0864,0.0,0.0,0.0,0.0,0.0,3.22640694,16.76735,0.0,7.14508542,4.4728,6.7892,0.0,0.0,0.0,0.0,0.0,0.0,12.46797465,0.0761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.412425,0.0,4.6350289,0.0,0.0,1.3225,0.0,0.1561,0.0,0.0,0.0,0.0,0.0,5.52268824,0.0,0.0,0.0,0.0,9.50076,0.0,0.0,0.0,0.0,0.0,9.37566786,0.0,0.0,0.0,0.0,0.0,0.0394,0.0,0.0,0.0,0.0,10.72966667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84738682,0.0,0.0,0.0,0.0,24.0,0.0,0.0,,0.0,0.0,1.68027857
2016-06-05,0.9394,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.61813,0.28139706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,0.0,,0.0,0.0,0.0,0.0,0.0,8.47106667,0.0,6.1273,0.0,,0.0,0.0,0.0,0.0,0.0,,7.87445,5.06162857,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,16.65067,0.0,0.0,0.0,0.0,0.0,0.03286667,0.0,0.0,6.06386596,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.47426667,0.0,13.8636,0.0,0.0,0.0,,0.0,3.60633043,0.0,,,0.0,0.0,,0.0,0.0,,1.48005,0.0,0.0,0.0,0.0,,0.0,0.1622,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,4.00925,0.0,0.0,0.0,0.0,0.0,0.0,3.241075,20.9689,0.0,0.0,0.0,0.0,0.0,2.86057339,20.1614,0.0,6.53658654,0.0,0.0,0.0,0.0,0.00945,0.0,0.0,0.0,10.73214684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.15445,0.0,3.8740861,0.0,0.0,24.0,0.0,0.0,0.0153,0.0,0.0,0.0,0.0,8.92843125,0.0,0.0,0.0,0.0,4.36344706,0.0,0.0,0.0,0.0,0.0,18.3988,0.59985,0.0,0.0,0.0,0.0,0.0,21.3408,0.0,0.0,0.0,3.62084333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27815641,0.0,0.0,0.0,0.0,6.3106,0.0,0.0,,0.0,0.0,2.91059167
2016-06-06,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0990875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.7756,6.1428625,0.0,11.38691818,0.0,,0.0,0.0,0.0,0.0,0.0,,0.5801,16.64296,12.1669,,0.0,0.0,0.0,0.0,0.0,0.0,2.2244,0.0,,0.0,,0.0,0.0,0.0,,16.8881,6.9764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.33120741,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.01603333,0.0,0.0,10.95605,0.0,10.1392,0.0,0.0,0.0,,0.0,5.09039643,0.0,,,0.0,0.0,,0.0,0.0,,5.2131,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.425975,0.0,0.0,0.0,0.0,0.0,0.0,6.56371667,3.152675,0.0,0.0,0.0,0.0,0.0,2.71283264,19.0693,0.0,9.10406452,0.0,0.0,0.0,0.04535,4.332975,0.0,0.0,0.0,9.71524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7336,0.0,3.19527661,0.22568,0.0,15.7303,0.0,0.1214,0.0,0.0,0.0,0.0,0.0,12.06398333,0.0,0.0,0.0,0.0,15.98310952,0.0,0.0,2.1861,0.0,0.0,7.89230175,0.0,0.0,0.0,0.0,0.0,0.0,2.1622,0.0,0.0,0.0,14.59131667,10.6669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.60788103,0.0,0.0,0.0,0.0,0.0,0.0,2.0028,,0.0,0.0,2.84800769
2016-06-07,21.2028,,0.0,0.0,0.0,0.0,0.0,0.0,1.4044,0.0,5.754825,0.26567778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,13.2278,6.69281667,0.0,4.909775,0.0,,0.0,0.0,0.0,0.0,0.0,,9.780625,13.05428,11.5078,,0.0,0.0,1.005,0.0,0.0,0.0,3.01416667,0.0,,0.0,,0.0,0.0,0.0,,5.16317273,5.0264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.47930196,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0489,,0.0,0.0,0.0169,0.0,0.0,11.73266667,0.0,0.0,0.0,0.0,0.0,,3.8543,4.47837447,0.0,,,0.0,0.0,,0.0,0.0,,1.134575,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,8.07463333,0.0,0.0,0.0,0.0,0.0,0.02778333,11.4395,1.95335714,0.0,0.0,0.0,0.0,0.0,2.52498763,7.63355,0.0,5.23975455,0.0,0.0,3.0212,0.0328,2.5136,0.0,0.0,0.0,12.58237073,0.0346,0.0,0.0,6.13915,0.3783,12.71583333,0.0,0.0,0.0,0.0,6.47177175,0.1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.90112982,0.0,0.0,0.0,0.0,7.20323043,0.0,0.0,0.0,0.0,0.0,12.1190913,0.0,0.0,0.0,0.0,0.0,0.0,8.1886,0.0,0.0,0.0,8.671825,12.8543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81464731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.15351765
2016-06-08,2.8198,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0644,2.80107273,0.0,2.26879375,0.0,,0.0,0.0,0.0,0.0,0.0,,19.49545,15.628825,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,13.29843333,12.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44505493,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0881,,0.0,0.0,0.0114,0.0069,0.0,11.66923333,0.0,0.0,0.0,0.0,0.0,,0.0,5.98379509,0.0082,,,0.0,0.0,,0.0,0.0,,0.0639,0.0,0.0,0.0,0.0,,0.0,0.1561,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,3.2753,0.0,0.0,,0.0,0.0,0.0125,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,10.446475,0.0,0.0,0.0,0.0,0.0,0.0,2.20126471,13.0955,0.0,0.0,0.0,0.0,0.0,4.52649082,11.27823333,0.0,6.05542333,0.0,0.0,15.0644,0.0,0.0,0.0,0.0,0.0,7.79441728,0.0,0.0,0.0,18.92806667,0.0,11.54195,0.0,0.0,0.0,0.0,5.97349956,0.0,1.34,0.0,0.0,0.0,0.4575,0.0,0.0,0.0,0.0,10.00504815,0.0,0.0,0.0,0.0,7.1367619,0.0,0.0,0.0,0.0,0.0,8.98900769,0.0,0.0,0.0,0.0,0.0,0.03665,15.3147,0.0,0.0,0.0,11.239565,7.98235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.90731982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.58266667
2016-06-09,13.3636,,0.0,0.0,0.0,0.0,0.0,0.0,1.3503,0.0,7.75787143,0.36328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.71635,0.0,10.4186,0.0,,0.0,0.0,0.0,0.0,0.0,,9.81213333,8.78462,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,3.01485714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3231,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.50373333,0.0,0.7522,0.0,0.0,0.0,,0.0,8.37034893,2.00345,,,0.0,0.0,,0.0,0.0,,0.4936,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,1.3333,0.0,,13.0408,0.0,,0.0,0.0,0.0,,0.0,0.0,10.4917,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,13.49555,4.9981,0.0,0.0,0.0,0.0,0.0,8.71386,15.28805,0.0,0.0,0.0,0.0,0.0,2.80723041,13.0438,0.0,11.4791,0.0,3.0019,0.0,0.0,7.3628,0.0,0.0,0.0,6.3974725,4.2842,0.0,0.0,19.88156667,0.0,0.0,0.0,0.0,0.0,0.0,9.06052574,0.0,0.0,2.0064,0.0,0.0,0.0,5.3503,0.0,0.0,0.0,8.60536154,2.1275,0.0,0.0,0.0,10.530415,0.0,0.0,0.0,0.0,5.995,4.3378,0.0,0.0,0.0,0.0,0.0,7.3644,0.0,0.0,0.0,0.0,16.61993529,3.91242857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08279655,0.0,0.0,0.0,0.0,7.8194,0.0,1.4268,,0.0,0.0,2.62140667
2016-06-10,17.0883,,0.0,0.0,0.0,0.0,0.12195,0.0,5.9583,3.0,3.67201111,0.323373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.42838333,0.0,9.81975,0.0,,0.0,0.0,0.0,0.0,0.0,,7.871175,12.00335,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,9.3901,0.0233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.066948,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0975,,0.0,0.0,0.0,6.7736,0.0,8.4569,0.0,0.0,0.0,0.0,0.0,,0.0,4.28263176,11.02,,,0.0,0.0,,0.0,0.0,,6.4919,0.0,0.0,0.0,0.0,,0.0,1.53,0.0,,,0.0,0.0,0.0,0.0,,8.8508,0.0,,0.0,0.0,0.0,,0.0,0.0,13.5089,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.9836,1.5497,0.0,0.0,0.0,0.0,0.0,5.61828333,0.0,0.0,0.0,0.0,0.0,0.0,3.85971212,12.08405,0.0,8.80501364,0.0,0.0,6.91265,0.0,4.89015,0.0,0.0,0.0,13.00078485,3.1542,0.0,0.0,8.98055,0.0,10.82195,0.0,0.0,1.7336,0.0,6.01098837,0.0,0.0,24.0,0.0,0.0,0.0,6.2264,0.0,6.6456,0.0,9.49107857,9.6514,0.0,0.0,0.0,6.728164,0.0,0.0,0.0,0.0,0.0,10.3549,0.0,0.0,0.0,0.0,0.0,2.2253,0.0,0.00915,0.0,0.0,8.67756923,15.9027375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8659377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.3638881
2016-06-11,0.0,,0.0,0.0,0.0,0.0,4.0032,0.0,0.0,0.0,5.62626364,0.27246667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0611,5.18562222,0.0,10.33856667,0.0,,0.0,0.0,0.0,0.0,0.0,,11.510775,17.34525,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,17.0758,6.4178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.50448899,0.0,0.0,,0.0,0.0,,0.0,3.59082609,0.0,0.0,,0.0,0.0,0.0,0.0242,0.0,18.13195,0.0,0.0,0.0,0.0,0.0,,0.0,4.89109522,12.0153,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.9833,0.0,,,0.0,0.0,0.0,0.0,,10.8553,0.0,,0.0,0.0,0.0,,0.0,0.0,2.9836,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,6.0214,2.07286667,0.0,0.0,0.0,0.0,0.0,2.668125,15.4343,0.0,0.0,0.0,0.0,0.0,6.28409548,12.8564,0.0,10.93383667,0.0,0.0,8.97795,0.0,7.5553,0.0,0.0,0.0,14.56633864,0.0233,0.0,0.0,0.0,0.0,16.544525,0.0,0.0,1.2701,0.0,7.64730581,0.0,0.0,14.8722,0.0,0.0,0.0,11.7433,0.0,24.0,0.0,10.39228,15.7836,0.0,0.0,0.0,8.139225,0.0,0.0,0.0,0.0,10.0908,12.71340833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01440667,12.8514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0,2.50920672,0.0,0.0,0.0,0.0,6.97656667,0.0,2.0028,,0.0,0.0,11.60445
