,[10] Wall Hours: Per Job,[11] Wall Hours: Per Job,[12] Wall Hours: Per Job,[13] Wall Hours: Per Job,[14] Wall Hours: Per Job,[15] Wall Hours: Per Job,[16] Wall Hours: Per Job,[17] Wall Hours: Per Job,[18] Wall Hours: Per Job,[19] Wall Hours: Per Job,[1] Wall Hours: Per Job,[20] Wall Hours: Per Job,[21] Wall Hours: Per Job,[22] Wall Hours: Per Job,[23] Wall Hours: Per Job,[24] Wall Hours: Per Job,[25] Wall Hours: Per Job,[26] Wall Hours: Per Job,[27] Wall Hours: Per Job,[28] Wall Hours: Per Job,[29] Wall Hours: Per Job,[2] Wall Hours: Per Job,[30] Wall Hours: Per Job,[31] Wall Hours: Per Job,[32] Wall Hours: Per Job,[33] Wall Hours: Per Job,[34] Wall Hours: Per Job,[35] Wall Hours: Per Job,[36] Wall Hours: Per Job,[37] Wall Hours: Per Job,[38] Wall Hours: Per Job,[39] Wall Hours: Per Job,[3] Wall Hours: Per Job,[40] Wall Hours: Per Job,[41] Wall Hours: Per Job,[42] Wall Hours: Per Job,[43] Wall Hours: Per Job,[44] Wall Hours: Per Job,[45] Wall Hours: Per Job,[46] Wall Hours: Per Job,[47] Wall Hours: Per Job,[48] Wall Hours: Per Job,[49] Wall Hours: Per Job,[4] Wall Hours: Per Job,[50] Wall Hours: Per Job,[51] Wall Hours: Per Job,[52] Wall Hours: Per Job,[53] Wall Hours: Per Job,[54] Wall Hours: Per Job,[55] Wall Hours: Per Job,[56] Wall Hours: Per Job,[57] Wall Hours: Per Job,[58] Wall Hours: Per Job,[59] Wall Hours: Per Job,[5] Wall Hours: Per Job,[60] Wall Hours: Per Job,[61] Wall Hours: Per Job,[62] Wall Hours: Per Job,[63] Wall Hours: Per Job,[64] Wall Hours: Per Job,[65] Wall Hours: Per Job,[66] Wall Hours: Per Job,[67] Wall Hours: Per Job,[68] Wall Hours: Per Job,[6] Wall Hours: Per Job,[70] Wall Hours: Per Job,[71] Wall Hours: Per Job,[72] Wall Hours: Per Job,[7] Wall Hours: Per Job,[8] Wall Hours: Per Job,[9] Wall Hours: Per Job
2015-10-19,6.41277273,0.0,1.94343198,0.0,6.11786667,0.0,2.69875455,24.0,2.5686,0.0,0.53292304,11.2394,0.0,0.0,0.0,6.77945,1.88781,0.0,0.0,0.0,0.0,3.49354686,24.0,0.0,0.09863333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.402944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.25525,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,3.5742375,0.0,,,0.0,5.14765,0.0,0.0,0.0,0.0,6.980675,0.09085,0.0,0.0,6.01965,0.97507429,12.3886
2015-10-20,3.46327097,2.4471,1.36001467,0.0,5.6129,0.0,4.46258511,16.2357,0.0,0.0,1.03194993,4.989475,0.00596667,0.0,0.0,24.0,1.87761905,0.0,0.0,0.0,0.0,4.22687285,11.76095,0.0,0.1189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74814286,0.00905,0.0,0.0,0.0,0.0,0.0,0.0,,0.77657059,0.0,9.89260172,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,10.16306667,0.0,,,0.0,1.32252778,0.0,0.0,0.0,0.0,7.06376981,0.0,0.0,0.01195,7.32430385,0.71906484,1.55583333
2015-10-21,2.33029722,4.79453333,4.56188889,0.0978,5.275,0.0,13.24606364,0.0053,6.93306667,0.0,3.85862485,2.83801087,0.0,0.0611,0.0,0.996528,0.13117778,0.2933,0.0,0.0,0.0,4.10890738,8.0114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0306,6.0256,0.14634,0.0,0.0,0.0,0.0,0.0,0.0,,1.48260667,0.0,6.71799911,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,3.54713684,0.00945,,,0.0,11.33345,0.0,0.0,0.0,0.0,4.70566571,0.0128,0.0,0.0,7.09454615,5.691292,5.4
2015-10-22,1.58448929,4.65644,7.87864118,0.0,3.2974,8.0161,3.14975517,3.0344,24.0,0.0,3.24210349,2.96557333,0.0047,0.0,0.0,5.9177,0.0,0.0,0.0,0.0,0.0,4.19973037,9.35595,0.0,0.181325,0.0,0.0,0.0,0.16225,0.0,0.0,0.0,11.42656529,0.0028,0.0,0.18514545,0.0,0.0,0.0,0.0,,1.9492,0.0,10.02770769,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,6.01310667,0.0,,,0.0,20.4556,0.0,0.0,0.0,0.0,8.11262128,0.0,0.0,0.0,9.4423,2.22127662,4.54663333
2015-10-23,1.25125484,24.0,4.94286768,0.0,3.93316,24.0,3.85213548,0.0597,5.457025,0.0,3.75635215,3.23967692,0.0,0.0,0.0,0.916252,0.0,0.0,0.0,0.0,0.0,4.04322262,6.3743,0.0,0.05028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.08513957,1.25786667,0.0,8.0967,0.0,0.0,0.0,0.0,,0.0,0.0,8.34909857,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,7.49461538,0.0,,,0.0,23.2022,0.0,0.0,0.0,0.0,12.03803111,0.0,0.0,0.0,3.423805,4.49420602,9.67688
2015-10-24,0.6610625,9.0464,6.35891522,0.1578,4.3754,15.9908,9.02855556,0.0,14.28453333,0.0,2.17861106,3.19754615,0.0,0.0,0.0,1.493,0.0,0.7271,0.0,0.0,0.0,4.74276304,12.2504,0.0,1.06994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.41390594,4.4713,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.33493803,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,6.3187,0.0,,,0.0,0.30546667,0.0,0.0,0.0,0.0,12.71359048,0.0,0.0,0.2114,10.85579474,6.58407333,12.88313333
2015-10-25,24.0,0.0,2.83854286,2.480625,5.2589,0.0,6.33224,0.0,16.54073333,0.0,2.83602617,4.58035714,0.0,0.0,0.0,12.1121,0.0,3.1539,0.0,0.0,0.0,5.94989785,1.5380625,0.0,0.2386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.61760667,12.27055,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.83767794,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,9.50375,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.735,0.0,0.0,0.0,5.4803,2.990354,17.81345
2015-10-26,3.89604,0.0,5.25963793,20.4125,24.0,0.40641429,8.13367419,0.0,4.58606,0.0,3.24924152,3.33906471,0.0,0.0,0.0,1.17150769,0.0,0.83713333,0.0,0.0,0.0,3.21505225,24.0,0.0,0.09405,10.6519,0.0,0.0,0.0,0.0,0.0,0.0,7.74941014,6.8132375,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.74136396,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,8.44613704,0.0,,,0.0,0.00786667,0.0,0.0,0.0,0.0,2.45162195,0.0,0.0,0.0143,10.8325,2.1274404,8.01276667
2015-10-27,0.47591429,1.12968333,1.95837292,0.0,9.8111,4.6389,9.18086129,0.0,24.0,0.0,4.28595684,1.76085294,0.0,0.0,0.0,16.00166667,0.0,11.4931,0.0,0.0,0.0,4.87825981,11.77095,0.0,0.0,9.8094,0.0,0.0,0.0,0.0,0.0,0.0,11.64077239,9.8421,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.1493026,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,7.11226765,0.0,,,0.0,1.3411,0.0,0.0,0.0,0.0,8.37438125,0.0,0.0,3.78066,9.8183,5.00374615,12.68646667
2015-10-28,2.51535385,3.51794,2.2488022,0.0,0.0,15.765,5.69494694,0.12489,13.75231667,0.0,2.88115229,5.08514545,0.0958,0.0,0.0,5.4849375,0.0,0.0,0.0,0.0,0.0,2.77070686,24.0,0.0,2.23908571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49541087,1.9143381,0.0,0.0,0.0,0.0,0.0,0.0,,1.2486,0.0,2.68851129,0.90546667,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,8.30144333,0.0,,,0.0,5.38396667,0.0,0.0,0.0,0.0,8.01826552,0.0,0.0,2.56768,1.05195,4.14579667,5.81345263
2015-10-29,4.38084615,0.56133333,7.96588235,0.0,0.0,0.0,10.36282424,0.0,0.0,0.0,4.49722497,5.13086875,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,3.27030486,23.5144,0.0,7.14265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31531146,0.73956364,0.0,0.0,0.0,0.0,0.0,0.0,,3.7588,0.0,3.74457348,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,9.08756818,0.0,,,0.0,5.97885,0.0,0.0,0.0,0.0,4.832225,0.0,0.0,0.0,6.52501429,2.20859316,9.821525
2015-10-30,7.69392,10.90345,16.444975,0.0,0.0,0.0,4.64163421,0.0,2.7257,0.0,5.15652593,3.39333,0.0,0.0,0.0,0.61954324,0.0,12.5389,0.0,0.0,0.0,6.03515647,23.8261,0.0,7.85835714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1987,23.9811,0.0,0.0,0.0,0.0,0.0,0.0,,5.42945,0.0,3.50317,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,3.65135926,0.0,,,0.0,6.92951429,0.0,0.0,0.0,0.0,2.90652623,0.0,0.0,0.0,7.8991625,8.43484189,8.76375
2015-10-31,8.21874,7.38463333,2.95383462,0.0,0.0,0.0,14.36240625,0.0,9.84825789,0.0,2.09845718,2.97336667,0.0,0.0,0.0,1.27455,0.0,0.0,0.0,0.0,0.0,3.90218773,24.0,0.0,12.22183333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.736362,7.314,0.0,0.0,0.0,0.0,0.0,0.0,,5.0333,0.0,3.54767844,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,7.12208571,0.0,,,0.0,5.92705714,0.0,0.0,0.0,0.0,8.92218438,0.0,0.0,0.0,11.1128,5.88584462,12.0971
2015-11-01,11.89345,1.7854,9.88674545,0.0,0.1975,0.0,7.85834,0.0,7.9189,0.0,0.651431,2.4375,0.0,0.0,0.0,0.57372692,0.0,0.5081,0.0,0.0,0.0,4.61155651,4.60213333,0.0,7.45937143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.196354,12.42305,0.0,0.5042,0.0,0.0,0.0,0.0,,1.65,0.0,4.25959071,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,8.63652,0.0,,,0.0,7.61708333,0.0,0.0,0.0,0.0,5.38938718,0.0,0.0,0.0,0.0,6.65298727,18.75015
2015-11-02,1.0303,2.93776667,9.00656154,0.0,0.0,0.0,4.47574667,0.0,16.13002,0.0,2.4411667,3.03712143,0.0,0.0,0.0,0.95633208,0.0,0.0,0.0,0.0,0.0,4.63389843,24.0,0.0,2.11164167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.21751765,24.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.83735,0.0,3.13638535,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,19.8316,0.0,,,0.0,3.06784,0.0,0.0,0.0,0.0,4.14912308,0.0,0.0,0.0,0.0,5.12917303,10.1042
2015-11-03,0.55054,8.09036667,7.56792857,0.0,0.0981,0.0,3.81934103,0.0,7.2537,0.1564,3.56914845,5.58665294,0.0,0.0,0.0,15.51936667,0.0,0.3511,0.0,0.0,0.0,4.28383848,10.0193,0.0,1.88286087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.53675443,21.9486,0.0,0.34186667,0.0,0.0,0.0,0.0,,0.0,0.2014,5.55698519,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,9.14935625,0.0,,,0.0,3.1272375,0.2714,0.0,0.0,0.0,13.29756471,0.0,0.0,0.640325,3.65796667,2.61482647,5.1100375
2015-11-04,0.13529231,0.7375973,3.41347105,0.0,2.57386667,0.0,4.84172286,0.0,8.70295,0.6406,4.71853541,7.01467143,0.1148,0.0,0.0,3.390625,0.0,0.1232,0.0,0.0,0.0,4.77478024,24.0,0.0,4.18333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.29868889,2.267275,0.0,0.17331765,0.0,0.0,0.0,0.0,,0.0,0.0,2.11929873,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5043,,9.70724286,0.0,,,0.0,4.09578333,0.0,0.0,0.0,0.0,10.43535862,0.0,0.0,2.21716667,0.0,4.58421949,20.2906
2015-11-05,0.50050946,1.95504615,9.27713846,0.0,12.04945,0.0,8.32307419,0.0,8.5940125,0.0,4.14398759,6.00494,0.12246667,0.0,0.0,12.00555,0.0069,0.0,0.0,0.0,3.2683,4.6021904,8.2129,0.0,1.4244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33346528,8.0268125,0.0,0.17386,0.0,0.0,0.0,0.0,,0.0,0.0,2.17700891,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.3194,,15.94744783,0.0,,,0.0,23.565,0.0,0.0,0.0,0.0,13.141128,0.0,0.0,0.0186,0.0,8.35488381,6.18156667
2015-11-06,0.84755484,0.38041111,5.31778889,3.2938,8.29235,0.0094,8.49479565,0.0,11.9421,0.0,5.01592621,1.92875,0.1441625,0.0,0.0,6.35134,2.40176667,1.3932,0.0,0.0,0.0,5.38271313,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.42917059,15.15727143,0.0,0.90973846,0.0,0.0,0.0,0.0,,0.0,0.0,5.34407949,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,12.08678065,0.0,,,0.0,4.71345,0.0,0.0,0.0,0.0,10.15602083,0.0,0.0,0.0243,8.82345,6.93287685,14.00405
2015-11-07,2.52017273,0.13944,7.00065,2.01280833,15.4919,22.1578,7.65267333,0.0,14.93275,0.0,6.63081921,5.0728,3.54158571,0.0,0.0,4.78340833,0.99549286,1.9347,0.0,0.0,0.0,8.35402716,21.9392,0.0,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.23690811,16.145225,0.0,2.14254167,0.0,0.0,0.0,0.0,,0.0,0.0,3.84196082,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,12.7861,0.0,,,0.0,16.9636,0.0,0.0,0.0,0.0,15.05598,0.0,0.0,0.0067,5.69095,7.70191196,4.17886667
2015-11-08,12.76265,1.58113158,9.71063333,7.98998333,0.2786,24.0,2.40717586,0.0,12.06838462,0.0,6.61644815,3.65134,1.8806,0.0,0.0,11.68246667,1.7375,0.18195,0.0,0.0,0.0,5.48858278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75331959,11.07265714,0.0,1.5822,0.0,0.0,0.0,0.0,,0.0,0.0,2.29460846,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.3622,,15.99708846,0.0,,,0.0,6.66593333,0.0,0.0,0.0,0.0,11.25940667,0.0,0.0,0.0,6.42406667,8.76560308,8.76975
2015-11-09,0.45350183,9.9113,5.13326667,16.1697,0.0,0.931,5.55886774,0.0,9.7597,0.0,4.12801735,2.55485,5.7294,0.0,0.0,17.93541667,1.66943333,0.0,0.0,0.0,3.2742,4.82231312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.96893145,15.09438,0.0,24.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.26278182,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,7.49016486,0.0,,,0.0,4.517225,0.0,0.0,0.0,0.0,10.402425,0.0,0.0,0.0042,3.473,7.02495169,16.4792
2015-11-10,2.06553929,2.26235556,1.95291,0.0,0.0,0.0,4.64270357,0.0,18.0055625,6.9586,3.08725868,0.0,8.8819,0.0,0.0,12.69736667,1.8317,0.0,5.2233,0.0,0.0,4.81831224,2.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.42945746,5.95600909,0.0,6.78056667,0.0,0.0,0.0,0.0,,0.0,0.0,4.00905814,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5036,,9.80153056,0.0,,,0.0,3.26138571,0.0,0.0,0.0,0.0,7.97668462,0.0,0.0,1.53033333,5.81444,6.26119286,5.3726
2015-11-11,0.19700516,2.36238,9.46556923,0.0,0.0,0.0,9.68953704,1.73915,12.29178333,0.0,3.77055372,0.0038,0.0,0.0,0.0,13.37431667,2.58118421,0.0,0.8447,0.0,0.0,4.24306561,1.64463333,0.0,0.00898333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.70278083,14.27901,0.0,24.0,0.0555,0.0,0.0,0.0,,0.0,0.0,4.06639706,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,10.03179355,0.0,,,0.0,4.89445,0.0,0.0,0.0,0.0,5.21187273,0.0,0.0,0.5457,4.01406667,5.39734878,22.97665
2015-11-12,0.17572197,3.3358625,6.550085,0.0,0.0,0.0,7.00073548,2.52665,14.13508,0.0,4.88002802,0.562875,18.3539,0.0,0.0,12.757675,0.0117,0.0,12.91095,0.0,0.0,3.87389395,5.37718571,0.0,0.12248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.81801905,5.07173571,0.0,7.69195,0.59345,0.0,0.0,0.0,,0.0,0.0,3.86623393,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,17.37942632,0.0,,,0.0,5.11286,0.2797,0.0,0.0,0.0,11.14235556,0.0,0.0,6.78203333,3.8744625,6.37546979,9.06795
2015-11-13,2.40508182,4.37968571,10.0602625,0.0,2.0011,0.0,2.78245652,1.2261,12.06346154,0.0,5.43715643,0.05103333,8.3406,0.0,0.0,9.9931,2.26083333,0.0,24.0,0.0,0.18296667,5.8934104,10.63922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15796392,8.42658,0.0,21.0725,0.0,0.0,0.0,0.0,,0.0,0.0,5.348725,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,11.91004545,0.0,,,0.0,10.6828,0.0,0.0,0.0,0.0,10.56678571,0.0,0.0,9.49038571,0.5761,7.36835909,3.49846
2015-11-14,3.86645556,5.3684,13.24250769,2.5171,13.5667,0.0,7.40029375,2.9225,17.174725,0.0,3.56441889,0.0,0.8989,0.0,0.0,10.9366,3.52836,0.0,11.09195,0.0,0.0,7.40718498,11.06695,0.0,5.20973333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.50355652,9.9292,0.0,24.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.33723043,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,17.60703,0.0,,,0.0,4.75774,0.0,0.0,0.0,0.0,10.87266,0.0,0.0,5.04142857,0.0,4.44552692,2.63453333
2015-11-15,8.19308571,8.3257,10.18600909,4.82767857,0.0,0.0,2.20672955,5.22165,10.930675,0.12551429,4.13709681,9.42875,4.9719,12.7456,0.0,21.30665,2.91617692,1.5038,0.0,0.0,0.13544,6.03782985,1.7897,0.0,0.34203571,0.17116,0.0,0.0,0.0,0.0,0.0,0.0,12.40960506,6.96222,0.0,2.93,0.0,0.0,0.0,0.0,,0.0,0.0,3.83452593,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,11.89465385,0.0,,,0.0,1.76678,0.0,0.0,0.0,0.0,9.70746667,0.0,0.0,15.99573333,0.0,7.06089371,1.643175
2015-11-16,6.45983333,22.09805,8.10492941,0.0,0.0,0.0,2.79138205,1.5625,17.849275,0.8367,3.11787508,7.8768,1.3975,3.3975,0.0,5.00418,2.39625,0.0,0.0,0.25833333,0.0,5.3091471,6.6776,0.0,0.032592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.673965,3.77645,0.0,5.93935,0.0,0.0,0.0,0.0,,0.0,0.0,2.51032788,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,17.27836667,0.0,,,0.0,11.12305,0.0,0.0,0.0,0.0,7.42833846,0.0,0.0,7.10778,2.0968,6.04261597,2.0261
2015-11-17,7.30640833,9.05483333,6.305445,0.0,0.2981,0.0,2.47293947,0.0,10.675575,0.0,6.13059258,2.7341,0.0,1.44286667,0.0,11.5866,0.0,0.0,0.0,0.0,0.0,5.69909871,0.84657059,0.0,0.07996364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.97151795,2.05028571,0.0,11.091,0.0,0.0,0.0,0.0,,0.0,0.0,3.40919194,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,7.9969913,0.0,,,0.0,22.5406,0.0,0.0,0.0,0.0,3.478705,0.0,0.0,1.13585789,6.4584,4.04948678,1.3061
2015-11-18,3.92501538,24.0,4.78858148,0.0,0.0,0.0,3.21939394,6.0017,10.30495,0.0,5.72244297,5.4451,0.0,0.0,0.0,7.32241667,0.0,0.0,0.0,0.0,0.0,5.44358165,0.41129091,0.0,0.01463333,0.0,0.0,0.0,0.0,0.0,0.4208,0.0,13.52435938,7.39136667,0.0,6.341675,0.4478,0.0,0.0,0.0,,0.0,0.0,4.25269722,0.0,0.0,0.0,,0.4789,0.0,0.0,0.0,0.0,,15.24865,0.0,,,0.0,4.164,0.0,0.0,0.4564,0.0,8.76431579,0.0,0.0,1.80695769,0.0,4.744456,4.54845
2015-11-19,4.0795,1.85294,2.66248302,0.0,0.1053,0.0,2.42457273,0.0,3.82339701,0.0,2.76888525,2.23585,0.0,12.0606,0.0,24.0,2.99912,0.3182,0.0,0.0,0.41593333,6.24622189,3.79846667,0.0,0.19538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.56379494,7.34122,0.0,3.57878,0.0,0.0,0.0,0.0,,0.0,0.0,4.65941279,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.3347,,7.33603043,0.0,,,0.0,8.04475,0.0,0.0,0.0,0.0,7.3925575,0.0,0.0,8.42886667,0.4578,8.25512447,8.5511
2015-11-20,0.79015714,0.1072,11.75982,0.0,0.0992,0.0,5.02361,3.61333333,10.681164,0.0,3.55932295,7.0818,0.0,19.7508,0.0,12.81801667,1.70211333,0.1808,0.0,0.0,0.0,4.61168099,2.904175,0.0,0.01113333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.24855714,12.8471625,0.0,9.677975,0.0,0.0,0.0,0.5,,0.0,0.0,6.52551724,0.5008,0.0,0.0,,0.0,0.0,0.0,2.6711,0.5011,,7.72797826,0.0,,,0.0,6.45176667,0.0,0.0,0.0,0.0,6.73854103,0.0,0.0,7.6117,2.84306,8.21550714,3.33785
2015-11-21,3.39385,0.1029,6.59974186,0.0,0.07453333,6.6181,8.254975,12.32305,6.23765455,0.0,4.33155751,12.52406667,0.0,2.5406,0.0,21.61715,2.13535882,0.34665,0.0243,0.0,0.5894,8.48750102,2.6638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04046216,11.58692,0.0,7.69781667,0.0,0.0,0.0,0.13,,0.0,0.0,3.40193367,0.0,0.0,0.0,,0.5053,0.0,0.0,0.0,0.17915,,10.94220769,0.0,,,0.0,24.0,0.0,0.0,0.0,0.0,11.63201364,0.0,0.0,0.0,4.19190238,9.78695882,2.16933077
2015-11-22,4.84962,0.0,5.841975,0.0,0.0,7.6167,6.50940526,5.5454,3.7944,0.0,5.65729489,1.3139,0.0,0.0,0.0,12.01301667,1.2503175,0.0,0.0,0.0,0.0,6.81244431,0.0,0.0,0.05857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06691923,9.04122857,0.0,7.60422,0.0,0.0,0.0,0.0,,0.0,0.0,1.13778202,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,6.92185217,0.0,,,0.0,8.22195,0.0,0.0,0.0,0.0,6.95957778,0.0,0.0,6.5433,3.05641429,4.8102617,1.0236
2015-11-23,1.38574,0.1103,5.74690968,0.0,0.0,0.0,2.88177059,0.0,4.2569,0.0,2.38718926,1.46392727,0.0,0.0,0.0,16.404725,0.0,3.0993,0.0,0.0,0.0,3.58162611,0.0,0.0,0.03778333,0.0,0.0,0.0,0.0067,0.0,0.0,0.0,10.59364,4.20228,0.0,11.661875,0.0,0.0,0.0,0.0,,0.0,0.0,2.86331667,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.1589,,10.32247419,0.0,,,0.0,4.99696,0.0,0.0,0.0,0.0,4.35684394,0.0,0.0,0.88035,5.12417544,7.46097397,4.72125
2015-11-24,3.85231111,0.0,6.44380444,0.0,0.0,0.0,2.69657949,0.0,24.0,0.0,5.44850438,8.27392222,0.0,0.0,0.0,13.37456,0.0,3.6284,0.0,0.0,0.0,3.65720474,0.0,0.0,4.951525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33671667,0.74504286,0.0,9.2286,0.0,0.0,0.0,0.0,,0.0,0.0,2.93373741,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,9.82126364,0.0,,,0.0,12.3369,0.0,0.0,0.0,0.0,11.24838793,0.0,0.0,2.255925,4.63757576,5.02622727,2.9892375
2015-11-25,4.6007625,0.0,6.70175098,0.0,0.0,6.38378,1.77149762,0.0,10.93138333,0.0,3.16576859,6.83512,0.0,0.0,0.0,3.16314375,0.0,7.05183333,0.0,0.46235,0.0,3.78292788,0.0,0.0,0.87165455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85093333,1.278025,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.29007062,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,10.457165,0.0,,,0.0,10.2902,0.0,0.0,0.0,0.0,11.43206232,2.7679,0.0,0.0,3.68802,3.48610566,3.8539
2015-11-26,12.29872,0.0,5.30871316,0.0,0.0,2.7509,4.21641538,0.0,0.0,0.0,4.24589811,0.0,0.0,0.0,0.0,5.4138,0.0,11.99985,0.0,0.0,0.0,5.18865017,0.0,0.0,3.77853333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03669655,3.43375,0.0,0.0,0.0,0.0,0.0,0.0,,4.81145,0.0,4.39805126,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,15.17080833,0.0,,,0.0,23.485,0.0,0.0,0.0,0.0,12.1082807,10.5208,0.0,0.0,1.83905333,5.45363864,0.22635
2015-11-27,6.86137778,0.0,5.43076111,0.0,0.01125,0.0,2.68593684,0.0,0.0,0.0,5.16021326,4.6379,0.0,0.0,0.0,7.29625556,0.0,1.025,0.0,0.0,0.0,5.3663369,0.0,0.0,1.8761375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.18414375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.63451429,0.0,3.31455152,0.0,0.0,0.0,,0.02667,0.0,0.0,0.0,0.0,,12.07171538,0.0,,,0.0,6.79973333,0.0,0.0,0.0,0.0,10.74754259,24.0,0.0,0.0,3.498,10.96786444,2.6547
2015-11-28,9.14325,0.0,10.66418571,7.63845,2.47669,2.27687143,3.91645,0.0,0.0,0.0,6.63922568,0.0098,0.0,0.91683333,0.0,7.1104,2.24926667,0.0,0.0,0.0,0.0,7.02219609,0.0,0.0,1.36808333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.28315111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.65416667,0.0,2.45706216,0.0,0.0,0.0,,0.04155,0.0,0.0,0.0,0.0,,10.899725,0.0,,,0.0,22.1094,0.0,0.0,0.0,0.0,9.83164091,9.93095,0.0,0.0947,0.0,6.56545366,3.2173
