,[100] Wall Hours: Per Job,[108] Wall Hours: Per Job,[10] Wall Hours: Per Job,[114] Wall Hours: Per Job,[11] Wall Hours: Per Job,[120] Wall Hours: Per Job,[126] Wall Hours: Per Job,[128] Wall Hours: Per Job,[12] Wall Hours: Per Job,[13] Wall Hours: Per Job,[14] Wall Hours: Per Job,[15] Wall Hours: Per Job,[16] Wall Hours: Per Job,[17] Wall Hours: Per Job,[18] Wall Hours: Per Job,[19] Wall Hours: Per Job,[1] Wall Hours: Per Job,[20] Wall Hours: Per Job,[21] Wall Hours: Per Job,[22] Wall Hours: Per Job,[23] Wall Hours: Per Job,[24] Wall Hours: Per Job,[25] Wall Hours: Per Job,[26] Wall Hours: Per Job,[27] Wall Hours: Per Job,[28] Wall Hours: Per Job,[29] Wall Hours: Per Job,[2] Wall Hours: Per Job,[30] Wall Hours: Per Job,[31] Wall Hours: Per Job,[32] Wall Hours: Per Job,[33] Wall Hours: Per Job,[34] Wall Hours: Per Job,[35] Wall Hours: Per Job,[36] Wall Hours: Per Job,[38] Wall Hours: Per Job,[3] Wall Hours: Per Job,[40] Wall Hours: Per Job,[42] Wall Hours: Per Job,[43] Wall Hours: Per Job,[44] Wall Hours: Per Job,[45] Wall Hours: Per Job,[46] Wall Hours: Per Job,[47] Wall Hours: Per Job,[48] Wall Hours: Per Job,[4] Wall Hours: Per Job,[50] Wall Hours: Per Job,[52] Wall Hours: Per Job,[55] Wall Hours: Per Job,[56] Wall Hours: Per Job,[57] Wall Hours: Per Job,[59] Wall Hours: Per Job,[5] Wall Hours: Per Job,[60] Wall Hours: Per Job,[62] Wall Hours: Per Job,[63] Wall Hours: Per Job,[64] Wall Hours: Per Job,[65] Wall Hours: Per Job,[6] Wall Hours: Per Job,[72] Wall Hours: Per Job,[7] Wall Hours: Per Job,[86] Wall Hours: Per Job,[8] Wall Hours: Per Job,[90] Wall Hours: Per Job,[96] Wall Hours: Per Job,[99] Wall Hours: Per Job,[9] Wall Hours: Per Job
2015-10-31,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88008462,7.24157692,6.9914,0.0,0.0,5.68480714,0.0,0.0,0.0,0.0,7.16085,0.0,0.0,0.0,0.0,0.0,2.63136316,21.5261,,12.34285,15.91515,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,6.19345,0.0,0.0,0.0,0.0,0.0,0.0,1.39235,21.1983,0.0,0.0,24.0,0.0,2.3456,,0.0,,0.98091667,,0.0,0.0,0.0
2015-11-01,0.0,,5.862775,0.0,0.0,0.0,0.0,0.0,0.0028,0.0,0.0,12.68303043,8.02658889,0.0,0.0,0.0,3.68966241,12.4467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98878286,0.0,,16.64895,9.7572,0.0,0.0,0.0,0.0,0.0081,0.0,,0.0,,0.0,,0.0,0.0,4.54634688,0.0,0.0,0.0,0.0,0.0,0.0,10.6678,5.2816,0.0,0.0,12.7369,0.0,0.0,,0.0,,0.91245926,,0.0,0.0,0.0
2015-11-02,0.0,,18.35825,0.0,0.0,0.0,0.0,0.0,8.7703,0.0,0.0,11.86964286,8.78277857,16.2661,0.0,0.0,3.73037479,1.5297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5278,0.0,4.23707188,0.0,,9.7799375,0.0,0.0,0.0,0.0,0.0,1.3339,0.0,,0.0,,0.0,,0.0,0.0,5.28045172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,3.65573333,0.0,9.1913,,0.0,,1.98066429,,0.0,0.0,0.0
2015-11-03,0.0,,16.07937778,0.0,0.0,0.0,0.0,0.0,16.7279,0.0,0.0,15.58351429,6.489825,24.0,0.0,0.0,5.50868864,4.6786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.97015,0.0,8.67419252,0.0,,18.70041667,0.0,0.0,0.0,0.0,0.0,5.15532,0.0,,0.0,,0.0,,0.0,0.0,6.26154194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81712222,0.0,0.0,11.9907,0.0,14.63161667,,0.0,,5.22065556,,0.0,0.0,0.0
2015-11-04,0.0,,21.05151429,0.0,0.0,0.0,0.0,0.0,7.30056667,0.0,0.0,13.93101429,8.8679625,6.93625,0.0,0.0,3.23182014,6.035475,0.0,0.0,0.0,11.531825,0.0,0.0,0.0,23.9875,0.0,4.75561832,0.0,,10.33955,0.0,0.0,0.0,0.0,0.0,0.00695,0.0,,0.0,,0.0,,0.0,0.0,6.63848148,0.0,0.0,0.0,0.0,0.0,0.0,10.05196667,6.105,0.0,0.0,9.95776667,0.0,12.34093333,,0.0,,6.313716,,0.0,0.0,0.0
2015-11-05,0.0,,19.66255556,0.0,0.0,0.0,0.0,0.0,10.52353333,0.0,0.0,10.45772105,7.09035333,0.0,0.0,0.0,4.62502373,0.88487778,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2.76787143,0.0,,15.6384,0.0,0.0,0.0,0.0,0.0,1.21655,0.0,,0.0,,0.0,,0.0,0.0,5.55118,0.0,0.0,0.0,0.0,0.0,0.0,12.9056,0.0,0.0,0.0,7.48458,0.0,10.61997,,0.0028,,6.28096897,,0.0,0.0,0.0
2015-11-06,0.0,,6.40562857,0.0,0.0,0.0,0.0,0.0,8.14445,0.0,0.0,12.51155333,5.83281739,0.0,0.0,0.0,5.24326642,4.87138333,0.0,0.0,0.0,5.0721,0.0,0.0,0.0,0.0,0.0,4.80804576,0.0,,14.15144,0.0,0.0,0.0,0.0,0.0,0.0047,0.0,,0.0,,0.0,,0.0,0.0,5.84390909,0.0,0.0,0.0,0.0,0.0,0.0,18.8317,0.0,0.0,0.0,11.05366667,0.0,8.41345,,0.0,,5.3290963,,0.0,0.0,0.0
2015-11-07,0.0,,16.3013125,0.0,0.0,0.0,0.0,0.0,11.11528333,0.0,0.0,12.59153846,2.88046667,0.0,0.0,0.0,5.33291681,7.99461667,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,5.53763,0.0,,18.687225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,5.27063636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,17.997925,,0.0,,8.14011579,,0.0,0.0,0.0
2015-11-08,0.0,,24.0,0.0,0.0,0.0,0.0,0.0,0.08319167,0.0,0.0,11.61519375,9.5907375,0.0,0.0,0.0,3.64126718,7.749175,0.0,0.0,0.0,3.82133333,0.0,0.0,0.0,0.0,0.0,7.17820313,0.0,,4.37606842,0.0,0.0,0.0,0.0,0.0,9.76554375,0.0,,0.0,,0.0,,0.0,0.0,6.73587273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39933333,0.0,11.821,,0.0,,4.27094706,,0.0,0.0,0.0
2015-11-09,0.0,,7.45691111,0.0,0.0,0.0,0.0,0.0,6.7358,0.0,0.0,11.05788889,4.58653143,0.0,0.0,0.0,5.59454118,21.3353,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,8.00333023,0.0,,15.88594,0.0,0.0,0.0,0.0,0.0,0.00557778,0.0,,0.0,,0.0,,0.0,0.0,7.72455652,0.0,0.0,0.0,0.0,0.0,1.25722,17.115075,0.0,0.0,0.0,5.76544,0.0,8.92091429,,0.0,,0.60394545,,0.0,0.0,0.0
2015-11-10,0.0,,8.7943,0.0,0.0,0.0,0.0,0.0,6.083325,0.0,0.0,11.96426429,9.57169412,0.0,0.0,0.0,5.69823583,4.13523333,0.0,0.0,0.0,4.523075,0.0,0.0,0.0,0.0,0.0,4.43651719,0.0,,12.25344,0.0,0.0,0.0,0.0,0.0,0.24165,0.0,,0.0,,0.0,,0.0,0.0553,5.15261067,0.0,0.0,0.0,0.0,2.0053,1.40323333,9.367225,0.0,0.0,0.0,5.37953333,0.0,5.75057778,,0.0,,1.65676429,,0.0,0.0,11.528475
2015-11-11,0.0,,16.538475,0.0,0.0,0.0,0.0,0.0,0.6969,0.0,0.0,13.46631667,12.291025,0.0,0.0,0.0,3.74986108,4.41325556,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,3.53193108,0.0,,12.50215,0.0,0.0,0.0,0.0,0.0,5.96313429,0.0,,0.0,,0.0,,0.0,0.0,4.85231176,0.0,0.0,0.0,0.0,0.0,0.0269,10.2128,0.0,0.0,0.0,0.0,0.0,10.6333625,,0.0,,7.09262143,,0.0,0.0,24.0
2015-11-12,0.0,,9.5395,0.0,0.0,0.0,0.0,0.0,2.87845,0.0,0.0,12.95231667,3.21072727,0.0,0.0,0.0,3.98853733,7.5925,0.0,0.0,0.0,11.68235,0.0,0.0,0.0,0.0,0.0,3.19094773,0.0,,4.81774444,6.39125,0.0,0.0,0.0,0.0,8.31445741,0.0,,0.0,,0.0,,0.0,0.0,5.69967273,0.0,0.0,0.0,0.0,0.0,4.36984,15.52556,0.0,0.0,0.0,1.2192,0.0,11.34047333,,0.0,,5.45297,,0.0,0.0,12.72254286
2015-11-13,0.0,,1.2018,0.0,0.0,0.0,0.0,0.0,11.997925,0.0,0.0,12.25673333,0.77512857,0.0,0.0,0.0,3.3473536,6.90573333,0.0,0.0,0.0,11.18055,0.0,0.0,0.0,0.0,0.0,4.74256176,0.0,,15.81015,7.32286667,0.0,0.0,0.0,0.0,8.65925208,1.2592,,0.0,,0.0,,0.0,0.0,9.75120286,0.0,0.0,0.0,0.0,7.5653,5.53338,15.5861,0.0,0.0,0.0,0.4358,0.0,8.77475,,0.0,,4.94488529,,0.0,0.0,13.21718571
2015-11-14,0.0,,1.0608,0.0,0.0,0.0,0.0,0.0,14.01073333,0.0,0.0,13.42225,0.14632,0.0,0.0,0.0,5.49591525,9.11583636,0.0,0.0,0.0,8.33585,0.0,0.0,0.0,0.0,0.0,4.04198519,0.0,,15.20715,17.24838,0.0,0.0,0.0,0.0,8.56738491,19.4336,,0.0,,0.0,,0.0,0.0,8.62293333,0.0,0.0,0.0,0.0,0.0,0.0,0.82132,0.0,0.0,0.0,0.0,0.0,24.0,,0.0,,5.60353667,,0.0,0.0,14.3769
2015-11-15,0.0,,1.08036667,0.0,0.0,0.0,0.0,0.0,17.055,0.0,0.0,8.5791,0.38504444,0.0,0.0,0.0,6.28840461,4.52853684,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,4.28624,0.0,,8.6125,12.44125,0.0,0.0,0.0,0.0,6.24583158,5.5269,,0.0,,0.0,,0.0,0.0,2.79459487,0.0,0.0,0.0,0.0,0.0,0.0,0.6414,0.0,0.0,0.0,0.0,0.0,8.41048333,,0.0,,7.20722778,,0.0,0.0,8.9468875
2015-11-16,0.0,,0.6542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.99667,1.00649091,0.0,0.1192,0.0,1.98231636,9.18298,0.0,0.0,0.0,11.50235,0.0,0.0,0.0,0.0,0.0,5.25076429,0.0,,17.75445,0.0,0.0,0.0,0.0,0.0,6.27256667,1.9889,,0.0,,0.0,,0.0,0.0,4.50236111,0.0,0.0,0.0,0.0,0.0,0.0,15.5572,0.0,0.0,0.0,0.0,0.0,20.4051,,0.0,,3.6611973,,0.0,0.0,9.92472857
2015-11-17,0.0,,1.78723333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98675,0.0482,0.3422,0.35902727,0.0428,7.04340446,9.1887375,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.40051667,0.0,4.30423902,0.0,,14.2181,0.0,0.0,0.0,0.0,0.0,0.26118,0.0,,0.0,,0.0,,0.0,0.0,6.12424211,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,9.37515714,,0.0,,9.09908077,,0.0,0.0,13.62361667
2015-11-18,0.0,,12.33625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.72571429,7.05576667,0.0,0.937775,0.0,4.93029954,8.93636923,0.0,0.0,0.0,10.8603,0.0,0.0,0.0,0.2723,0.0,2.68082609,0.0,,13.864925,0.0,0.0,0.0,0.0,0.0,2.24553,20.3333,,0.0,,0.0,,0.0,0.0,3.70498889,0.0,0.0,0.0,0.0,0.0,0.0,10.74583333,0.0,0.0,0.0,0.0,0.0,24.0,,0.0,,3.59599286,,0.0,0.0,5.8178125
2015-11-19,0.0,,11.33122,0.0,0.0,0.0,0.0,0.0,8.45686667,0.0,0.0,13.91262,6.82068235,0.0,0.0,0.0,4.56457405,9.47772222,0.0,0.0,0.0,11.9982,0.0,0.0,0.0,0.48616,0.0,3.8202425,0.0,,7.05892857,0.0,0.0,0.0,0.0,0.0,2.62861053,0.0,,0.0,,0.0,,0.0,0.0,4.7567375,0.0,0.0,0.0,0.0,0.0,0.0,18.90195,0.0,0.0,0.0,4.7411,0.0,11.996525,,0.0,,8.9006619,,0.0,0.0,24.0
2015-11-20,0.0,,16.4644,0.0,0.0,0.0,0.0,0.0,10.99624,0.0,0.0,11.05556,0.82358,0.3211,0.0,0.0,6.0546057,5.3577,0.0,0.0,0.0,11.2272,0.0,5.7289,0.0,0.0,0.0,4.57675294,0.0,,10.40688,0.0,0.0,0.0,0.0,0.0,0.4707,0.0,,0.0,,0.0,,0.0,0.0,3.88150625,0.0,0.0,0.0,0.0,0.0,0.0,16.0156,0.0,0.0,0.0,7.45103333,0.0,13.175425,,0.0,,11.63961429,,0.0,0.0,12.01218333
2015-11-21,0.0,,0.0,0.0,0.0339,0.0,0.0,4.1989,0.0,0.0,0.0,12.82222,3.1629,0.0925,3.76235,0.0,8.59918468,20.8319,0.0,0.0,0.0,0.0,0.0,7.2158,0.0,0.0,0.0,6.31040294,0.0,,9.3444,11.8214,0.0,0.0,0.0,0.0,0.3706,6.88625,,0.0,,0.0,,0.0,0.0,5.08866667,0.0,0.0,0.0,0.0,0.0,0.0,21.9994,0.0,0.0,0.0,7.0036,0.0,11.992925,,0.0,,3.146325,,0.0,0.0,12.28111667
2015-11-22,0.0,,0.0275,0.0,2.5344,0.0,0.0,0.0,0.0,0.0,0.0,10.1798,13.36083333,0.0,3.39613333,0.0,7.64439512,11.45415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92023043,0.0,,5.04806667,11.58845,0.0,0.0,0.0,0.0,0.0,11.33433333,,0.0,,0.0,,0.0,0.0,12.72218889,0.0,0.0,0.0,0.0,0.0,0.0,8.9143,0.0,0.0,0.0,24.0,0.0,24.0,,0.0,,6.88237143,,0.0,0.0,11.37055
2015-11-23,0.0,,9.62306,0.0,11.9971,0.0,0.0,0.0,0.0,0.0,0.0,11.0585,2.40133889,0.0,0.0,0.0,4.08923168,11.99555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84203158,0.0,,19.2939,21.9247,0.0,0.0,0.0,0.0,0.0,9.31175,,0.0,,0.0,,0.0,0.0,4.5124625,0.0,0.0,0.0,0.0,0.0,0.0,15.94433333,0.0,0.0,0.0,22.14335,0.0,8.6888,,0.0,,2.20302778,,0.0,0.0,19.19944
2015-11-24,0.0,,3.9135,0.0,7.9974,0.0,0.0,0.0,15.41555,0.0,0.0,12.21488,4.50975238,0.0,0.0,0.0,5.34678776,3.13772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94426613,0.0,,18.9111,12.0942,0.0,0.0,0.0,0.0,0.0,24.0,,0.0,,0.0,,0.0,0.0,7.3700988,0.0,0.0,0.0,0.0,0.0,0.0,7.675775,0.0,0.0,0.0,8.0154,0.0,24.0,,0.0,,2.29610909,,0.0,0.0,13.71397143
2015-11-25,0.0,,0.0,0.0,11.99845,0.0,0.0,0.0,1.22835,0.0,0.0,0.0,3.78488,0.0,0.0,0.0,6.85400865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12845,0.0,,24.0,11.99665,0.0,0.0,0.0,0.0,0.14515,8.8481,,0.0,,0.0,,0.0,8.7797,19.19122714,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,10.38384,0.0,11.9971,,0.0,,2.03231538,,0.0,0.0,11.75375
2015-11-26,0.0,,0.0,0.0,7.99666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6798,0.0,0.0,0.0,7.35903006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68105122,0.0,,2.0406,11.9982,0.0,0.0,0.0,0.0,0.1941,0.0,,0.0,,0.0,,0.0,8.62697,3.1614,0.0,0.0,0.0,0.0,0.0,0.0,10.1697,0.0,0.0,0.0,15.9918,0.0,24.0,,0.0,,1.62153,,5.45981667,0.0,11.8665625
2015-11-27,0.0,,0.0,0.0,7.99723333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09568182,0.0,0.0,0.0,3.99762014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62861515,0.0,,0.0,7.9974,0.0,0.0,0.0,0.0,0.4756,0.0,,0.0,,0.0,,0.0,2.3075,4.26418235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7953,0.0,11.9968,,0.0,,2.35036667,,8.59308333,0.0,13.71417143
2015-11-28,0.0,,2.828825,0.0,11.99805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.46883333,0.0,0.0,0.0,3.78601893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95230938,0.0,,1.1817,11.84335,0.0,0.0,0.0,0.0,0.0,1.2857,,0.0,,0.0,,0.0,0.0,6.72235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7664,0.0,23.9672,,0.0,,5.96964545,,8.10345,0.0,15.96958333
2015-11-29,0.0,,24.0,0.0,7.99776667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.73925714,0.0,0.0,0.0,3.69869046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77972381,0.0,,0.0,11.9982,0.0,0.0,0.0,0.0,0.2581,24.0,,0.0,,0.0,,0.0,0.0,2.81452593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2611,0.0,0.0,,0.0,,2.48434545,,4.7025,0.0,13.71401429
2015-11-30,0.0,,10.01444,0.0,8.19786667,0.0,0.0,0.0,8.3457,0.0,0.0,0.0,3.5721,0.0,0.0,0.0,4.0442493,0.0,0.0,0.8539,0.0,6.6556,0.0,0.0,0.0,0.0,0.0,1.67085882,0.0,,0.0,14.7969,0.0,0.0,0.0,0.0,0.45394286,0.64035714,,1.3489,,0.0,,0.0,0.0,4.56434222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44016667,0.0,0.0,10.9822,0.0,5.68588333,,0.0,,6.13670714,,0.0,0.0,15.97698333
2015-12-01,0.0,,15.1661,0.0,8.76375,0.0,0.0,0.0,24.0,0.0,0.0,0.0,6.52131818,0.0,0.0,0.71468571,4.34660494,1.7085,0.0,0.454,0.0,4.4146,0.0,0.0,0.0,0.0,0.0,2.47071333,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3725,14.62843333,,1.765,,0.0,,0.0,0.0,15.28928103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.01445,0.0,5.13877143,,0.0,,5.9488,,0.0,0.0,11.9996875
2015-12-02,0.0,,9.821325,0.0,0.2911,0.0,0.0,0.0,8.34425,0.0,0.0,0.0,8.28451667,0.0,0.0,0.0,5.44387494,0.0,0.0,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.70763913,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,,0.7294,,0.0,,0.0,0.0,9.02584487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.54825,0.0,8.99778333,,0.0,,7.5113381,,0.0,0.0,15.99945
2015-12-03,0.0,,19.28196667,0.0,18.1778,0.0,0.0,0.0,8.07860833,0.0,0.0,0.0,5.84338333,0.0,0.0,0.0,5.80513769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89162045,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.05595,8.02686667,,2.5433,,0.0,,0.0,0.0,16.7511963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9623,0.0,8.73536667,,0.0,,5.45624138,,0.0,0.0,11.274275
2015-12-04,0.0,,16.9842,0.0,24.0,0.0,0.0,0.29377143,6.13466,0.0,0.0,1.8295,0.46314444,0.0,0.0,0.0,5.76884267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5764,2.0094,0.0,1.94623786,0.0,,0.00436667,0.0,1.51915,0.0,0.0,0.0,2.64248125,7.5989,,0.0725,,0.0,,0.0,0.0,11.92121972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5664,0.0,1.45655,,0.0,,5.77322791,,0.0,0.0,24.0
2015-12-05,0.0,,11.7717,0.0,5.8258,0.0,0.0,0.073125,18.0186,0.0,0.0,10.10155,0.0,0.0,0.0,0.0,9.01381398,2.74363333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3008274,0.0,,0.02493333,0.0,0.0,0.0,0.0,0.0,0.0,8.0513,,0.0,,0.0,,0.0,0.0,14.37779123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.30766667,0.0,0.0,,0.0,,10.93211,,0.0,0.0,6.44583333
2015-12-06,0.0,,18.4097,0.0,0.0786,0.0,0.0,0.0785,0.0,0.0,0.0,0.0,3.142,0.0,0.0,0.0,7.41484552,24.0,0.0,0.0097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92396232,0.0,,0.07546667,0.0,0.0,0.0,0.0,0.0,0.0,10.4508,,0.0731,,0.0,,0.0,0.0,10.90735714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05627143,0.0,0.0,0.7575,0.0,0.0,,0.0,,4.6384439,,0.0,0.0,0.01044
2015-12-07,0.0,,6.6997,0.0,0.0,0.0,0.0,0.37632308,14.2367,0.0,0.0,3.688625,5.42666923,0.0,0.0,0.0,2.72622849,19.68713333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73132348,0.0,,0.1808,0.0,0.0,0.0,0.0,0.0,0.0036,2.6444,,0.0,,0.0,,0.0,0.0,7.956187,0.0,0.0,0.0,0.0,0.0,0.0,15.8414,5.1796,0.0,0.0,3.1236,0.0,1.12411667,,0.0,,3.24848621,,0.0,0.0,10.42714
2015-12-08,0.0,,16.26205,0.0,0.0,0.0,0.0,0.33047692,1.85525,0.0,0.0,13.90987143,2.65692857,0.0,0.0,0.0,5.50368771,20.2967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7565631,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.54434,24.0,,0.0,,0.0,,0.0,0.0,14.13988,0.0,0.0,0.0,0.0,0.0,0.0,5.95896667,24.0,0.0036,0.0,3.13514167,0.0,9.259925,,2.7414,,3.89706087,,0.0,0.0,12.18446667
2015-12-09,0.0,,21.121075,0.0,0.0,0.0,0.13305,0.17522353,24.0,0.0,0.0,9.63015714,5.9882,0.0,0.0,0.0,5.11768792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60954468,0.0,,0.04033333,0.0,0.0,0.0,0.0,0.0,0.691325,11.6963,,0.0,,0.0,,0.0,0.0,9.100202,0.0,0.0,0.0,0.0,0.0,0.0,18.88445,7.35845,0.0,0.0,5.21411111,0.0,3.17659091,,0.0,,6.03519667,,0.0,0.0,6.0775
2015-12-10,0.0,,5.29178,0.0,0.0,0.0,0.0,0.5147,4.5711,0.0,0.0,1.576225,5.86085556,0.0,0.0,0.0,3.99857642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34879718,0.0,,0.00363333,0.0,0.0,0.0,0.0,0.0,2.67563,24.0,,0.0,,0.0,,0.0,0.0,9.70423137,0.0,0.0,0.0,0.0,0.0,0.0,5.2357,24.0,0.0,0.0,4.383575,0.0,5.557925,,14.98026667,,4.36249231,,0.0,0.0,11.64167143
2015-12-11,0.1786,,5.0176,0.0,0.0,0.0,0.0,0.18,3.63295,0.0,0.0,0.05684,5.98515,0.0,1.0342,0.0,4.05950611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28218197,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,11.4421,16.4225,,0.0,,0.0,,0.0,0.0,13.39345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0581,0.0,0.0,12.211475,0.0,11.0689,,19.28286667,,4.08113125,,0.0,0.0,12.33852857
2015-12-12,0.0,,24.0,0.0,0.0,0.0,0.0,0.0,1.61985,0.0,0.0,0.08184,4.48067143,0.0,0.0,0.0,9.25742846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65636818,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,14.91552388,0.005,0.0,0.0,0.0,0.0,0.0,0.0042,0.0,0.0,0.0,2.0943,0.0,3.2264,,9.25235,,5.577725,,0.0,0.0,4.912775
2015-12-13,0.0,,2.2403,0.0,0.0,0.0,0.0,0.13623333,4.5104,0.0,0.0,0.0,5.8658,0.0,0.0,0.0,7.6195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7029619,0.0,,1.03814286,0.0,0.0,0.0,0.0,0.0,0.37276667,0.0,,0.0,,0.0,,0.0,0.0,10.926135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77885,0.0,20.5403,,0.0,,4.90789,,0.0,0.0,1.2086
2015-12-14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.95782679,0.0,0.0,0.0,0.85572,0.0,0.0,0.0,3.60307581,3.5878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19545128,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.4108,3.5883,,0.0,,0.0,,0.0,0.0,2.00407763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5878,0.0,2.4264,,0.0,,1.37465333,,0.0,0.0,3.58662
2015-12-15,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.88291429,0.0,0.0,0.0,4.06884,0.0,0.0,0.0,4.18632254,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45235,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,,0.0,,0.0,,0.0,0.0,14.95455896,0.0,0.0,0.0,0.0,0.0,0.0,0.04723333,0.0,0.0,0.0,10.3575,0.0,0.223932,,0.0,,6.90447,,0.0,0.0,13.62606
2015-12-16,0.0,,3.3164,0.0,0.0,0.0,0.0,0.0,5.88542727,0.0,0.0,0.0,2.5454,0.0,0.0,0.0,4.37807305,20.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12813333,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4903,,0.0,,0.0,,0.0,0.0,15.18036357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0739,0.0,0.0,,13.9742,,2.76293333,,0.0,0.0,19.13217
