Fri Mar  4 15:32:37 2016,Fri Mar  4 15:33:54 2016,Fri Mar  4 15:33:55 2016,121.04287004470825,16,15
2016-03-08T08:41:30,2016-03-08T08:41:39,2016-03-08T08:41:47,47.92907905578613,64,131
2016-03-08T08:42:29,2016-03-08T08:42:35,2016-03-08T08:42:39,41.464388847351074,64,30
2016-03-08T08:43:25,2016-03-08T08:43:35,2016-03-08T08:43:39,34.35865807533264,16,57
2016-03-08T08:44:15,2016-03-08T08:44:25,2016-03-08T08:44:35,45.26793098449707,48,55
2016-03-08T08:45:15,2016-03-08T08:45:19,2016-03-08T08:45:23,36.410561084747314,64,51
2016-03-08T08:45:57,2016-03-08T08:46:07,2016-03-08T08:46:12,42.55855202674866,64,50
2016-03-08T08:46:42,2016-03-08T08:47:48,2016-03-08T08:47:55,95.22029995918274,16,53
2016-03-08T08:48:28,2016-03-08T08:48:48,2016-03-08T08:48:53,44.05288791656494,48,160
2016-03-08T08:49:27,2016-03-08T08:49:48,2016-03-08T08:49:52,49.75009608268738,48,33
2016-03-08T08:50:29,2016-03-08T08:54:48,2016-03-08T08:54:52,333.5472140312195,512,170
2016-03-08T08:56:17,2016-03-08T08:56:48,2016-03-08T08:56:55,98.21918821334839,128,56
2016-03-08T08:58:05,2016-03-08T08:58:48,2016-03-08T08:59:00,75.44304490089417,48,160
2016-03-08T08:59:30,2016-03-08T08:59:48,2016-03-08T08:59:57,50.349079847335815,32,584
2016-03-08T09:00:29,2016-03-08T09:00:48,2016-03-08T09:00:58,53.43741703033447,16,57
2016-03-08T09:01:32,2016-03-08T09:01:47,2016-03-08T09:01:51,49.7683539390564,48,57
2016-03-08T09:02:28,2016-03-08T09:04:47,2016-03-08T09:04:51,181.08887100219727,256,67
2016-03-08T09:05:33,2016-03-08T09:05:47,2016-03-08T09:05:54,48.57575702667236,48,52
2016-03-08T09:06:26,2016-03-08T09:06:44,2016-03-08T09:06:51,46.71669793128967,32,136
2016-03-08T09:07:24,2016-03-08T09:07:44,2016-03-08T09:07:48,40.834192991256714,16,57
2016-03-08T09:08:22,2016-03-08T09:08:44,2016-03-08T09:08:49,60.30393981933594,64,51
2016-03-08T09:09:26,2016-03-08T09:09:44,2016-03-08T09:09:48,54.37428092956543,48,100
2016-03-08T09:10:27,2016-03-08T09:10:44,2016-03-08T09:10:49,54.545161962509155,256,44
2016-03-08T09:11:28,2016-03-08T09:11:44,2016-03-08T09:11:48,43.50374889373779,48,31
2016-03-08T09:12:25,2016-03-08T09:12:44,2016-03-08T09:12:49,57.468945026397705,48,31
2016-03-08T09:13:28,2016-03-08T09:13:44,2016-03-08T09:13:51,41.686501026153564,48,57
2016-03-08T09:14:23,2016-03-08T09:14:44,2016-03-08T09:14:51,54.82884907722473,48,52
2016-03-08T09:15:25,2016-03-08T09:15:44,2016-03-08T09:15:49,50.52582001686096,32,56
2016-03-08T09:16:26,2016-03-08T09:16:44,2016-03-08T09:16:48,50.215603828430176,64,49
2016-03-08T09:17:25,2016-03-08T09:17:44,2016-03-08T09:17:51,48.353564977645874,16,48
2016-03-08T09:18:25,2016-03-08T09:18:44,2016-03-08T09:18:51,50.65592813491821,64,38
2016-03-08T09:19:25,2016-03-08T09:19:44,2016-03-08T09:19:49,56.293617963790894,64,586
2016-03-08T09:20:26,2016-03-08T09:20:44,2016-03-08T09:20:48,36.75334405899048,32,154
2016-03-08T09:21:18,2016-03-08T09:21:39,2016-03-08T09:21:43,55.326066970825195,48,153
2016-03-08T09:22:24,2016-03-08T09:22:39,2016-03-08T09:22:43,47.15999484062195,48,36
2016-03-08T09:23:19,2016-03-08T09:23:39,2016-03-08T09:23:44,49.20462489128113,16,148
2016-03-08T09:24:20,2016-03-08T09:27:39,2016-03-08T09:27:46,238.6891770362854,384,54
2016-03-08T09:28:22,2016-03-08T09:29:39,2016-03-08T09:29:46,114.32095694541931,16,155
2016-03-08T09:30:21,2016-03-08T09:39:39,2016-03-08T09:39:44,594.7119770050049,128,63
2016-03-08T09:40:21,2016-03-08T09:40:39,2016-03-08T09:40:43,36.47010087966919,16,36
2016-03-08T09:41:13,2016-03-08T09:41:39,2016-03-08T09:41:44,60.60707402229309,64,139
2016-03-08T09:42:21,2016-03-08T09:42:39,2016-03-08T09:42:43,39.294193983078,16,60
2016-03-08T09:43:15,2016-03-08T09:43:39,2016-03-08T09:43:43,52.95520997047424,32,34
2016-03-08T09:44:20,2016-03-08T09:46:39,2016-03-08T09:46:43,170.6747190952301,128,817
2016-03-08T09:47:20,2016-03-08T09:47:39,2016-03-08T09:47:44,48.629464864730835,16,51
2016-03-08T09:48:20,2016-03-08T09:48:39,2016-03-08T09:48:43,50.95932912826538,32,58
2016-03-08T09:49:20,2016-03-08T09:49:39,2016-03-08T09:49:43,43.617619037628174,48,98
2016-03-08T09:50:20,2016-03-08T09:50:39,2016-03-08T09:50:43,46.96221590042114,64,54
2016-03-08T09:51:20,2016-03-08T09:51:39,2016-03-08T09:51:44,57.284887075424194,256,805
2016-03-08T09:52:22,2016-03-08T09:52:39,2016-03-08T09:52:46,56.616332054138184,64,40
2016-03-08T09:53:26,2016-03-08T09:53:39,2016-03-08T09:53:44,48.86397910118103,64,51
2016-03-08T09:54:22,2016-03-08T09:56:39,2016-03-08T09:56:43,167.78754591941833,32,47
2016-03-08T09:57:20,2016-03-08T09:57:39,2016-03-08T09:57:44,43.93610119819641,32,33
2016-03-08T09:58:19,2016-03-08T09:58:39,2016-03-08T09:58:46,46.97611093521118,16,41
2016-03-08T09:59:20,2016-03-08T09:59:39,2016-03-08T09:59:46,52.069530963897705,16,52
2016-03-08T10:00:21,2016-03-08T10:00:39,2016-03-08T10:00:43,39.652297019958496,16,615
2016-03-08T10:01:17,2016-03-08T10:02:39,2016-03-08T10:02:46,120.03930711746216,256,46
2016-03-08T10:03:22,2016-03-08T10:03:39,2016-03-08T10:03:46,52.445554971694946,48,43
2016-03-08T10:04:21,2016-03-08T10:04:39,2016-03-08T10:04:46,52.39089107513428,16,41
2016-03-08T10:05:21,2016-03-08T10:05:39,2016-03-08T10:05:44,50.4110209941864,16,45
2016-03-08T10:06:21,2016-03-08T10:06:39,2016-03-08T10:06:46,55.42767786979675,256,32
2016-03-08T10:07:22,2016-03-08T10:12:39,2016-03-08T10:12:43,351.8163537979126,128,56
2016-03-08T10:13:22,2016-03-08T10:20:39,2016-03-08T10:20:43,469.81593894958496,256,673
2016-03-08T10:21:21,2016-03-08T10:23:39,2016-03-08T10:23:46,178.21490597724915,192,53
2016-03-08T10:24:24,2016-03-08T10:31:39,2016-03-08T10:31:44,466.6327860355377,32,143
2016-03-08T10:32:22,2016-03-08T10:32:39,2016-03-08T10:32:46,38.05704188346863,16,51
2016-03-08T10:33:15,2016-03-08T10:58:39,2016-03-08T10:58:46,1554.9048478603363,16,52
2016-03-08T10:59:21,2016-03-08T10:59:39,2016-03-08T10:59:46,39.03443217277527,16,134
2016-03-08T11:00:20,2016-03-08T11:00:39,2016-03-08T11:00:43,51.7762668132782,32,47
2016-03-08T11:01:20,2016-03-08T11:01:39,2016-03-08T11:01:44,49.71313405036926,64,47
2016-03-08T11:02:22,2016-03-08T11:02:39,2016-03-08T11:02:46,58.530240058898926,256,38
2016-03-08T11:03:23,2016-03-08T11:03:39,2016-03-08T11:03:44,41.6384060382843,16,50
2016-03-08T11:04:22,2016-03-08T11:04:39,2016-03-08T11:04:46,57.08088207244873,64,58
2016-03-08T11:05:24,2016-03-08T11:05:39,2016-03-08T11:05:46,57.15092206001282,192,62
2016-03-08T11:06:24,2016-03-08T11:06:39,2016-03-08T11:06:48,48.6891028881073,32,90
2016-03-08T11:07:21,2016-03-08T11:07:39,2016-03-08T11:07:44,48.29176306724548,48,58
2016-03-08T11:08:21,2016-03-08T11:08:39,2016-03-08T11:08:46,43.39927697181702,48,62
2016-03-08T11:09:20,2016-03-08T11:09:39,2016-03-08T11:09:43,47.905369997024536,32,36
2016-03-08T11:10:21,2016-03-08T11:10:39,2016-03-08T11:10:43,39.052321910858154,16,48
2016-03-08T11:11:22,2016-03-08T11:11:39,2016-03-08T11:11:43,60.45649480819702,32,163
2016-03-08T11:12:26,2016-03-08T11:12:39,2016-03-08T11:12:43,46.92408204078674,32,115
2016-03-08T11:13:24,2016-03-08T11:13:39,2016-03-08T11:13:44,56.5685830116272,192,38
2016-03-08T11:14:33,2016-03-08T11:14:39,2016-03-08T11:14:43,51.34398698806763,128,41
2016-03-08T11:15:31,2016-03-08T11:15:39,2016-03-08T11:15:43,62.524308919906616,512,33
2016-03-08T11:16:33,2016-03-08T11:16:39,2016-03-08T11:16:43,48.01734280586243,256,51
2016-03-08T11:17:32,2016-03-08T11:17:39,2016-03-08T11:17:46,51.84663391113281,48,49
2016-03-08T11:18:30,2016-03-08T11:18:39,2016-03-08T11:18:43,57.03582000732422,48,552
2016-03-08T11:19:32,2016-03-08T11:19:39,2016-03-08T11:19:46,43.585100173950195,32,35
2016-03-08T11:20:25,2016-03-08T11:20:39,2016-03-08T11:20:43,53.805699825286865,128,38
2016-03-08T11:21:30,2016-03-08T11:21:39,2016-03-08T11:21:43,55.06306195259094,64,564
2016-03-08T11:22:33,2016-03-08T11:22:39,2016-03-08T11:22:43,54.24542784690857,256,31
2016-03-08T11:23:28,2016-03-08T11:23:39,2016-03-08T11:23:46,52.24956297874451,64,44
2016-03-08T11:24:25,2016-03-08T11:24:39,2016-03-08T11:24:46,57.09363389015198,192,59
2016-03-08T11:25:26,2016-03-08T11:25:39,2016-03-08T11:25:46,57.51135492324829,384,51
2016-03-08T11:26:29,2016-03-08T11:26:30,2016-03-08T11:26:34,32.40054202079773,16,47
2016-03-08T11:27:12,2016-03-08T11:27:16,2016-03-08T11:27:21,40.29219388961792,128,54
2016-03-08T11:28:10,2016-03-08T11:28:11,2016-03-08T11:28:15,38.38309097290039,32,48
2016-03-08T11:29:03,2016-03-08T11:29:06,2016-03-08T11:29:10,35.90554690361023,32,38
2016-03-08T11:29:35,2016-03-08T11:29:36,2016-03-08T11:29:41,38.13747000694275,16,36
2016-03-08T11:30:25,2016-03-08T11:30:30,2016-03-08T11:30:34,40.83646011352539,48,115
2016-03-08T11:31:20,2016-03-08T11:31:20,2016-03-08T11:31:23,22.391985177993774,16,48
2016-03-08T11:31:54,2016-03-08T11:32:01,2016-03-08T11:32:09,53.10426092147827,48,57
2016-03-08T11:32:48,2016-03-08T11:32:51,2016-03-08T11:32:56,34.194739818573,16,163
2016-03-08T11:33:24,2016-03-08T11:33:30,2016-03-08T11:33:33,42.74802303314209,256,54
2016-03-08T11:34:25,2016-03-08T11:34:30,2016-03-08T11:34:34,47.22327494621277,32,62
2016-03-08T11:35:21,2016-03-08T11:35:30,2016-03-08T11:35:34,49.69463610649109,64,557
2016-03-08T11:36:23,2016-03-08T11:36:30,2016-03-08T11:36:53,59.361432790756226,192,93
2016-03-08T11:37:25,2016-03-08T11:37:30,2016-03-08T11:37:35,38.28676104545593,16,92
2016-03-08T11:38:20,2016-03-08T11:38:30,2016-03-08T11:38:33,46.575135946273804,192,51
2016-03-08T11:39:28,2016-03-08T11:39:30,2016-03-08T11:39:35,35.23237204551697,16,48
2016-03-08T11:40:15,2016-03-08T11:40:16,2016-03-08T11:40:19,29.76736617088318,48,48
2016-03-08T11:40:53,2016-03-08T11:40:56,2016-03-08T11:41:01,48.7287700176239,64,127
2016-03-08T11:41:41,2016-03-08T11:41:44,2016-03-08T11:41:49,43.437232971191406,256,34
2016-03-08T11:42:27,2016-03-08T11:42:30,2016-03-08T11:42:34,43.12644696235657,384,42
2016-03-08T11:43:29,2016-03-08T11:43:30,2016-03-08T11:43:35,37.08669090270996,16,45
2016-03-08T11:44:23,2016-03-08T11:44:30,2016-03-08T11:44:34,54.64268517494202,512,41
2016-03-08T11:45:30,2016-03-08T11:45:31,2016-03-08T11:45:34,39.56697607040405,128,41
2016-03-08T11:46:23,2016-03-08T11:46:30,2016-03-08T11:46:34,51.99828910827637,192,49
2016-03-08T11:47:26,2016-03-08T11:47:30,2016-03-08T11:47:34,42.04915809631348,32,44
2016-03-08T11:48:27,2016-03-08T11:48:30,2016-03-08T11:48:34,59.566121101379395,256,712
2016-03-08T11:49:29,2016-03-08T11:49:30,2016-03-08T11:49:35,31.753664016723633,16,56
2016-03-08T11:50:15,2016-03-08T11:50:16,2016-03-08T11:50:19,37.87187600135803,64,57
2016-03-08T11:51:06,2016-03-08T11:51:08,2016-03-08T11:51:13,26.978332996368408,16,619
2016-03-08T11:51:36,2016-03-08T11:58:39,2016-03-08T11:59:23,504.228816986084,64,36
2016-03-08T12:00:15,2016-03-08T12:00:39,2016-03-08T12:00:43,64.5584979057312,192,34
2016-03-08T12:01:28,2016-03-08T12:01:39,2016-03-08T12:01:46,55.20398497581482,16,45
2016-03-08T12:02:26,2016-03-08T12:02:39,2016-03-08T12:02:46,56.58555006980896,192,31
2016-03-08T12:03:28,2016-03-08T12:03:39,2016-03-08T12:03:46,51.32883906364441,48,39
2016-03-08T12:04:28,2016-03-08T12:04:39,2016-03-08T12:04:46,54.779858112335205,192,35
2016-03-08T12:05:23,2016-03-08T12:05:39,2016-03-08T12:05:51,58.06851100921631,64,33
2016-03-08T12:06:24,2016-03-08T12:06:39,2016-03-08T12:06:51,52.71679091453552,48,53
2016-03-08T12:07:24,2016-03-08T12:07:39,2016-03-08T12:07:43,49.722634077072144,64,620
2016-03-08T12:08:26,2016-03-08T12:08:39,2016-03-08T12:08:51,57.96825695037842,64,48
2016-03-08T12:09:24,2016-03-08T12:09:39,2016-03-08T12:09:51,59.915138959884644,64,58
2016-03-08T12:10:31,2016-03-08T12:10:39,2016-03-08T12:10:43,44.95697093009949,48,47
2016-03-08T12:11:30,2016-03-08T12:14:39,2016-03-08T12:14:46,227.82301998138428,16,162
2016-03-08T12:15:31,2016-03-08T12:15:39,2016-03-08T12:15:43,54.07035303115845,64,34
2016-03-08T12:16:30,2016-03-08T12:16:39,2016-03-08T12:16:46,47.36055898666382,16,39
2016-03-08T12:17:30,2016-03-08T12:17:39,2016-03-08T12:19:23,152.76712203025818,64,48
2016-03-08T12:20:14,2016-03-08T12:20:39,2016-03-08T12:20:44,62.99618411064148,16,153
2016-03-08T12:21:23,2016-03-08T12:23:39,2016-03-08T12:23:48,177.96956205368042,16,124
2016-03-08T12:24:24,2016-03-08T12:24:39,2016-03-08T12:24:49,57.2910840511322,192,56
2016-03-08T12:25:25,2016-03-08T12:26:39,2016-03-08T12:26:46,115.46890091896057,512,49
2016-03-08T12:27:24,2016-03-08T12:27:39,2016-03-08T12:27:49,57.00321698188782,48,35
2016-03-08T12:28:25,2016-03-08T12:28:39,2016-03-08T12:28:46,49.94444012641907,32,59
2016-03-08T12:29:22,2016-03-08T12:29:39,2016-03-08T12:30:04,69.06534790992737,48,44
2016-03-08T12:30:48,2016-03-08T12:31:40,2016-03-08T12:31:46,102.64622497558594,192,52
2016-03-08T12:32:24,2016-03-08T12:33:39,2016-03-08T12:33:44,107.2583179473877,32,109
2016-03-08T12:34:22,2016-03-08T12:34:39,2016-03-08T12:34:46,56.14279294013977,32,60
2016-03-08T12:35:24,2016-03-08T12:35:39,2016-03-08T12:35:46,49.59662485122681,128,62
2016-03-08T12:36:22,2016-03-08T12:37:39,2016-03-08T12:37:46,113.37835884094238,48,134
2016-03-08T12:38:24,2016-03-08T12:50:39,2016-03-08T12:50:46,774.8330769538879,64,128
2016-03-08T12:51:32,2016-03-08T12:58:39,2016-03-08T12:58:46,474.18925309181213,64,92
2016-03-08T12:59:34,2016-03-08T13:02:39,2016-03-08T13:02:43,231.60155487060547,192,98
2016-03-08T13:03:31,2016-03-08T13:06:39,2016-03-08T13:06:43,224.49309992790222,16,556
2016-03-08T13:07:26,2016-03-08T13:07:39,2016-03-08T13:07:46,44.49705410003662,16,35
2016-03-08T13:08:23,2016-03-08T13:08:39,2016-03-08T13:09:03,72.55288004875183,64,59
2016-03-08T13:09:41,2016-03-08T13:10:39,2016-03-08T13:10:46,104.34838390350342,64,57
2016-03-08T13:11:28,2016-03-08T13:11:39,2016-03-08T13:11:46,55.205146074295044,48,54
2016-03-08T13:12:28,2016-03-08T13:12:40,2016-03-08T13:12:46,46.44630217552185,16,55
2016-03-08T13:13:28,2016-03-08T13:13:39,2016-03-08T13:13:43,58.65927314758301,128,46
2016-03-08T13:14:26,2016-03-08T13:14:39,2016-03-08T13:14:51,53.76740598678589,32,100
2016-03-08T13:15:25,2016-03-08T13:15:39,2016-03-08T13:15:46,53.9792320728302,48,48
2016-03-08T13:16:25,2016-03-08T13:16:39,2016-03-08T13:16:46,57.078614950180054,256,37
2016-03-08T13:17:29,2016-03-08T13:22:39,2016-03-08T13:22:43,345.7263901233673,64,168
2016-03-08T13:23:22,2016-03-08T13:23:39,2016-03-08T13:23:46,58.94284510612488,48,53
2016-03-08T13:24:25,2016-03-08T13:24:39,2016-03-08T13:24:46,51.173980951309204,48,42
2016-03-08T13:25:24,2016-03-08T13:25:40,2016-03-08T13:25:46,47.7378089427948,32,43
2016-03-08T13:26:24,2016-03-08T13:26:39,2016-03-08T13:26:46,58.47920513153076,256,60
2016-03-08T13:27:31,2016-03-08T13:27:39,2016-03-08T13:27:46,56.83444285392761,64,31
2016-03-08T13:28:26,2016-03-08T13:28:39,2016-03-08T13:28:46,55.343823194503784,192,64
2016-03-08T13:29:26,2016-03-08T13:29:39,2016-03-08T13:29:54,51.565582036972046,16,54
2016-03-08T13:30:23,2016-03-08T13:46:39,2016-03-08T13:46:43,1012.1347181797028,32,133
2016-03-08T13:47:25,2016-03-08T13:47:40,2016-03-08T13:47:43,52.81385898590088,48,33
2016-03-08T13:48:25,2016-03-08T13:48:39,2016-03-08T13:48:58,57.15081787109375,48,585
2016-03-08T13:49:25,2016-03-08T13:51:39,2016-03-08T13:51:43,174.05662083625793,256,36
2016-03-08T13:52:25,2016-03-08T13:52:39,2016-03-08T13:52:46,49.018049001693726,32,46
2016-03-08T13:53:23,2016-03-08T13:53:39,2016-03-08T13:53:44,45.86803889274597,16,129
2016-03-08T13:54:23,2016-03-08T13:54:39,2016-03-08T13:54:43,56.58859705924988,64,37
2016-03-08T13:55:32,2016-03-08T13:55:39,2016-03-08T13:55:44,51.48373889923096,128,31
2016-03-08T13:56:27,2016-03-08T13:56:39,2016-03-08T13:56:46,57.4028160572052,192,36
2016-03-08T13:57:25,2016-03-08T13:57:39,2016-03-08T13:57:49,56.404731035232544,32,33
2016-03-08T13:58:26,2016-03-08T13:58:39,2016-03-08T13:58:46,53.50310492515564,32,41
2016-03-08T13:59:25,2016-03-08T13:59:39,2016-03-08T13:59:46,57.05333995819092,64,55
2016-03-08T14:00:26,2016-03-08T14:00:39,2016-03-08T14:00:43,48.575297832489014,64,94
2016-03-08T14:01:30,2016-03-08T14:01:39,2016-03-08T14:01:43,58.015174865722656,384,35
2016-03-08T14:02:32,2016-03-08T14:02:39,2016-03-08T14:02:43,55.595240116119385,48,44
2016-03-08T14:03:33,2016-03-08T14:03:39,2016-03-08T14:03:44,56.76429986953735,192,63
2016-03-08T14:04:26,2016-03-08T14:04:39,2016-03-08T14:04:46,66.06632113456726,128,59
2016-03-08T14:05:37,2016-03-08T14:05:39,2016-03-08T14:05:44,28.092819929122925,16,100
2016-03-08T14:06:20,2016-03-08T14:06:39,2016-03-08T14:06:46,61.67851710319519,256,96
2016-03-08T14:07:27,2016-03-08T14:07:39,2016-03-08T14:07:44,51.53156900405884,48,48
2016-03-08T14:08:28,2016-03-08T14:08:39,2016-03-08T14:08:46,52.255030155181885,64,33
2016-03-08T14:09:24,2016-03-08T14:09:39,2016-03-08T14:09:43,52.86835193634033,16,154
2016-03-08T14:10:26,2016-03-08T14:10:39,2016-03-08T14:10:43,39.51340198516846,16,59
2016-03-08T14:11:20,2016-03-08T14:11:40,2016-03-08T14:11:46,66.78750109672546,48,54
2016-03-08T14:12:30,2016-03-08T14:12:39,2016-03-08T14:12:46,41.72718095779419,64,30
2016-03-08T14:13:23,2016-03-08T14:13:39,2016-03-08T14:13:46,58.899259090423584,48,30
2016-03-08T14:14:25,2016-03-08T14:14:39,2016-03-08T14:14:46,48.61180901527405,48,45
2016-03-08T14:15:24,2016-03-08T14:15:39,2016-03-08T14:15:43,50.91828393936157,64,44
2016-03-08T14:16:25,2016-03-08T14:16:39,2016-03-08T14:16:46,50.3181939125061,32,56
2016-03-08T14:17:24,2016-03-08T14:17:39,2016-03-08T14:17:46,53.575753927230835,64,139
2016-03-08T14:18:25,2016-03-08T15:00:39,2016-03-08T15:00:43,2564.9573850631714,48,164
2016-03-08T15:01:23,2016-03-08T15:02:39,2016-03-08T15:02:46,111.45929598808289,48,540
2016-03-08T15:03:23,2016-03-08T15:03:39,2016-03-08T15:03:46,53.33298707008362,48,573
2016-03-08T15:04:26,2016-03-08T15:04:39,2016-03-08T15:04:46,44.7095410823822,16,37
2016-03-08T15:05:23,2016-03-08T15:05:39,2016-03-08T15:05:46,57.303284883499146,32,45
2016-03-08T15:06:25,2016-03-08T15:06:39,2016-03-08T15:06:43,46.68277406692505,128,30
2016-03-08T15:07:23,2016-03-08T15:07:39,2016-03-08T15:07:46,54.214614152908325,64,34
2016-03-08T15:08:26,2016-03-08T15:08:39,2016-03-08T15:08:46,54.89154386520386,192,67
2016-03-08T15:09:26,2016-03-08T15:09:39,2016-03-08T15:09:46,45.887319803237915,48,40
2016-03-08T15:10:23,2016-03-08T15:10:39,2016-03-08T15:10:46,56.148776054382324,64,39
2016-03-08T15:11:25,2016-03-08T15:11:39,2016-03-08T15:11:43,54.37211799621582,256,35
2016-03-08T15:12:29,2016-03-08T15:12:39,2016-03-08T15:12:46,56.50015592575073,48,57
2016-03-08T15:13:27,2016-03-08T15:13:39,2016-03-08T15:13:46,53.81183695793152,192,61
2016-03-08T15:14:24,2016-03-08T15:14:39,2016-03-08T15:14:46,44.057151794433594,16,39
2016-03-08T15:15:23,2016-03-08T15:19:39,2016-03-08T15:19:46,299.66462779045105,48,585
2016-03-08T15:20:27,2016-03-08T15:20:39,2016-03-08T15:20:43,48.42875695228577,48,109
2016-03-08T15:21:24,2016-03-08T15:21:39,2016-03-08T15:21:46,48.640316009521484,16,148
2016-03-08T15:22:24,2016-03-08T16:50:40,2016-03-08T16:50:46,5336.479470014572,128,713
2016-03-08T16:51:25,2016-03-08T16:54:40,2016-03-08T16:54:46,236.73040103912354,32,149
2016-03-08T16:55:25,2016-03-08T16:55:40,2016-03-08T16:55:46,53.5030300617218,64,46
2016-03-08T16:56:26,2016-03-08T16:57:39,2016-03-08T16:57:46,116.82841300964355,16,120
2016-03-08T16:58:25,2016-03-08T16:58:40,2016-03-08T16:58:46,57.54428195953369,128,45
2016-03-08T16:59:26,2016-03-08T16:59:40,2016-03-08T16:59:46,45.24399209022522,16,57
2016-03-08T17:00:23,2016-03-08T17:00:39,2016-03-08T17:00:44,56.43704795837402,64,56
2016-03-08T17:01:25,2016-03-08T17:01:39,2016-03-08T17:01:46,54.00552988052368,48,34
2016-03-08T17:02:26,2016-03-08T17:02:39,2016-03-08T17:02:46,137.64297699928284,64,43
2016-03-08T17:04:49,2016-03-08T17:08:39,2016-03-08T17:08:46,272.8919861316681,64,142
2016-03-08T17:09:28,2016-03-08T17:09:39,2016-03-08T17:09:46,53.94989895820618,48,44
2016-03-08T17:10:25,2016-03-08T17:10:39,2016-03-08T17:10:46,54.641231060028076,256,46
2016-03-08T17:11:26,2016-03-08T17:11:39,2016-03-08T17:11:46,55.78130388259888,128,62
2016-03-08T17:12:26,2016-03-08T17:12:39,2016-03-08T17:12:46,56.28723502159119,128,40
2016-03-08T17:13:27,2016-03-08T17:13:39,2016-03-08T17:13:46,45.90615701675415,64,62
2016-03-08T17:14:24,2016-03-08T17:14:39,2016-03-08T17:14:46,44.099895000457764,32,33
2016-03-08T17:15:24,2016-03-08T17:16:39,2016-03-08T17:16:46,117.1699731349945,64,35
2016-03-08T17:17:26,2016-03-08T17:17:39,2016-03-08T17:17:46,54.085066080093384,64,95
2016-03-08T17:18:26,2016-03-08T17:18:39,2016-03-08T17:18:46,57.06798505783081,64,100
2016-03-08T17:19:26,2016-03-08T17:19:39,2016-03-08T17:19:48,53.32165312767029,48,121
2016-03-08T17:20:25,2016-03-08T17:51:40,2016-03-08T17:51:44,1912.2998821735382,48,549
2016-03-08T17:52:25,2016-03-08T17:59:39,2016-03-08T17:59:43,474.886351108551,256,40
2016-03-08T18:00:27,2016-03-08T18:00:39,2016-03-08T18:00:43,54.06991410255432,256,93
2016-03-08T18:01:26,2016-03-08T18:01:39,2016-03-08T18:01:46,54.94859194755554,128,51
2016-03-08T18:02:27,2016-03-08T18:02:39,2016-03-08T18:02:46,51.685203075408936,16,30
2016-03-08T18:03:27,2016-03-08T18:09:39,2016-03-08T18:09:48,425.7697968482971,512,162
2016-03-08T18:10:36,2016-03-08T18:10:39,2016-03-08T18:10:51,46.68673396110535,16,49
2016-03-08T18:11:26,2016-03-08T18:19:39,2016-03-08T18:19:46,533.5999569892883,32,55
2016-03-08T18:20:25,2016-03-08T18:20:39,2016-03-08T18:20:44,44.72876191139221,32,34
2016-03-08T18:21:23,2016-03-08T18:28:40,2016-03-08T18:28:46,477.01555609703064,128,39
2016-03-08T18:29:26,2016-03-08T18:29:40,2016-03-08T18:29:46,46.45744705200195,16,50
2016-03-08T18:30:24,2016-03-08T18:30:40,2016-03-08T18:30:46,49.19504499435425,48,33
2016-03-08T18:31:25,2016-03-08T18:51:39,2016-03-08T18:51:46,1253.4952230453491,64,156
2016-03-08T18:52:30,2016-03-08T18:52:40,2016-03-08T18:52:46,57.501152992248535,16,41
2016-03-08T18:53:28,2016-03-08T18:53:40,2016-03-08T18:53:46,50.65470910072327,64,40
2016-03-08T18:54:29,2016-03-08T18:54:40,2016-03-08T18:54:46,40.189231872558594,32,37
2016-03-08T18:55:20,2016-03-08T18:55:40,2016-03-08T18:55:46,143.29834485054016,256,39
2016-03-08T18:57:51,2016-03-08T18:58:40,2016-03-08T18:58:46,92.67097902297974,128,50
2016-03-08T18:59:25,2016-03-08T19:03:40,2016-03-08T19:03:46,289.29193592071533,64,33
2016-03-08T19:04:26,2016-03-08T19:04:40,2016-03-08T19:04:46,56.15381908416748,192,67
2016-03-08T19:05:25,2016-03-08T19:36:39,2016-03-08T19:36:46,1906.5678029060364,48,571
2016-03-08T19:37:23,2016-03-08T19:41:40,2016-03-08T19:41:46,288.8633439540863,48,30
2016-03-08T19:42:22,2016-03-08T19:42:40,2016-03-08T19:42:46,56.05049800872803,16,36
2016-03-08T19:43:25,2016-03-08T20:32:39,2016-03-08T20:32:46,2986.446321964264,16,156
2016-03-08T20:33:23,2016-03-08T22:17:40,2016-03-08T22:17:49,6294.123131036758,48,40
2016-03-08T22:18:24,2016-03-08T22:23:48,2016-03-08T22:24:17,385.09895610809326,48,163
2016-03-08T22:25:04,2016-03-08T22:33:51,2016-03-08T22:33:59,562.9499280452728,32,43
2016-03-08T22:34:26,2016-03-08T22:36:50,2016-03-08T22:36:56,180.99103903770447,128,94
2016-03-08T22:37:32,2016-03-08T22:38:53,2016-03-08T22:38:59,114.7401340007782,48,92
2016-03-08T22:39:30,2016-03-08T22:42:50,2016-03-08T22:42:56,240.2784140110016,64,50
2016-03-08T22:43:33,2016-03-08T22:43:53,2016-03-08T22:43:58,57.18210792541504,32,32
2016-03-08T22:44:35,2016-03-08T22:44:53,2016-03-08T22:44:59,49.58356714248657,32,58
2016-03-08T22:45:29,2016-03-08T22:46:53,2016-03-08T22:46:59,112.0831971168518,16,61
2016-03-08T22:47:27,2016-03-08T22:47:53,2016-03-08T22:47:58,60.946171045303345,32,38
2016-03-08T22:48:32,2016-03-08T22:48:53,2016-03-08T22:48:58,57.13918399810791,48,37
